vtkOriginalIndices,Concentration,ConcentrationLiquide,ConcentrationSolide,ConductiviteThermiqueP0,DensityFluideP0,DensityP0,DensityP1,EnthalpieVol,ErrReg,FractionLiq_c,FractionSolide_c,GradrholBis_P0:0,GradrholBis_P0:1,GradrholBis_P0:2,MassBalanceRHS_P0,PartitionE,Points:0,Points:1,Points:2,TemperatureC,ViscosityP0,Vitesse0,Vitesse1,Vitesse:2,__vtkIsSelected__,arc_length,d_interface_regular,divV_element,h_meshsize,h_quality,vtkValidPointMask
88,6.95611,0.415378,6.95611,70,2600,2800,2800,1.25478e+009,100,5.31843e-013,1,-458186,-475998,0,0,1,0.0005,0.01232,0,482.607,0.001,3.36249e-019,4.77443e-016,0,0,0.01232,0.0823403,-1.8149e-014,0.000173897,0.730872,1
89,6.99661,0,6.99661,70,2600,2800,2800,1.25566e+009,100,2.37602e-017,1,-0.037732,-597.899,0,0,1,0.0005,0.01246,0,482.946,0.001,-4.39225e-018,4.73746e-016,0,0,0.01246,0.0822004,-1.00417e-014,0.00015991,0.866479,1
90,6.9846,0.03988,6.9846,70,2600,2800,2800,1.25654e+009,100,7.09625e-013,1,-907521,292885,0,0,1,0.0005,0.0126,0,483.285,0.001,-6.99368e-018,4.94549e-016,0,0,0.0126,0.0820604,5.13352e-014,0.000139977,0.852834,1
91,6.98142,6.1956,6.98142,70,2600,2800,2800,1.25742e+009,100,9.17457e-012,1,-837873,701856,0,0,1,0.0005,0.01274,0,483.623,0.001,-2.24998e-018,4.94325e-016,0,0,0.01274,0.0819204,-1.22473e-013,0.00015632,0.766577,1
92,6.95916,6.95916,6.95916,70,2600,2800,2800,1.2583e+009,100,6.80872e-012,1,11195.1,-1181.27,0,0,1,0.0005,0.01288,0,483.961,0.001,-1.1008e-019,5.0001e-016,0,0,0.01288,0.0817804,4.5054e-015,0.000130696,0.791783,1
93,6.9787,3.38385,6.9787,70,2600,2800,2800,1.25918e+009,100,1.64287e-012,1,265584,-676387,0,0,1,0.0005,0.01302,0,484.3,0.001,3.74643e-018,5.08278e-016,0,0,0.01302,0.0816404,1.9924e-013,0.000132612,0.791913,1
94,6.9839,3.73448,6.9839,70,2600,2800,2800,1.26006e+009,100,5.55727e-012,1,-207780,742319,0,0,1,0.0005,0.01316,0,484.638,0.001,4.37877e-018,5.17004e-016,0,0,0.01316,0.0815004,7.18051e-014,0.000143802,0.920291,1
95,7.00182,2.60827,7.00182,70,2600,2800,2800,1.26093e+009,100,1.0724e-012,1,859006,-120253,0,0,1,0.0005,0.0133,0,484.976,0.001,9.70471e-019,5.211e-016,0,0,0.0133,0.0813604,1.20088e-014,0.00015564,0.914056,1
96,6.96792,4.43717,6.96792,70,2600,2800,2800,1.26182e+009,100,5.14414e-012,1,521838,425925,0,0,1,0.0005,0.01344,0,485.314,0.001,-1.3972e-018,5.24263e-016,0,0,0.01344,0.0812204,-7.97856e-015,0.000172267,0.746887,1
97,6.95401,5.79368,6.95401,70,2600,2800,2800,1.26269e+009,100,8.51778e-012,1,-826281,120410,0,0,1,0.0005,0.01358,0,485.651,0.001,-2.97108e-018,5.26602e-016,0,0,0.01358,0.0810804,3.9224e-014,0.000147029,0.937268,1
98,6.96805,6.23207,6.96805,70,2600,2800,2800,1.26357e+009,100,3.75831e-011,1,-150677,-611282,0,0,1,0.0005,0.01372,0,485.989,0.001,-3.61553e-018,5.30899e-016,0,0,0.01372,0.0809404,-8.83543e-014,0.00015884,0.88229,1
99,6.99177,0.0287413,6.99177,70,2600,2800,2800,1.26444e+009,100,1.73431e-013,1,-150677,-611282,0,0,1,0.0005,0.01386,0,486.326,0.001,-6.00314e-018,5.26025e-016,0,0,0.01386,0.0808004,-8.83543e-014,0.00015884,0.88229,1
100,6.96827,4.34517,6.96827,70,2600,2800,2800,1.26533e+009,100,5.50178e-012,1,623925,264144,0,0,1,0.0005,0.014,0,486.663,0.001,-2.60039e-018,5.44174e-016,0,0,0.014,0.0806604,4.50936e-014,0.000151148,0.981517,1
101,6.94818,5.82312,6.94818,70,2600,2800,2800,1.2662e+009,100,2.80029e-011,1,-137911,-494654,0,0,1,0.0005,0.01414,0,487.001,0.001,1.28109e-018,5.47698e-016,0,0,0.01414,0.0805203,2.61905e-014,0.000179052,0.666398,1
102,6.99069,0,6.99069,70,2600,2800,2800,1.26708e+009,100,5.86387e-013,1,-0.0419926,-594.15,0,0,1,0.0005,0.01428,0,487.338,0.001,5.2706e-019,5.5152e-016,0,0,0.01428,0.0803803,-6.64907e-014,0.000170341,0.752357,1
103,6.967,0,6.967,70,2600,2800,2800,1.26795e+009,100,1.40568e-016,1,-0.0567703,-593.858,0,0,1,0.0005,0.01442,0,487.674,0.001,5.33633e-018,5.47952e-016,0,0,0.01442,0.0802403,1.2022e-013,0.000155165,0.929229,1
104,6.9748,0,6.9748,70,2600,2800,2800,1.26883e+009,100,9.30958e-017,1,0.065647,-593.705,0,0,1,0.0005,0.01456,0,488.011,0.001,-1.38546e-018,5.60448e-016,0,0,0.01456,0.0801003,1.18002e-013,0.000177278,0.704694,1
105,6.96977,0,6.96977,70,2600,2800,2800,1.2697e+009,100,1.11584e-016,1,-0.0117538,-593.359,0,0,1,0.0005,0.0147,0,488.347,0.001,-1.77385e-018,5.70224e-016,0,0,0.0147,0.0799603,1.01602e-013,0.000150936,0.969711,1
106,6.97584,0,6.97584,70,2600,2800,2800,1.27058e+009,100,1.30405e-016,1,0.0111359,-593.08,0,0,1,0.0005,0.01484,0,488.683,0.001,2.80939e-019,5.76522e-016,0,0,0.01484,0.0798203,9.80483e-014,0.000148842,0.92988,1
107,6.96437,3.58131,6.96437,70,2600,2800,2800,1.27145e+009,100,2.75099e-011,1,-163673,713580,0,0,1,0.0005,0.01498,0,489.02,0.001,8.91621e-019,5.7661e-016,0,0,0.01498,0.0796803,-1.59395e-014,0.000144229,0.92705,1
108,6.9675,1.97677,6.9675,70,2600,2800,2800,1.27232e+009,100,1.51846e-011,1,-380335,-573055,0,0,1,0.0005,0.01512,0,489.355,0.001,-3.02426e-019,5.75802e-016,0,0,0.01512,0.0795403,-2.23635e-015,0.000168876,0.787916,1
109,6.96918,1.89972,6.96918,70,2600,2800,2800,1.2732e+009,100,1.0052e-011,1,-278584,584973,0,0,1,0.0005,0.01526,0,489.691,0.001,-1.58212e-018,5.76746e-016,0,0,0.01526,0.0794003,4.71492e-014,0.000160702,0.869555,1
110,6.96004,3.79615,6.96004,70,2600,2800,2800,1.27407e+009,100,2.00867e-011,1,-539439,-541040,0,0,1,0.0005,0.0154,0,490.027,0.001,-2.23531e-018,5.8619e-016,0,0,0.0154,0.0792603,1.21859e-014,0.000163739,0.831994,1
111,6.98033,0,6.98033,70,2600,2800,2800,1.27494e+009,100,0,1,-0.00669385,-591.581,0,0,1,0.0005,0.01554,0,490.362,0.001,-1.24225e-018,5.91226e-016,0,0,0.01554,0.0791204,1.54647e-013,0.000140988,0.901202,1
112,6.93617,3.47159,6.93617,70,2600,2800,2800,1.27581e+009,100,2.36282e-011,1,-731237,393989,0,0,1,0.0005,0.01568,0,490.697,0.001,-1.18433e-018,6.01715e-016,0,0,0.01568,0.0789804,-2.14699e-015,0.000123154,0.683233,1
113,6.95104,3.236,6.95104,70,2600,2800,2800,1.27668e+009,100,1.47843e-011,1,-140439,-782946,0,0,1,0.0005,0.01582,0,491.033,0.001,-1.21999e-018,6.00538e-016,0,0,0.01582,0.0788403,4.61647e-014,0.000152967,0.955323,1
114,6.98023,5.14693,6.98023,70,2600,2800,2800,1.27755e+009,100,1.15651e-012,1,153487,854450,0,0,1,0.0005,0.01596,0,491.368,0.001,-1.57765e-018,6.07664e-016,0,0,0.01596,0.0787004,4.915e-014,0.000147788,0.960932,1
115,6.95508,0.996722,6.95508,70,2600,2800,2800,1.27842e+009,100,2.23959e-013,1,-151556,-749737,0,0,1,0.0005,0.0161,0,491.702,0.001,1.62489e-018,6.11094e-016,0,0,0.0161,0.0785604,-2.5266e-014,0.000136493,0.832703,1
116,6.95941,0,6.95941,70,2600,2800,2800,1.2793e+009,100,0,1,-0.0154308,-590.373,0,0,1,0.0005,0.01624,0,492.036,0.001,2.66606e-018,6.15377e-016,0,0,0.01624,0.0784204,-6.66413e-015,0.000157563,0.903504,1
117,6.97426,0.778932,6.97426,70,2600,2800,2800,1.28017e+009,100,2.35641e-012,1,-808086,448408,0,0,1,0.0005,0.01638,0,492.372,0.001,7.28436e-018,6.19786e-016,0,0,0.01638,0.0782804,8.95137e-014,0.000136899,0.840551,1
118,6.9659,5.16068,6.9659,70,2600,2800,2800,1.28103e+009,100,2.62558e-011,1,320237,854856,0,0,1,0.0005,0.01652,0,492.706,0.001,3.60259e-018,6.27958e-016,0,0,0.01652,0.0781404,6.95872e-014,0.000150282,0.902048,1
119,6.94193,6.94193,6.94193,70,2600,2800,2800,1.2819e+009,100,5.06958e-012,1,-727.309,-3279.83,0,0,1,0.0005,0.01666,0,493.04,0.001,5.88319e-019,6.33252e-016,0,0,0.01666,0.0780004,1.04944e-014,0.000159151,0.862446,1
120,6.9319,5.16588,6.9319,70,2600,2800,2800,1.28277e+009,100,2.16575e-012,1,511122,-335257,0,0,1,0.0005,0.0168,0,493.374,0.001,-4.22869e-018,6.34229e-016,0,0,0.0168,0.0778603,-1.51448e-014,0.000159455,0.876261,1
121,6.98251,0.0656641,6.98251,70,2600,2800,2800,1.28364e+009,100,3.98329e-014,1,-30380.1,-658862,0,0,1,0.0005,0.01694,0,493.708,0.001,-1.81721e-018,6.38957e-016,0,0,0.01694,0.0777204,6.40198e-014,0.000162698,0.849448,1
122,6.92447,4.13742,6.92447,70,2600,2800,2800,1.28451e+009,100,2.22725e-012,1,343034,-688716,0,0,1,0.0005,0.01708,0,494.041,0.001,-9.09648e-019,6.4753e-016,0,0,0.01708,0.0775804,7.3445e-014,0.00016434,0.821542,1
123,6.98252,2.9951,6.98252,70,2600,2800,2800,1.28538e+009,100,8.6332e-012,1,-367282,718824,0,0,1,0.0005,0.01722,0,494.375,0.001,1.2468e-018,6.57765e-016,0,0,0.01722,0.0774403,8.49459e-014,0.000151403,0.972808,1
124,6.96278,3.90967,6.96278,70,2600,2800,2800,1.28624e+009,100,2.06862e-011,1,835046,124329,0,0,1,0.0005,0.01736,0,494.708,0.001,1.3669e-018,6.64277e-016,0,0,0.01736,0.0773003,9.56048e-015,0.000156745,0.904427,1
125,6.9424,5.61828,6.9424,70,2600,2800,2800,1.28711e+009,100,2.3164e-012,1,609472,311061,0,0,1,0.0005,0.0175,0,495.042,0.001,-4.60156e-019,6.6577e-016,0,0,0.0175,0.0771604,-1.07736e-014,0.000145595,0.94832,1
126,6.96167,4.59311,6.96167,70,2600,2800,2800,1.28797e+009,100,1.97368e-011,1,-540605,-347493,0,0,1,0.0005,0.01764,0,495.374,0.001,1.66683e-018,6.67782e-016,0,0,0.01764,0.0770204,-2.39436e-015,0.00016658,0.806587,1
127,6.95646,0,6.95646,70,2600,2800,2800,1.28884e+009,100,1.61966e-017,1,-0.0382135,-587.1,0,0,1,0.0005,0.01778,0,495.707,0.001,-6.27212e-019,6.69686e-016,0,0,0.01778,0.0768804,-3.10912e-014,0.000144696,0.94213,1
128,6.93457,3.75239,6.93457,70,2600,2800,2800,1.2897e+009,100,2.43058e-012,1,331135,885322,0,0,1,0.0005,0.01792,0,496.04,0.001,8.24303e-019,6.74214e-016,0,0,0.01792,0.0767403,-5.26411e-015,0.000146521,0.87212,1
129,6.94164,6.94164,6.94164,70,2600,2800,2800,1.29057e+009,100,1.51907e-011,1,-4805.83,2193.51,0,0,1,0.0005,0.01806,0,496.372,0.001,1.08141e-018,6.77989e-016,0,0,0.01806,0.0766004,2.0052e-014,0.000147648,0.971162,1
130,6.94377,4.86007,6.94377,70,2600,2800,2800,1.29143e+009,100,3.78679e-012,1,1.16886e+006,28706.3,0,0,1,0.0005,0.0182,0,496.705,0.001,-4.27978e-020,6.86011e-016,0,0,0.0182,0.0764604,5.1923e-014,0.000137584,0.819321,1
131,6.94218,3.46383,6.94218,70,2600,2800,2800,1.2923e+009,100,1.02374e-012,1,40898.3,-685754,0,0,1,0.0005,0.01834,0,497.037,0.001,-1.32935e-019,6.90305e-016,0,0,0.01834,0.0763204,1.7715e-014,0.000163296,0.835288,1
132,6.96392,0,6.96392,70,2600,2800,2800,1.29316e+009,100,6.23883e-017,1,0.00451755,-585.757,0,0,1,0.0005,0.01848,0,497.369,0.001,6.55789e-019,6.91291e-016,0,0,0.01848,0.0761803,-3.54161e-014,0.000154581,0.932214,1
133,6.96588,2.67517,6.96588,70,2600,2800,2800,1.29402e+009,100,9.0434e-012,1,-536217,432282,0,0,1,0.0005,0.01862,0,497.701,0.001,2.15119e-018,6.94395e-016,0,0,0.01862,0.0760403,5.50542e-014,0.000162466,0.847867,1
134,6.94162,6.94162,6.94162,70,2600,2800,2800,1.29488e+009,100,1.56569e-011,1,-1361.52,-3216.15,0,0,1,0.0005,0.01876,0,498.033,0.001,2.72045e-018,6.95941e-016,0,0,0.01876,0.0759004,-4.62344e-014,0.000161035,0.863718,1
135,6.95633,2.38227,6.95633,70,2600,2800,2800,1.29575e+009,100,4.02712e-012,1,-131741,-615421,0,0,1,0.0005,0.0189,0,498.364,0.001,6.17637e-018,7.02807e-016,0,0,0.0189,0.0757603,5.06663e-014,0.000162574,0.848114,1
136,6.97595,3.4438,6.97595,70,2600,2800,2800,1.29661e+009,100,3.54924e-012,1,-360286,560922,0,0,1,0.0005,0.01904,0,498.696,0.001,8.10078e-018,6.92168e-016,0,0,0.01904,0.0756204,-1.94182e-013,0.000171909,0.757209,1
137,6.97752,3.98417,6.97752,70,2600,2800,2800,1.29747e+009,100,2.57149e-012,1,589353,-747754,0,0,1,0.0005,0.01918,0,499.027,0.001,7.02947e-018,7.19896e-016,0,0,0.01918,0.0754804,1.00701e-012,0.000170403,0.700326,1
138,6.9523,1.41804,6.9523,70,2600,2800,2800,1.29833e+009,100,2.29678e-012,1,572376,283034,0,0,2,0.0005,0.01932,0,499.359,0.001,5.4203e-017,6.33133e-016,0,0,0.01932,0.0753404,-9.84883e-013,0.000165965,0.795288,1
139,6.98087,0,6.98087,70,2600,2800,2800,1.29919e+009,100,0,1,-0.029944,-583.633,0,0,2,0.0005,0.01946,0,499.69,0.001,-2.31489e-017,8.43182e-016,0,0,0.01946,0.0752004,-1.49164e-012,0.000143136,0.887803,1
140,6.94772,0,6.94772,70,2600,2800,2800,1.30005e+009,100,1.53718e-017,1,0.00251384,-583.445,0,0,2,0.0005,0.0196,0,500.02,0.001,1.52347e-017,7.89225e-016,0,0,0.0196,0.0750604,1.28456e-012,0.000142195,0.829477,1
141,6.9487,4.82916,6.9487,70,2600,2800,2800,1.30091e+009,100,2.30447e-011,1,-655809,1.1005e+006,0,0,2,0.0005,0.01974,0,500.351,0.001,2.5394e-018,8.13132e-016,0,0,0.01974,0.0749204,-4.30167e-013,0.000137845,0.761504,1
142,6.96338,1.76828,6.96338,70,2600,2800,2800,1.30177e+009,100,3.59008e-012,1,434011,-626836,0,0,2,0.0005,0.01988,0,500.682,0.001,6.30274e-018,8.29073e-016,0,0,0.01988,0.0747804,2.40206e-013,0.000153367,0.94612,1
143,6.9637,2.40099,6.9637,70,2600,2800,2800,1.30263e+009,100,5.86462e-012,1,659300,71453.2,0,0,2,0.0005,0.02002,0,501.011,0.001,2.76641e-018,8.24736e-016,0,0,0.02002,0.0746404,-1.49504e-013,0.000158525,0.890464,1
144,6.97527,0,6.97527,70,2600,2800,2800,1.30349e+009,100,5.09789e-017,1,-0.0637137,-582.346,0,0,2,0.0005,0.02016,0,501.341,0.001,1.59242e-018,8.32606e-016,0,0,0.02016,0.0745004,1.08518e-013,0.000153167,0.911107,1
145,6.96246,3.31769,6.96246,70,2600,2800,2800,1.30434e+009,100,5.67513e-012,1,-254108,752973,0,0,2,0.0005,0.0203,0,501.671,0.001,-5.19357e-019,8.37688e-016,0,0,0.0203,0.0743603,5.49956e-014,0.000147935,0.927166,1
146,6.94666,5.36419,6.94666,70,2600,2800,2800,1.3052e+009,100,1.00494e-011,1,-562321,-649485,0,0,2,0.0005,0.02044,0,502.001,0.001,2.19861e-018,8.37776e-016,0,0,0.02044,0.0742204,1.28858e-014,0.000149368,0.956504,1
147,6.95377,1.08314,6.95377,70,2600,2800,2800,1.30606e+009,100,2.30037e-012,1,-608152,-258420,0,0,2,0.0005,0.02058,0,502.331,0.001,4.44006e-018,8.44849e-016,0,0,0.02058,0.0740804,1.14424e-013,0.000144232,0.935936,1
148,6.98732,1.68061,6.98732,70,2600,2800,2800,1.30691e+009,100,8.05046e-013,1,-806493,142735,0,0,2,0.0005,0.02072,0,502.66,0.001,3.48658e-018,8.52692e-016,0,0,0.02072,0.0739404,6.59458e-014,0.000159026,0.868981,1
149,6.96784,4.08498,6.96784,70,2600,2800,2800,1.30777e+009,100,1.41508e-011,1,-232401,637951,0,0,2,0.0005,0.02086,0,502.99,0.001,3.3294e-018,8.56038e-016,0,0,0.02086,0.0738004,-2.43702e-014,0.000176746,0.714233,1
150,6.96889,3.78108,6.96889,70,2600,2800,2800,1.30863e+009,100,6.93487e-012,1,-369688,-1.03929e+006,0,0,2,0.0005,0.021,0,503.319,0.001,6.2487e-019,8.55365e-016,0,0,0.021,0.0736604,5.18425e-014,0.000130115,0.76815,1
151,6.94569,4.72239,6.94569,70,2600,2800,2800,1.30948e+009,100,2.25313e-011,1,537580,732972,0,0,2,0.0005,0.02114,0,503.648,0.001,-1.99783e-018,8.71547e-016,0,0,0.02114,0.0735204,1.56742e-013,0.000127945,0.736478,1
152,6.9622,3.70353,6.9622,70,2600,2800,2800,1.31034e+009,100,6.12124e-012,1,-675646,229289,0,0,2,0.0005,0.02128,0,503.977,0.001,6.52895e-019,8.68717e-016,0,0,0.02128,0.0733804,5.31301e-014,0.000144559,0.931322,1
153,6.95546,4.90648,6.95546,70,2600,2800,2800,1.31119e+009,100,3.7961e-012,1,85531.8,-707885,0,0,2,0.0005,0.02142,0,504.305,0.001,3.0881e-018,8.70428e-016,0,0,0.02142,0.0732404,-4.96257e-014,0.000161795,0.857657,1
154,6.97536,0,6.97536,70,2600,2800,2800,1.31205e+009,100,6.01194e-017,1,0.0561614,-579.309,0,0,2,0.0005,0.02156,0,504.633,0.001,4.33074e-019,8.68707e-016,0,0,0.02156,0.0731004,1.38246e-013,0.000147802,0.9745,1
155,6.98004,2.03743,6.98004,70,2600,2800,2800,1.3129e+009,100,2.96254e-012,1,-329738,494717,0,0,2,0.0005,0.0217,0,504.962,0.001,-2.03482e-019,8.75882e-016,0,0,0.0217,0.0729604,4.93734e-014,0.000167164,0.797239,1
156,6.95059,4.35174,6.95059,70,2600,2800,2800,1.31375e+009,100,9.40641e-012,1,141942,-661559,0,0,2,0.0005,0.02184,0,505.291,0.001,-1.5509e-018,8.88321e-016,0,0,0.02184,0.0728204,-8.82856e-014,0.000163138,0.845061,1
157,6.96869,1.50934,6.96869,70,2600,2800,2800,1.31461e+009,100,4.84131e-013,1,-399263,758102,0,0,2,0.0005,0.02198,0,505.618,0.001,3.43757e-018,8.86623e-016,0,0,0.02198,0.0726804,2.28175e-014,0.000162002,0.837033,1
158,6.96735,4.86274,6.96735,70,2600,2800,2800,1.31546e+009,100,1.5596e-012,1,-315195,-556457,0,0,2,0.0005,0.02212,0,505.946,0.001,8.43543e-019,8.93624e-016,0,0,0.02212,0.0725404,1.45759e-014,0.000160821,0.844049,1
159,6.97013,0,6.97013,70,2600,2800,2800,1.31631e+009,100,0,1,0.0594686,-577.937,0,0,2,0.0005,0.02226,0,506.274,0.001,-1.43001e-018,8.96587e-016,0,0,0.02226,0.0724004,7.65432e-014,0.000125582,0.702163,1
160,6.95465,5.42841,6.95465,70,2600,2800,2800,1.31716e+009,100,2.34353e-011,1,-188748,879848,0,0,2,0.0005,0.0224,0,506.601,0.001,6.7915e-019,9.01981e-016,0,0,0.0224,0.0722604,1.26589e-014,0.000147664,0.948081,1
161,6.947,6.86399,6.947,70,2600,2800,2800,1.31801e+009,100,1.755e-011,1,-409011,-510097,0,0,2,0.0005,0.02254,0,506.929,0.001,-2.17384e-018,9.00824e-016,0,0,0.02254,0.0721204,8.20376e-014,0.000172807,0.753008,1
162,6.96979,0.688652,6.96979,70,2600,2800,2800,1.31886e+009,100,1.05643e-012,1,-357335,-633892,0,0,2,0.0005,0.02268,0,507.256,0.001,-9.28948e-019,9.12691e-016,0,0,0.02268,0.0719804,1.19523e-013,0.000162735,0.846441,1
163,6.92677,6.34796,6.92677,70,2600,2800,2800,1.31971e+009,100,3.09586e-011,1,292258,718477,0,0,2,0.0005,0.02282,0,507.583,0.001,-3.35812e-018,9.1699e-016,0,0,0.02282,0.0718404,5.58571e-014,0.000159784,0.867056,1
164,6.9647,6.4744,6.9647,70,2600,2800,2800,1.32056e+009,100,1.32263e-011,1,-710876,51933.3,0,0,2,0.0005,0.02296,0,507.91,0.001,-1.02373e-018,9.20358e-016,0,0,0.02296,0.0717004,5.65028e-014,0.000177284,0.707277,1
165,6.9839,5.7998,6.9839,70,2600,2800,2800,1.32141e+009,100,2.0694e-012,1,-826190,-190429,0,0,2,0.0005,0.0231,0,508.236,0.001,-3.725e-019,9.22342e-016,0,0,0.0231,0.0715604,-9.36835e-014,0.00017395,0.713474,1
166,6.97544,3.92721,6.97544,70,2600,2800,2800,1.32226e+009,100,3.65883e-012,1,-817027,-141753,0,0,2,0.0005,0.02324,0,508.563,0.001,-1.42246e-018,9.25535e-016,0,0,0.02324,0.0714204,1.38642e-014,0.000133069,0.790466,1
167,6.94903,3.21981,6.94903,70,2600,2800,2800,1.32311e+009,100,2.65564e-012,1,5877.2,1.08675e+006,0,0,2,0.0005,0.02338,0,508.889,0.001,-3.87368e-018,9.34358e-016,0,0,0.02338,0.0712804,-5.5155e-014,0.000143991,0.853434,1
168,6.95554,3.74382,6.95554,70,2600,2800,2800,1.32396e+009,100,3.25274e-012,1,631309,-746139,0,0,2,0.0005,0.02352,0,509.215,0.001,-1.00024e-018,9.40345e-016,0,0,0.02352,0.0711404,4.55358e-014,0.000147202,0.858257,1
169,6.95346,3.36321,6.95346,70,2600,2800,2800,1.32481e+009,100,3.22369e-011,1,-495826,652550,0,0,2,0.0005,0.02366,0,509.541,0.001,-8.84602e-019,9.43589e-016,0,0,0.02366,0.0710004,-6.04491e-014,0.000142033,0.902907,1
170,6.94241,5.40947,6.94241,70,2600,2800,2800,1.32566e+009,100,2.28867e-011,1,526952,-428445,0,0,2,0.0005,0.0238,0,509.867,0.001,1.42081e-019,9.45976e-016,0,0,0.0238,0.0708603,6.54256e-014,0.000153997,0.947279,1
171,6.97367,0.0664821,6.97367,70,2600,2800,2800,1.3265e+009,100,1.09586e-013,1,500578,-557320,0,0,2,0.0005,0.02394,0,510.193,0.001,3.99988e-019,9.5395e-016,0,0,0.02394,0.0707204,5.43996e-014,0.000163346,0.839472,1
172,6.97554,0,6.97554,70,2600,2800,2800,1.32734e+009,100,2.15495e-017,1,0.0471074,-574.191,0,0,2,0.0005,0.02408,0,510.518,0.001,-1.34062e-018,9.51472e-016,0,0,0.02408,0.0705803,-6.5242e-014,0.000128913,0.753848,1
173,6.94416,5.99023,6.94416,70,2600,2800,2800,1.32819e+009,100,3.28385e-011,1,151226,876215,0,0,2,0.0005,0.02422,0,510.844,0.001,-2.58515e-018,9.60604e-016,0,0,0.02422,0.0704403,1.55449e-013,0.000170555,0.745573,1
174,6.95228,3.05382,6.95228,70,2600,2800,2800,1.32904e+009,100,6.19004e-012,1,-724970,536949,0,0,2,0.0005,0.02436,0,511.169,0.001,-3.23236e-018,9.66002e-016,0,0,0.02436,0.0703004,1.21622e-013,0.000122399,0.672607,1
175,6.95158,6.95158,6.95158,70,2600,2800,2800,1.32988e+009,100,2.08415e-011,1,-3270.2,-5545.56,0,0,2,0.0005,0.0245,0,511.494,0.001,-1.1555e-018,9.68771e-016,0,0,0.0245,0.0701604,-5.32849e-014,0.000148241,0.833382,1
176,6.95069,3.2411,6.95069,70,2600,2800,2800,1.33073e+009,100,1.52378e-011,1,336893,-923829,0,0,2,0.0005,0.02464,0,511.818,0.001,-4.94721e-019,9.69547e-016,0,0,0.02464,0.0700204,5.06551e-014,0.000146105,0.90494,1
177,6.97039,0,6.97039,70,2600,2800,2800,1.33157e+009,100,0,1,0.0418105,-572.653,0,0,2,0.0005,0.02478,0,512.143,0.001,-1.90982e-018,9.74724e-016,0,0,0.02478,0.0698804,4.24094e-014,0.000164845,0.826715,1
178,6.9719,1.83515,6.9719,70,2600,2800,2800,1.33242e+009,100,3.20597e-012,1,-771126,6695.77,0,0,2,0.0005,0.02492,0,512.468,0.001,-1.56523e-018,9.76094e-016,0,0,0.02492,0.0697404,-9.72022e-015,0.000158621,0.888431,1
179,6.97395,0,6.97395,70,2600,2800,2800,1.33326e+009,100,0,1,0.0499818,-571.94,0,0,2,0.0005,0.02506,0,512.792,0.001,5.66796e-019,9.76463e-016,0,0,0.02506,0.0696004,1.33397e-013,0.000150339,0.959403,1
180,6.95957,0.827896,6.95957,70,2600,2800,2800,1.3341e+009,100,3.64289e-012,1,350917,636530,0,0,2,0.0005,0.0252,0,513.116,0.001,4.71407e-019,9.88929e-016,0,0,0.0252,0.0694604,8.32881e-014,0.000135477,0.823152,1
181,6.96447,1.24356,6.96447,70,2600,2800,2800,1.33494e+009,100,4.03164e-012,1,782715,41294.2,0,0,2,0.0005,0.02534,0,513.44,0.001,-1.32919e-018,9.9054e-016,0,0,0.02534,0.0693204,-5.81665e-015,0.000153225,0.955213,1
182,6.94907,6.88401,6.94907,70,2600,2800,2800,1.33578e+009,100,2.66538e-011,1,284549,651502,0,0,2,0.0005,0.02548,0,513.765,0.001,-7.49671e-019,9.91086e-016,0,0,0.02548,0.0691803,1.63614e-015,0.000147471,0.968025,1
183,6.95985,2.60294,6.95985,70,2600,2800,2800,1.33662e+009,100,4.51437e-012,1,677788,157982,0,0,2,0.0005,0.02562,0,514.088,0.001,4.41128e-018,9.94467e-016,0,0,0.02562,0.0690404,-1.28304e-014,0.000147107,0.801171,1
184,6.96511,0.886275,6.96511,70,2600,2800,2800,1.33747e+009,100,2.73176e-012,1,-381133,825561,0,0,2,0.0005,0.02576,0,514.411,0.001,2.05925e-018,9.99068e-016,0,0,0.02576,0.0689004,6.67453e-014,0.000146696,0.945706,1
185,6.95796,2.62996,6.95796,70,2600,2800,2800,1.33831e+009,100,8.10634e-012,1,-125465,-964382,0,0,2,0.0005,0.0259,0,514.735,0.001,1.17642e-019,1.00673e-015,0,0,0.0259,0.0687604,1.08466e-013,0.000130285,0.761983,1
186,6.97015,0,6.97015,70,2600,2800,2800,1.33915e+009,100,1.07504e-016,1,-0.0226782,-570.086,0,0,2,0.0005,0.02604,0,515.058,0.001,-2.10728e-018,1.01155e-015,0,0,0.02604,0.0686204,5.61589e-014,0.00017922,0.692387,1
187,6.95115,2.53213,6.95115,70,2600,2800,2800,1.33999e+009,100,4.95989e-012,1,-547090,454590,0,0,2,0.0005,0.02618,0,515.381,0.001,-1.29766e-018,1.01426e-015,0,0,0.02618,0.0684804,1.37549e-014,0.000149537,0.988446,1
188,6.9502,6.38127,6.9502,70,2600,2800,2800,1.34083e+009,100,1.38025e-011,1,626484,-571548,0,0,2,0.0005,0.02632,0,515.703,0.001,-9.39887e-019,1.01857e-015,0,0,0.02632,0.0683404,1.99888e-014,0.000162247,0.837973,1
189,6.97255,2.21571,6.97255,70,2600,2800,2800,1.34167e+009,100,5.00014e-012,1,-58965.4,-726219,0,0,2,0.0005,0.02646,0,516.027,0.001,3.76981e-018,1.01919e-015,0,0,0.02646,0.0682004,-5.81451e-014,0.000163938,0.834419,1
