vtkOriginalIndices,Concentration,ConcentrationLiquide,ConcentrationSolide,ConductiviteThermiqueP0,DensityFluideP0,DensityP0,DensityP1,EnthalpieVol,ErrReg,FractionLiq_c,FractionSolide_c,GradrholBis_P0:0,GradrholBis_P0:1,GradrholBis_P0:2,MassBalanceRHS_P0,PartitionE,Points:0,Points:1,Points:2,TemperatureC,ViscosityP0,Vitesse:0,Vitesse:1,Vitesse:2,__vtkIsSelected__,arc_length,d_interface_regular,divV_element,h_meshsize,h_quality,vtkValidPointMask
724,7,7,0,0.01,1.3,1.3,1.3,3.02976e+009,100,0,0,0.650123,-39.1796,0,0,1,0.0005,0.10136,0,799.914,0.0001,-2.77372e-005,-0.000246534,0,0,0.10136,-0.00852121,0.00359207,0.000225613,0.824215,1
725,7,7,0,0.01,1.3,1.3,1.3,3.02981e+009,100,0,0,2.21974,-27.6376,0,0,1,0.0005,0.1015,0,799.93,0.0001,-2.92093e-005,-0.000259593,0,0,0.1015,-0.00866126,-0.0876132,0.000233397,0.888499,1
726,7,7,0,0.01,1.3,1.3,1.3,3.02985e+009,100,0,0,-0.214055,-19.1804,0,0,1,0.0005,0.10164,0,799.945,0.0001,-3.72558e-005,-0.000265791,0,0,0.10164,-0.00880146,-0.145465,0.000234891,0.8983,1
727,7,7,0,0.01,1.3,1.3,1.3,3.02988e+009,100,0,0,1.66614,-19.5262,0,0,1,0.0005,0.10178,0,799.956,0.0001,-4.25001e-005,-0.000257747,0,0,0.10178,-0.00894149,-0.0246926,0.000269226,0.86,1
728,7,7,0,0.01,1.3,1.3,1.3,3.0299e+009,100,0,0,0.97214,-14.0651,0,0,1,0.0005,0.10192,0,799.965,0.0001,-2.46894e-005,-0.000201761,0,0,0.10192,-0.00908159,0.959814,0.000229976,0.854869,1
729,7,7,0,0.01,1.3,1.3,1.3,3.02992e+009,100,0,0,0.604864,-9.7567,0,0,1,0.0005,0.10206,0,799.972,0.0001,2.09405e-005,-0.000105035,0,0,0.10206,-0.00922174,0.00547301,0.000260613,0.900644,1
730,7,7,0,0.01,1.3,1.3,1.3,3.02993e+009,100,0,0,1.02019,-9.86346,0,0,1,0.0005,0.1022,0,799.978,0.0001,3.38162e-005,-0.000108003,0,0,0.1022,-0.00936162,0.0473589,0.000223262,0.817312,1
731,7,7,0,0.01,1.3,1.3,1.3,3.02994e+009,100,0,0,0.567863,-6.04038,0,0,1,0.0005,0.10234,0,799.984,0.0001,4.22491e-005,-0.000125186,0,0,0.10234,-0.00950164,0.146623,0.000272966,0.828759,1
732,7,7,0,0.01,1.3,1.3,1.3,3.02995e+009,100,0,0,0.567863,-6.04038,0,0,1,0.0005,0.10248,0,799.987,0.0001,2.03354e-005,-0.000110512,0,0,0.10248,-0.00964138,0.146623,0.000272966,0.828759,1
733,7,7,0,0.01,1.3,1.3,1.3,3.02996e+009,100,0,0,0.299318,-4.41608,0,0,1,0.0005,0.10262,0,799.99,0.0001,1.30043e-005,-6.29543e-005,0,0,0.10262,-0.00978115,0.627063,0.000214764,0.759846,1
734,7,7,0,0.01,1.3,1.3,1.3,3.02997e+009,100,0,0,0.394632,-2.98325,0,0,1,0.0005,0.10276,0,799.992,0.0001,1.83553e-005,7.0031e-007,0,0,0.10276,-0.00992099,-0.383826,0.00022741,0.848503,1
735,7,7,0,0.01,1.3,1.3,1.3,3.02997e+009,100,0,0,0.394632,-2.98325,0,0,1,0.0005,0.1029,0,799.994,0.0001,3.79426e-005,-5.3235e-005,0,0,0.1029,-0.0100614,-0.383826,0.00022741,0.848503,1
736,7,7,0,0.01,1.3,1.3,1.3,3.02997e+009,100,0,0,0.268785,-2.0532,0,0,1,0.0005,0.10304,0,799.995,0.0001,3.46743e-005,-6.18899e-005,0,0,0.10304,-0.0102013,0.146291,0.000257348,0.943704,1
737,7,7,0,0.01,1.3,1.3,1.3,3.02998e+009,100,0,0,0.268785,-2.0532,0,0,1,0.0005,0.10318,0,799.997,0.0001,1.89838e-005,-4.4483e-005,0,0,0.10318,-0.0103409,0.146291,0.000257348,0.943704,1
738,7,7,0,0.01,1.3,1.3,1.3,3.02998e+009,100,0,0,-0.0785988,-1.24702,0,0,1,0.0005,0.10332,0,799.997,0.0001,3.48838e-005,-0.000105054,0,0,0.10332,-0.010481,-0.696229,0.000266416,0.876359,1
739,7,7,0,0.01,1.3,1.3,1.3,3.02998e+009,100,0,0,-0.0469345,-0.848621,0,0,1,0.0005,0.10346,0,799.998,0.0001,5.74335e-005,-0.000180199,0,0,0.10346,-0.0106211,0.10452,0.000259999,0.913219,1
740,7,7,0,0.01,1.3,1.3,1.3,3.02998e+009,100,0,0,0.0895917,-0.883975,0,0,1,0.0005,0.1036,0,799.999,0.0001,2.82558e-005,-0.000180448,0,0,0.1036,-0.010761,0.0561131,0.000235384,0.896034,1
741,7,7,0,0.01,1.3,1.3,1.3,3.02998e+009,100,0,0,-0.0479411,-0.631796,0,0,1,0.0005,0.10374,0,799.999,0.0001,1.23815e-005,-0.00018217,0,0,0.10374,-0.010901,-0.0665424,0.000258747,0.853661,1
742,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.0329772,-0.445191,0,0,1,0.0005,0.10388,0,799.999,0.0001,7.66999e-006,-0.000186108,0,0,0.10388,-0.0110413,0.0902462,0.000269092,0.858081,1
743,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.0274962,-0.373754,0,0,1,0.0005,0.10402,0,799.999,0.0001,7.40824e-006,-0.000122856,0,0,0.10402,-0.0111811,0.488196,0.000265844,0.870567,1
744,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.0195594,-0.284655,0,0,1,0.0005,0.10416,0,799.999,0.0001,1.05325e-005,-6.07438e-005,0,0,0.10416,-0.011321,-0.0299162,0.000266255,0.863067,1
745,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.0177236,-0.216617,0,0,1,0.0005,0.1043,0,800,0.0001,1.38743e-005,-0.000126621,0,0,0.1043,-0.0114611,-0.464719,0.00027031,0.843463,1
746,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00704731,-0.153095,0,0,1,0.0005,0.10444,0,800,0.0001,2.33341e-005,-0.000170284,0,0,0.10444,-0.0116012,0.20858,0.000250058,0.987594,1
747,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00704731,-0.153095,0,0,1,0.0005,0.10458,0,800,0.0001,4.36264e-005,-0.000171037,0,0,0.10458,-0.0117413,0.20858,0.000250058,0.987594,1
748,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00052565,-0.0929959,0,0,1,0.0005,0.10472,0,800,0.0001,9.7003e-005,-0.000157314,0,0,0.10472,-0.0118817,0.289615,0.000271124,0.844358,1
749,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00175796,-0.0557332,0,0,1,0.0005,0.10486,0,800,0.0001,9.49705e-005,-0.000138368,0,0,0.10486,-0.0120214,-0.104922,0.000215789,0.762976,1
750,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000752449,-0.0542039,0,0,1,0.0005,0.105,0,800,0.0001,7.33098e-005,-0.000122454,0,0,0.105,-0.0121615,-0.220212,0.000289352,0.740618,1
751,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00401822,-0.0330984,0,0,1,0.0005,0.10514,0,800,0.0001,5.1014e-005,-4.67086e-005,0,0,0.10514,-0.0123012,0.580243,0.000256964,0.937114,1
752,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00109454,-0.0223852,0,0,1,0.0005,0.10528,0,800,0.0001,3.97601e-005,5.15417e-005,0,0,0.10528,-0.012441,0.841439,0.000228823,0.854592,1
753,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00275463,-0.0234205,0,0,1,0.0005,0.10542,0,800,0.0001,3.09125e-005,0.000141854,0,0,0.10542,-0.012581,0.411513,0.000217788,0.775049,1
754,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000926459,-0.0115318,0,0,1,0.0005,0.10556,0,800,0.0001,2.64085e-005,0.00017012,0,0,0.10556,-0.012721,-0.0752971,0.000252022,0.864553,1
755,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00131817,-0.00904653,0,0,1,0.0005,0.1057,0,800,0.0001,3.40399e-005,0.000167167,0,0,0.1057,-0.0128609,-0.0304688,0.00026504,0.86672,1
756,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00595711,-0.0112197,0,0,1,0.0005,0.10584,0,800,0.0001,6.92928e-005,0.000152819,0,0,0.10584,-0.0130011,-0.323187,0.000245442,0.908565,1
757,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000906246,-0.00585693,0,0,1,0.0005,0.10598,0,800,0.0001,5.70509e-005,7.82283e-005,0,0,0.10598,-0.0131411,-0.607839,0.000264666,0.88886,1
758,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00234711,0.00103338,0,0,1,0.0005,0.10612,0,800,0.0001,4.13681e-005,-1.8097e-005,0,0,0.10612,-0.0132813,-0.70944,0.00026567,0.860912,1
759,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00295983,-0.00131171,0,0,1,0.0005,0.10626,0,800,0.0001,4.06053e-005,-2.34555e-005,0,0,0.10626,-0.0134215,0.034726,0.000254677,0.888051,1
760,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00165503,-0.00496545,0,0,1,0.0005,0.1064,0,800,0.0001,1.87148e-006,-9.01944e-005,0,0,0.1064,-0.0135616,-0.576868,0.000249097,0.982268,1
761,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,2.35426e-005,-0.00151067,0,0,1,0.0005,0.10654,0,800,0.0001,-5.10719e-005,-0.000190133,0,0,0.10654,-0.0137015,-0.683516,0.000280836,0.791781,1
762,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-3.61021e-005,-0.00129454,0,0,1,0.0005,0.10668,0,800,0.0001,-7.51676e-005,-0.000181588,0,0,0.10668,-0.0138415,0.315764,0.000231875,0.884504,1
763,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-7.56571e-005,-0.000697996,0,0,1,0.0005,0.10682,0,800,0.0001,-9.13826e-005,-0.000169352,0,0,0.10682,-0.0139814,-0.0318581,0.000239016,0.875487,1
764,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-3.86941e-005,-0.000687011,0,0,1,0.0005,0.10696,0,800,0.0001,-8.93498e-005,-0.000190478,0,0,0.10696,-0.0141211,-0.0478492,0.000273059,0.833371,1
765,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00165474,0.00038992,0,0,1,0.0005,0.1071,0,800,0.0001,-8.78625e-005,-0.000143357,0,0,0.1071,-0.014261,1.21735,0.000290927,0.728789,1
766,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00201816,0.000552434,0,0,1,0.0005,0.10724,0,800,0.0001,-7.20802e-005,-7.97889e-005,0,0,0.10724,-0.0144015,0.273481,0.000287289,0.752439,1
767,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00745867,0.00753023,0,0,1,0.0005,0.10738,0,800,0.0001,-4.932e-005,-7.64863e-005,0,0,0.10738,-0.0145413,-0.478506,0.000223547,0.816286,1
768,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.0101247,0.0010325,0,0,1,0.0005,0.10752,0,800,0.0001,-1.47441e-006,-0.000141079,0,0,0.10752,-0.0146814,0.521425,0.000233614,0.898161,1
769,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00118989,-0.0080722,0,0,1,0.0005,0.10766,0,800,0.0001,-5.3919e-006,-9.09935e-005,0,0,0.10766,-0.0148213,0.407475,0.000221794,0.797866,1
770,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00174462,-0.00106707,0,0,1,0.0005,0.1078,0,800,0.0001,-1.45837e-005,-7.19119e-005,0,0,0.1078,-0.0149613,-0.262439,0.000227178,0.835383,1
771,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,6.9989e-006,-6.39989e-005,0,0,1,0.0005,0.10794,0,800,0.0001,-8.809e-006,-0.00010367,0,0,0.10794,-0.0151015,-0.367949,0.000219345,0.781891,1
772,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.0113643,-0.00618425,0,0,1,0.0005,0.10808,0,800,0.0001,-1.84104e-005,-0.000130879,0,0,0.10808,-0.0152413,-0.0026059,0.000236291,0.910668,1
773,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00760079,0.00528603,0,0,1,0.0005,0.10822,0,800,0.0001,-3.06488e-005,-0.000146542,0,0,0.10822,-0.0153812,-0.0739005,0.000245239,0.96061,1
774,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,1.36759e-006,-1.72403e-005,0,0,1,0.0005,0.10836,0,800,0.0001,-3.91361e-005,-0.000167528,0,0,0.10836,-0.0155212,-0.0856637,0.000238583,0.920541,1
775,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-5.06269e-006,-1.25808e-005,0,0,1,0.0005,0.1085,0,800,0.0001,-1.4779e-005,-0.000158775,0,0,0.1085,-0.0156612,-0.0188607,0.000238619,0.927518,1
776,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-1.07637e-006,-2.4853e-007,0,0,1,0.0005,0.10864,0,800,0.0001,2.99586e-006,-0.000153465,0,0,0.10864,-0.0158014,-0.234314,0.000226239,0.824766,1
777,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,1.22559e-006,-4.04439e-006,0,0,1,0.0005,0.10878,0,800,0.0001,-1.34695e-005,-0.000161318,0,0,0.10878,-0.0159416,-0.0974661,0.000243136,0.941772,1
778,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-4.24673e-007,8.79865e-007,0,0,1,0.0005,0.10892,0,800,0.0001,-1.61846e-005,-0.000172534,0,0,0.10892,-0.0160815,-0.0526174,0.000258416,0.935691,1
779,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-4.24673e-007,8.79865e-007,0,0,1,0.0005,0.10906,0,800,0.0001,1.76664e-005,-0.000200513,0,0,0.10906,-0.0162215,-0.0526174,0.000258416,0.935691,1
780,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00136843,-0.000275767,0,0,1,0.0005,0.1092,0,800,0.0001,2.31697e-005,-0.000204564,0,0,0.1092,-0.0163613,0.0791731,0.000259076,0.930421,1
781,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-5.50005e-007,-1.73741e-006,0,0,1,0.0005,0.10934,0,800,0.0001,6.50986e-006,-0.000200794,0,0,0.10934,-0.016501,0.0121922,0.000228707,0.843151,1
782,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00235586,0.00436232,0,0,1,0.0005,0.10948,0,800,0.0001,7.49486e-006,-0.000204503,0,0,0.10948,-0.0166413,-0.0549461,0.000255725,0.9409,1
783,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00441599,0.000371281,0,0,1,0.0005,0.10962,0,800,0.0001,1.29813e-005,-0.000208554,0,0,0.10962,-0.0167817,0.100181,0.00028366,0.771172,1
784,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000725223,-0.00421897,0,0,1,0.0005,0.10976,0,800,0.0001,-1.62641e-006,-0.000215829,0,0,0.10976,-0.0169215,-0.0934698,0.000274205,0.811634,1
785,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,2.02992e-006,1.67896e-006,0,0,1,0.0005,0.1099,0,800,0.0001,-1.47846e-005,-0.000223948,0,0,0.1099,-0.0170613,-0.0377129,0.000238997,0.9196,1
786,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,2.02992e-006,1.67896e-006,0,0,1,0.0005,0.11004,0,800,0.0001,-1.45225e-006,-0.000229083,0,0,0.11004,-0.0172015,-0.0377129,0.000238997,0.9196,1
787,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.000720139,0.00317133,0,0,1,0.0005,0.11018,0,800,0.0001,5.96896e-006,-0.00023339,0,0,0.11018,-0.0173415,-0.0117534,0.000250512,0.984467,1
788,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00178621,0.00253866,0,0,1,0.0005,0.11032,0,800,0.0001,7.83848e-006,-0.000241632,0,0,0.11032,-0.0174817,-0.131907,0.000255644,0.95008,1
789,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00126013,-0.00298126,0,0,1,0.0005,0.11046,0,800,0.0001,6.35254e-006,-0.000250246,0,0,0.11046,-0.0176216,-0.0354661,0.000250075,0.993678,1
790,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,1.06048e-006,7.15976e-007,0,0,1,0.0005,0.1106,0,800,0.0001,4.9627e-006,-0.000253612,0,0,0.1106,-0.0177617,0.0878807,0.000229529,0.852954,1
791,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,7.79541e-008,2.70904e-006,0,0,1,0.0005,0.11074,0,800,0.0001,1.53611e-005,-0.000262852,0,0,0.11074,-0.0179018,-0.0579997,0.000256454,0.94006,1
792,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-6.95912e-007,1.29626e-006,0,0,1,0.0005,0.11088,0,800,0.0001,1.90094e-005,-0.000273846,0,0,0.11088,-0.0180416,-0.100495,0.000273803,0.821932,1
793,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,1.62359e-006,-2.06652e-007,0,0,1,0.0005,0.11102,0,800,0.0001,5.24251e-006,-0.000277306,0,0,0.11102,-0.0181811,0.0394596,0.000279458,0.788964,1
794,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.000595529,0.00180627,0,0,1,0.0005,0.11116,0,800,0.0001,-1.48647e-005,-0.000294964,0,0,0.11116,-0.0183212,-0.168613,0.000259038,0.906167,1
795,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00223396,-0.000601651,0,0,1,0.0005,0.1113,0,800,0.0001,-2.86299e-005,-0.000315716,0,0,0.1113,-0.0184616,0.158624,0.000258179,0.835253,1
796,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00223396,-0.000601651,0,0,1,0.0005,0.11144,0,800,0.0001,-2.7579e-005,-0.000316165,0,0,0.11144,-0.0186014,0.158624,0.000258179,0.835253,1
797,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-4.70141e-005,-3.20552e-005,0,0,1,0.0005,0.11158,0,800,0.0001,-2.15356e-005,-0.000331331,0,0,0.11158,-0.0187412,-0.236004,0.000244243,0.925646,1
798,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00439745,0.00303385,0,0,1,0.0005,0.11172,0,800,0.0001,-2.01604e-005,-0.000413078,0,0,0.11172,-0.0188811,-0.74399,0.000264717,0.867822,1
799,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00591672,-0.000831625,0,0,1,0.0005,0.11186,0,800,0.0001,-1.84165e-005,-0.000487165,0,0,0.11186,-0.019021,-0.14764,0.000223802,0.805006,1
800,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.001775,-0.0047884,0,0,1,0.0005,0.112,0,800,0.0001,-5.42274e-006,-0.000489988,0,0,0.112,-0.0191613,-0.130082,0.000227561,0.830697,1
801,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-3.40245e-006,-3.67963e-006,0,0,1,0.0005,0.11214,0,800,0.0001,3.97534e-006,-0.000496038,0,0,0.11214,-0.0193011,-0.0834115,0.000222796,0.804006,1
802,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-1.17951e-006,4.45583e-007,0,0,1,0.0005,0.11228,0,800,0.0001,7.50562e-006,-0.000512693,0,0,0.11228,-0.0194412,-0.160563,0.000255069,0.894618,1
803,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-4.85252e-005,3.27054e-005,0,0,1,0.0005,0.11242,0,800,0.0001,1.23668e-005,-0.000524027,0,0,0.11242,-0.0195813,0.0550542,0.000256014,0.940508,1
804,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-4.85252e-005,3.27054e-005,0,0,1,0.0005,0.11256,0,800,0.0001,1.52461e-005,-0.000523249,0,0,0.11256,-0.0197215,0.0550542,0.000256014,0.940508,1
805,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.0110711,-0.00272871,0,0,1,0.0005,0.1127,0,800,0.0001,1.56597e-005,-0.000539937,0,0,0.1127,-0.0198611,-0.0255386,0.000285298,0.766522,1
806,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00599315,0.0150219,0,0,1,0.0005,0.11284,0,800,0.0001,1.82432e-005,-0.000552011,0,0,0.11284,-0.0200011,0.0949502,0.000218498,0.793148,1
807,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,2.41121e-006,1.779e-006,0,0,1,0.0005,0.11298,0,800,0.0001,1.1697e-005,-0.000553539,0,0,0.11298,-0.0201417,0.0452318,0.000228696,0.844205,1
808,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-1.75107e-006,-3.09059e-006,0,0,1,0.0005,0.11312,0,800,0.0001,3.87866e-006,-0.000560211,0,0,0.11312,-0.0202815,-0.111818,0.00024875,0.922168,1
809,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-1.62128e-006,-2.83351e-006,0,0,1,0.0005,0.11326,0,800,0.0001,1.15573e-006,-0.000584592,0,0,0.11326,-0.0204212,-0.240812,0.00021986,0.779828,1
810,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00579117,0.00368515,0,0,1,0.0005,0.1134,0,800,0.0001,4.40472e-006,-0.000598898,0,0,0.1134,-0.020561,0.0926712,0.000278198,0.794642,1
811,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00579117,0.00368515,0,0,1,0.0005,0.11354,0,800,0.0001,9.23581e-006,-0.00060034,0,0,0.11354,-0.0207011,0.0926712,0.000278198,0.794642,1
812,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000968133,-0.00614391,0,0,1,0.0005,0.11368,0,800,0.0001,1.34204e-005,-0.000611274,0,0,0.11368,-0.0208409,0.0557213,0.000237149,0.905146,1
813,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,7.13627e-006,6.33337e-005,0,0,1,0.0005,0.11382,0,800,0.0001,2.12739e-005,-0.000625534,0,0,0.11382,-0.0209809,0.160509,0.000233265,0.874438,1
814,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,5.76107e-005,2.60152e-005,0,0,1,0.0005,0.11396,0,800,0.0001,1.99571e-005,-0.000626521,0,0,0.11396,-0.021121,0.0389306,0.000272482,0.838136,1
815,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,7.86002e-006,-6.20037e-005,0,0,1,0.0005,0.1141,0,800,0.0001,1.31336e-005,-0.000684868,0,0,0.1141,-0.0212613,-0.410355,0.000251532,0.985043,1
816,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000231076,0.0016981,0,0,1,0.0005,0.11424,0,800,0.0001,-2.1162e-005,-0.000720156,0,0,0.11424,-0.0214017,-0.657559,0.000246413,0.95928,1
817,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.000231076,0.0016981,0,0,1,0.0005,0.11438,0,800,0.0001,-2.89804e-006,-0.000781981,0,0,0.11438,-0.0215413,-0.657559,0.000246413,0.95928,1
818,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.000289947,-0.00225198,0,0,1,0.0005,0.11452,0,800,0.0001,-1.11545e-006,-0.000783034,0,0,0.11452,-0.0216813,0.07223,0.000219012,0.778851,1
819,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,4.88377e-006,-3.32018e-007,0,0,1,0.0005,0.11466,0,800,0.0001,-1.49925e-005,-0.000741655,0,0,0.11466,-0.0218216,0.0334137,0.000267756,0.840137,1
820,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00241283,-0.00370435,0,0,1,0.0005,0.1148,0,800,0.0001,1.33531e-005,-0.000737271,0,0,0.1148,-0.0219613,-0.0822407,0.000287609,0.742796,1
821,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00220028,0.00338061,0,0,1,0.0005,0.11494,0,800,0.0001,3.11471e-005,-0.000739988,0,0,0.11494,-0.0221012,0.0434616,0.000236332,0.89695,1
822,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00220028,0.00338061,0,0,1,0.0005,0.11508,0,800,0.0001,1.72493e-005,-0.000740129,0,0,0.11508,-0.0222414,0.0434616,0.000236332,0.89695,1
823,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-1.76434e-005,-1.21331e-005,0,0,1,0.0005,0.11522,0,800,0.0001,8.60928e-006,-0.000748563,0,0,0.11522,-0.0223813,-0.055885,0.000238821,0.914802,1
824,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-1.76434e-005,-1.21331e-005,0,0,1,0.0005,0.11536,0,800,0.0001,4.1228e-006,-0.000757665,0,0,0.11536,-0.0225212,-0.055885,0.000238821,0.914802,1
825,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.0120205,0.00210553,0,0,1,0.0005,0.1155,0,800,0.0001,-4.56795e-006,-0.000771925,0,0,0.1155,-0.0226611,-0.0733629,0.000217052,0.783087,1
826,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,0.00217652,0.0114742,0,0,1,0.0005,0.11564,0,800,0.0001,-1.47767e-005,-0.000773749,0,0,0.11564,-0.0228011,0.0939447,0.000224694,0.840624,1
827,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00044275,-0.00232804,0,0,1,0.0005,0.11578,0,800,0.0001,-1.38339e-005,-0.000776977,0,0,0.11578,-0.0229414,-0.0557584,0.000244867,0.931241,1
828,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-0.00100392,0.0023174,0,0,1,0.0005,0.11592,0,800,0.0001,-9.41238e-006,-0.000781027,0,0,0.11592,-0.0230815,0.0180756,0.00022179,0.798391,1
829,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-1.98145e-006,1.4207e-006,0,0,1,0.0005,0.11606,0,800,0.0001,-3.62816e-006,-0.000782264,0,0,0.11606,-0.0232213,-0.0214598,0.000234786,0.894487,1
830,7,7,0,0.01,1.3,1.3,1.3,3.02999e+009,100,0,0,-2.91671e-006,5.97892e-007,0,0,1,0.0005,0.1162,0,800,0.0001,2.60288e-006,-0.000786432,0,0,0.1162,-0.0233615,-0.00140586,0.000284934,0.734153,1
