intrinsic_carbon intrinsic_chromium	Temperature	PhaseEnthalpy
7.1324 90.0974 565 39226.7 
7.1324 90.0974 570 42387.7 
7.1324 90.0974 575 45773.7 
7.1324 90.0974 580 49004.7 
7.1324 90.0974 585 52292.9 
7.1324 90.0974 590 55760.6 
7.1324 90.0974 595 58774.4 
7.1324 90.0974 600 62147.8 
7.1324 90.0974 605 65433.5 
7.1324 90.0974 610 68734.7 
7.1324 90.0974 615 71998.3 
7.1324 90.0974 620 75477.2 
7.1324 90.0974 625 78666.8 
7.1324 90.0974 630 81986.2 
7.1324 90.0974 635 85319.8 
7.1324 90.0974 640 88651.3 
7.1324 90.0974 645 92051.1 
7.1324 90.0974 650 95458.3 
7.1324 90.0974 655 98749 
7.1324 90.0974 660 102100 
7.1324 90.0974 665 105548 
7.1324 90.0974 670 108791 
7.1324 90.0974 675 112282 
7.1324 90.0974 680 115684 
7.1324 90.0974 685 119092 
7.1324 90.0974 690 122464 
7.1324 90.0974 695 125850 
7.1324 90.0974 700 129311 
7.1324 90.0974 705 132825 
7.1324 90.0974 710 136202 
7.1324 90.0974 715 139645 
7.1324 90.0974 720 143112 
7.1324 90.0974 725 146597 
7.1324 90.0974 730 150065 
7.1324 90.0974 735 153539 
7.1324 90.0974 740 157003 
7.1324 90.0974 745 160484 
7.1324 90.0974 750 164032 
7.1324 90.0974 755 167470 
7.1324 90.0974 760 171007 
7.1324 90.0974 765 174518 
7.1324 90.0974 770 178064 
7.1324 90.0974 775 181597 
7.1324 90.0974 780 185122 
7.1324 90.0974 785 188662 
7.1324 90.0974 790 192272 
7.1324 90.0974 795 195871 
7.1324 90.0974 800 199476 
7.1324 90.0974 805 203025 
7.1324 90.0974 810 206581 
7.1324 90.0974 815 210175 
7.1324 90.0974 820 213788 
7.1324 90.0974 825 217392 
7.1324 90.0974 830 220979 
7.1324 90.0974 835 224475 
7.1324 90.0974 840 228222 
7.1324 90.0974 845 231907 
7.1324 90.0974 850 235570 
7.1324 90.0974 855 239227 
7.1324 90.0974 860 242896 
7.1324 90.0974 865 246573 
7.1324 90.0974 870 250319 
7.1324 90.0974 875 254197 
7.1324 90.0974 880 257629 
7.1324 90.0974 885 261335 
7.1324 90.0974 890 264982 
7.1324 90.0974 895 268813 
7.1324 90.0974 900 272538 
7.1324 90.0974 905 276289 
7.1324 90.0974 910 280040 
7.1324 90.0974 915 283795 
7.1324 90.0974 920 287567 
7.1324 90.0974 925 291344 
7.1324 90.0974 930 295109 
7.1324 90.0974 935 298879 
7.1324 90.0974 940 302674 
7.1324 90.0974 945 306553 
7.1324 90.0974 950 310412 
7.1324 90.0974 955 314138 
7.1324 90.0974 960 318007 
7.1324 90.0974 965 321839 
7.1324 90.0974 970 325694 
7.1324 90.0974 975 329514 
7.1324 90.0974 980 333071 
7.1324 90.0974 985 337339 
7.1324 90.0974 990 341301 
7.1324 90.0974 995 345066 
7.1324 90.0974 1000 348973 
7.1324 90.0974 1005 352886 
7.1324 90.0974 1010 356834 
7.1324 90.0974 1015 360697 
7.1324 90.0974 1020 364692 
7.1324 90.0974 1025 368623 
7.1324 90.0974 1030 372651 
7.1324 90.0974 1035 376529 
7.1324 90.0974 1040 380639 
7.1324 90.0974 1045 384479 
7.1324 90.0974 1050 388536 
7.1324 90.0974 1055 392548 
7.1324 90.0974 1060 396498 
7.1324 90.0974 1065 400553 
7.1324 90.0974 1070 404601 
7.1324 90.0974 1075 408586 
7.1324 90.0974 1080 412705 
7.1324 90.0974 1085 416710 
7.1324 90.0974 1090 420711 
7.1324 90.0974 1095 424825 
7.1324 90.0974 1100 429023 
7.1324 90.0974 1105 432968 
7.1324 90.0974 1110 437177 
7.1324 90.0974 1115 441303 
7.1324 90.0974 1120 445398 
7.1324 90.0974 1125 449542 
7.1324 90.0974 1130 453712 
7.1324 90.0974 1135 457882 
