intrinsic_carbon intrinsic_chromium	Temperature	PhaseEnthalpy
1.8 27.8826 1355 1.17336e+006 
1.8 27.8826 1360 1.17729e+006 
1.8 27.8826 1365 1.18124e+006 
1.8 27.8826 1370 1.1852e+006 
1.8 27.8826 1375 1.18916e+006 
1.8 27.8826 1380 1.19314e+006 
1.8 27.8826 1385 1.19712e+006 
1.8 27.8826 1390 1.20111e+006 
1.8 27.8826 1395 1.20512e+006 
1.8 27.8826 1400 1.20913e+006 
1.8 27.8826 1405 1.21315e+006 
1.8 27.8826 1410 1.21718e+006 
1.8 27.8826 1415 1.22122e+006 
1.8 27.8826 1420 1.22527e+006 
1.8 27.8826 1425 1.22933e+006 
1.8 27.8826 1430 1.2334e+006 
1.8 27.8826 1435 1.23748e+006 
1.8 27.8826 1440 1.24157e+006 
1.8 27.8826 1445 1.24567e+006 
1.8 27.8826 1450 1.24978e+006 
1.8 27.8826 1455 1.2539e+006 
1.8 27.8826 1460 1.25803e+006 
1.8 27.8826 1465 1.26217e+006 
1.8 27.8826 1470 1.26632e+006 
1.8 27.8826 1475 1.27048e+006 
1.8 27.8826 1480 1.27465e+006 
1.8 27.8826 1485 1.27883e+006 
1.8 27.8826 1490 1.28303e+006 
1.8 27.8826 1495 1.28723e+006 
1.8 27.8826 1500 1.29144e+006 
1.8 27.8826 1505 1.29566e+006 
1.8 27.8826 1510 1.2999e+006 
1.8 27.8826 1515 1.30414e+006 
1.8 27.8826 1520 1.3084e+006 
1.8 27.8826 1525 1.31267e+006 
1.8 27.8826 1530 1.31695e+006 
1.8 27.8826 1535 1.32124e+006 
1.8 27.8826 1540 1.32554e+006 
1.8 27.8826 1545 1.32984e+006 
1.8 27.8826 1550 1.33414e+006 
1.8 27.8826 1555 1.33845e+006 
1.8 27.8826 1560 1.34276e+006 
1.8 27.8826 1565 1.34708e+006 
1.8 27.8826 1570 1.35139e+006 
1.8 27.8826 1575 1.35571e+006 
1.8 27.8826 1580 1.36003e+006 
1.8 27.8826 1585 1.36435e+006 
1.8 27.8826 1590 1.36867e+006 
1.8 27.8826 1595 1.373e+006 
1.8 27.8826 1600 1.37733e+006 
1.8 28.7653 100 395431 
1.8 28.7653 105 397800 
1.8 28.7653 110 400178 
1.8 28.7653 115 402562 
1.8 28.7653 120 404955 
1.8 28.7653 125 407354 
1.8 28.7653 130 409761 
1.8 28.7653 135 412175 
1.8 28.7653 140 414595 
1.8 28.7653 145 417023 
1.8 28.7653 150 419458 
1.8 28.7653 155 421899 
1.8 28.7653 160 424347 
1.8 28.7653 165 426802 
1.8 28.7653 170 429263 
1.8 28.7653 175 431731 
1.8 28.7653 180 434205 
1.8 28.7653 185 436685 
1.8 28.7653 190 439172 
1.8 28.7653 195 441665 
1.8 28.7653 200 444164 
1.8 28.7653 205 446669 
1.8 28.7653 210 449181 
1.8 28.7653 215 451698 
1.8 28.7653 220 454222 
1.8 28.7653 225 456751 
1.8 28.7653 230 459286 
1.8 28.7653 235 461827 
1.8 28.7653 240 464374 
1.8 28.7653 245 466927 
1.8 28.7653 250 469485 
1.8 28.7653 255 472049 
1.8 28.7653 260 474619 
1.8 28.7653 265 477195 
1.8 28.7653 270 479776 
1.8 28.7653 275 482362 
1.8 28.7653 280 484955 
1.8 28.7653 285 487553 
1.8 28.7653 290 490156 
1.8 28.7653 295 492765 
1.8 28.7653 300 495379 
1.8 28.7653 305 497999 
1.8 28.7653 310 500624 
1.8 28.7653 315 503254 
1.8 28.7653 320 505890 
1.8 28.7653 325 508532 
1.8 28.7653 330 511178 
1.8 28.7653 335 513830 
1.8 28.7653 340 516487 
1.8 28.7653 345 519150 
1.8 28.7653 350 521818 
1.8 28.7653 355 524491 
1.8 28.7653 360 527170 
1.8 28.7653 365 529853 
1.8 28.7653 370 532542 
1.8 28.7653 375 535236 
1.8 28.7653 380 537936 
1.8 28.7653 385 540640 
1.8 28.7653 390 543350 
1.8 28.7653 395 546065 
1.8 28.7653 400 548786 
1.8 28.7653 405 551511 
1.8 28.7653 410 554242 
1.8 28.7653 415 556977 
1.8 28.7653 420 559718 
1.8 28.7653 425 562464 
1.8 28.7653 430 565216 
1.8 28.7653 435 567972 
1.8 28.7653 440 570734 
1.8 28.7653 445 573500 
1.8 28.7653 450 576272 
1.8 28.7653 455 579049 
1.8 28.7653 460 581832 
1.8 28.7653 465 584619 
1.8 28.7653 470 587411 
1.8 28.7653 475 590209 
1.8 28.7653 480 593012 
1.8 28.7653 485 595820 
1.8 28.7653 490 598633 
1.8 28.7653 495 601451 
1.8 28.7653 500 604274 
1.8 28.7653 505 607103 
1.8 28.7653 510 609937 
1.8 28.7653 515 612775 
1.8 28.7653 520 615619 
1.8 28.7653 525 618468 
1.8 28.7653 530 621323 
1.8 28.7653 535 624182 
1.8 28.7653 540 627047 
1.8 28.7653 545 629917 
1.8 28.7653 550 632792 
1.8 28.7653 555 635672 
1.8 28.7653 560 638557 
1.8 28.7653 565 641448 
1.8 28.7653 570 644344 
1.8 28.7653 575 647245 
1.8 28.7653 580 650151 
1.8 28.7653 585 653063 
1.8 28.7653 590 655979 
1.8 28.7653 595 658901 
1.8 28.7653 600 661828 
1.8 28.7653 605 664761 
1.8 28.7653 610 667699 
1.8 28.7653 615 670642 
1.8 28.7653 620 673590 
1.8 28.7653 625 676543 
1.8 28.7653 630 679502 
1.8 28.7653 635 682466 
1.8 28.7653 640 685436 
1.8 28.7653 645 688411 
1.8 28.7653 650 691391 
1.8 28.7653 655 694376 
1.8 28.7653 660 697367 
1.8 28.7653 665 700363 
1.8 28.7653 670 703365 
1.8 28.7653 675 706372 
1.8 28.7653 680 709384 
1.8 28.7653 685 712402 
1.8 28.7653 690 715425 
1.8 28.7653 695 718454 
1.8 28.7653 700 721488 
1.8 28.7653 705 724527 
1.8 28.7653 710 727572 
1.8 28.7653 715 730623 
1.8 28.7653 720 733679 
1.8 28.7653 725 736740 
1.8 28.7653 730 739807 
1.8 28.7653 735 742879 
1.8 28.7653 740 745957 
1.8 28.7653 745 749041 
1.8 28.7653 750 752130 
1.8 28.7653 755 755225 
1.8 28.7653 760 758325 
1.8 28.7653 765 761431 
1.8 28.7653 770 764543 
1.8 28.7653 775 767660 
1.8 28.7653 780 770783 
1.8 28.7653 785 773912 
1.8 28.7653 790 777046 
1.8 28.7653 795 780186 
1.8 28.7653 800 783331 
1.8 28.7653 805 786483 
1.8 28.7653 810 789640 
1.8 28.7653 815 792803 
1.8 28.7653 820 795972 
1.8 28.7653 825 799146 
1.8 28.7653 830 802326 
1.8 28.7653 835 805513 
1.8 28.7653 840 808705 
1.8 28.7653 845 811903 
1.8 28.7653 850 815106 
1.8 28.7653 855 818316 
1.8 28.7653 860 821532 
1.8 28.7653 865 824753 
1.8 28.7653 870 827981 
1.8 28.7653 875 831214 
1.8 28.7653 880 834454 
1.8 28.7653 885 837699 
1.8 28.7653 890 840951 
1.8 28.7653 895 844208 
1.8 28.7653 900 847472 
1.8 28.7653 905 850742 
1.8 28.7653 910 854018 
1.8 28.7653 915 857300 
1.8 28.7653 920 860588 
1.8 28.7653 925 863882 
1.8 28.7653 930 867183 
1.8 28.7653 935 870489 
1.8 28.7653 940 873802 
1.8 28.7653 945 877122 
1.8 28.7653 950 880447 
1.8 28.7653 955 883779 
1.8 28.7653 960 887117 
1.8 28.7653 965 890462 
1.8 28.7653 970 893813 
1.8 28.7653 975 897170 
1.8 28.7653 980 900534 
1.8 28.7653 985 903904 
1.8 28.7653 990 907281 
1.8 28.7653 995 910664 
1.8 28.7653 1000 914054 
1.8 28.7653 1005 917450 
1.8 28.7653 1010 920852 
1.8 28.7653 1015 924262 
1.8 28.7653 1020 927678 
1.8 28.7653 1025 931100 
1.8 28.7653 1030 934530 
1.8 28.7653 1035 937966 
1.8 28.7653 1040 941408 
1.8 28.7653 1045 944858 
1.8 28.7653 1050 948314 
1.8 28.7653 1055 951777 
1.8 28.7653 1060 955247 
1.8 28.7653 1065 958724 
1.8 28.7653 1070 962207 
1.8 28.7653 1075 965698 
1.8 28.7653 1080 969195 
1.8 28.7653 1085 972699 
1.8 28.7653 1090 976211 
1.8 28.7653 1095 979729 
1.8 28.7653 1100 983255 
1.8 28.7653 1105 986787 
1.8 28.7653 1110 990327 
1.8 28.7653 1115 993874 
1.8 28.7653 1120 997428 
1.8 28.7653 1125 1.00099e+006 
1.8 28.7653 1130 1.00456e+006 
1.8 28.7653 1135 1.00813e+006 
1.8 28.7653 1140 1.01172e+006 
1.8 28.7653 1145 1.01531e+006 
1.8 28.7653 1150 1.0189e+006 
1.8 28.7653 1155 1.02251e+006 
1.8 28.7653 1160 1.02612e+006 
1.8 28.7653 1165 1.02974e+006 
1.8 28.7653 1170 1.03337e+006 
1.8 28.7653 1175 1.037e+006 
1.8 28.7653 1180 1.04065e+006 
1.8 28.7653 1185 1.0443e+006 
1.8 28.7653 1190 1.04795e+006 
1.8 28.7653 1195 1.05162e+006 
1.8 28.7653 1200 1.05529e+006 
1.8 28.7653 1205 1.05897e+006 
1.8 28.7653 1210 1.06266e+006 
1.8 28.7653 1215 1.06636e+006 
1.8 28.7653 1220 1.07006e+006 
