avg_carbon	avg_chromium	Temperature	PhaseFraction	PhaseComposition_carbon PhaseComposition_chromium
1.8 27.6 930 0.371613 0.153176 14.4939 
1.8 27.6 935 0.390309 0.158128 14.5968 
1.8 27.6 940 0.407078 0.163203 14.6968 
1.8 27.6 945 0.422158 0.168401 14.7941 
1.8 27.6 950 0.435751 0.173722 14.889 
1.8 27.6 955 0.448031 0.179166 14.9818 
1.8 27.6 960 0.459148 0.184733 15.0726 
1.8 27.6 965 0.46923 0.190423 15.1616 
1.8 27.6 970 0.47839 0.196236 15.2491 
1.8 27.6 975 0.486726 0.202172 15.3351 
1.8 27.6 980 0.494325 0.20823 15.4199 
1.8 27.6 985 0.501261 0.214411 15.5036 
1.8 27.6 990 0.507603 0.220714 15.5862 
1.8 27.6 995 0.51341 0.227139 15.668 
1.8 27.6 1000 0.518734 0.233686 15.7489 
1.8 27.6 1005 0.523625 0.240354 15.8291 
1.8 27.6 1010 0.528123 0.247144 15.9087 
1.8 27.6 1015 0.532267 0.254055 15.9878 
1.8 27.6 1020 0.536093 0.261087 16.0664 
1.8 27.6 1025 0.53963 0.268239 16.1446 
1.8 27.6 1030 0.542908 0.27551 16.2225 
1.8 27.6 1035 0.545951 0.282901 16.3001 
1.8 27.6 1040 0.548783 0.29041 16.3774 
1.8 27.6 1045 0.551426 0.298037 16.4546 
1.8 27.6 1050 0.553899 0.305782 16.5317 
1.8 27.6 1055 0.556219 0.313643 16.6086 
1.8 27.6 1060 0.558402 0.321619 16.6855 
1.8 27.6 1065 0.560464 0.329711 16.7624 
1.8 27.6 1070 0.562419 0.337916 16.8393 
1.8 27.6 1075 0.564277 0.346235 16.9163 
1.8 27.6 1080 0.566052 0.354666 16.9933 
1.8 27.6 1085 0.567754 0.363208 17.0704 
1.8 27.6 1090 0.569392 0.371859 17.1477 
1.8 27.6 1095 0.570975 0.38062 17.2251 
1.8 27.6 1100 0.572513 0.389488 17.3026 
1.8 27.6 1105 0.574011 0.398463 17.3803 
1.8 27.6 1110 0.575478 0.407543 17.4582 
1.8 27.6 1115 0.57692 0.416727 17.5363 
1.8 27.6 1120 0.578343 0.426014 17.6146 
1.8 27.6 1125 0.579753 0.435402 17.6931 
1.8 27.6 1130 0.581153 0.444889 17.7718 
1.8 27.6 1135 0.582551 0.454475 17.8508 
1.8 27.6 1140 0.583948 0.464157 17.93 
1.8 27.6 1145 0.585351 0.473935 18.0095 
1.8 27.6 1150 0.586761 0.483807 18.0892 
1.8 27.6 1155 0.588184 0.493771 18.1692 
1.8 27.6 1160 0.589621 0.503825 18.2495 
1.8 27.6 1165 0.591076 0.513968 18.33 
1.8 27.6 1170 0.592551 0.524199 18.4107 
1.8 27.6 1175 0.594049 0.534514 18.4917 
1.8 27.6 1180 0.595572 0.544914 18.573 
1.8 27.6 1185 0.597122 0.555395 18.6545 
1.8 27.6 1190 0.598701 0.565957 18.7363 
1.8 27.6 1195 0.60031 0.576597 18.8183 
1.8 27.6 1200 0.601951 0.587313 18.9005 
1.8 27.6 1205 0.603625 0.598104 18.983 
1.8 27.6 1210 0.605335 0.608968 19.0658 
1.8 27.6 1215 0.607079 0.619903 19.1487 
1.8 27.6 1220 0.608861 0.630907 19.2319 
1.8 27.6 1225 0.61068 0.641978 19.3153 
1.8 27.6 1230 0.612538 0.653115 19.3989 
1.8 27.6 1235 0.614434 0.664315 19.4827 
1.8 27.6 1240 0.616371 0.675576 19.5667 
1.8 27.6 1245 0.618347 0.686897 19.6509 
1.8 27.6 1250 0.620364 0.698275 19.7352 
1.8 27.6 1255 0.622421 0.709709 19.8198 
1.8 27.6 1260 0.62452 0.721197 19.9045 
1.8 27.6 1265 0.626661 0.732736 19.9893 
1.8 27.6 1270 0.628842 0.744325 20.0743 
1.8 27.6 1275 0.631066 0.755963 20.1594 
1.8 27.6 1280 0.633331 0.767646 20.2447 
1.8 27.6 1285 0.635637 0.779373 20.33 
1.8 27.6 1290 0.637985 0.791142 20.4155 
1.8 27.6 1295 0.415127 0.798879 20.396 
1.8 27.6 1300 0.366802 0.78353 20.1579 
1.8 27.6 1305 0.30616 0.769777 19.8894 
1.8 27.6 1310 0.241454 0.756131 19.6192 
1.8 27.6 1315 0.172217 0.742559 19.3471 
1.8 27.6 1320 0.097931 0.72903 19.0724 
1.8 27.6 1325 0.0180174 0.715514 18.7946 
1.8 27.6 1330 0 0.700684 18.7101 
1.8 27.6 1335 0 0.685431 18.6806 
1.8 27.6 1340 0 0.670096 18.6526 
1.8 27.6 1345 0 0.654667 18.626 
1.8 27.6 1350 0 0.639132 18.6008 
1.8 27.6 1355 0 0.629116 18.5943 
1.8 27.6 1360 0 0.630148 18.6228 
1.8 27.6 1365 0 0.631165 18.651 
1.8 27.6 1370 0 0.632168 18.6791 
1.8 27.6 1375 0 0.633156 18.7071 
1.8 27.6 1380 0 0.634129 18.7349 
1.8 27.6 1385 0 0.635089 18.7626 
1.8 27.6 1390 0 0.636034 18.7901 
1.8 27.6 1395 0 0.636966 18.8176 
1.8 27.6 1400 0 0.637884 18.8448 
1.8 27.6 1405 0 0.638789 18.872 
1.8 27.6 1410 0 0.63968 18.899 
1.8 27.6 1415 0 0.640559 18.9259 
1.8 27.6 1420 0 0.641424 18.9527 
1.8 27.6 1425 0 0.642277 18.9794 
1.8 27.6 1430 0 0.643118 19.006 
1.8 27.6 1435 0 0.643946 19.0324 
1.8 27.6 1440 0 0.644761 19.0588 
1.8 27.6 1445 0 0.645565 19.085 
1.8 27.6 1450 0 0.646357 19.1112 
1.8 27.6 1455 0 0.647137 19.1372 
1.8 27.6 1460 0 0.647906 19.1632 
1.8 27.6 1465 0 0.648663 19.1891 
1.8 27.6 1470 0 0.649409 19.2149 
