Compteur	FrequenceCapteur	Temps	TemperatureC	EnthalpieVol	dHsurdT	Concentration	ConcentrationLiquide	ConcentrationBCT_S1	ConcentrationFCC_S1	ConcentrationLiq_S1	FractionBCT_S1	FractionFCC_S1	FractionLiq_S1	CodeConvergence	
29310	10	2931	208.418	3.49739e+08	4.38727e+06	3.12537	16.8843	2.2699	2.36001e-310	16.8843	0.941204	0	0.0587964	4	
29320	10	2932	208.385	3.49594e+08	4.38596e+06	3.12533	16.9092	2.27228	2.36001e-310	16.9092	0.941458	0	0.0585424	4	
29330	10	2933	208.351	3.49448e+08	4.38458e+06	3.12528	16.934	2.27467	2.36001e-310	16.934	0.941712	0	0.0582884	3	
29340	10	2934	208.318	3.49303e+08	4.38324e+06	3.12524	16.9588	2.27705	2.36001e-310	16.9588	0.941966	0	0.0580344	6	
29350	10	2935	208.285	3.49157e+08	4.38188e+06	3.12519	16.9837	2.27944	2.36001e-310	16.9837	0.94222	0	0.0577804	4	
29360	10	2936	208.252	3.49012e+08	4.37021e+06	3.12515	17.0085	2.28182	2.36001e-310	17.0085	0.942473	0	0.0575265	4	
29370	10	2937	208.219	3.48867e+08	4.37921e+06	3.1251	17.0334	2.28421	2.36001e-310	17.0334	0.942727	0	0.0572726	4	
29380	10	2938	208.186	3.48721e+08	4.37786e+06	3.12506	17.0582	2.28659	2.36001e-310	17.0582	0.942981	0	0.0570187	4	
29390	10	2939	208.152	3.48576e+08	4.37647e+06	3.12501	17.0831	2.28898	2.36001e-310	17.0831	0.943235	0	0.0567646	3	
29400	10	2940	208.119	3.48431e+08	4.37515e+06	3.12497	17.1079	2.29136	2.36001e-310	17.1079	0.94349	0	0.0565104	3	
29410	10	2941	208.086	3.48285e+08	4.37378e+06	3.12492	17.1328	2.29375	2.36001e-310	17.1328	0.943744	0	0.0562564	6	
29420	10	2942	208.053	3.4814e+08	4.37184e+06	3.12488	17.1577	2.29614	2.36001e-310	17.1577	0.943998	0	0.0560021	6	
29430	10	2943	208.02	3.47995e+08	4.37037e+06	3.12484	17.1825	2.29853	2.36001e-310	17.1825	0.944252	0	0.0557479	6	
29440	10	2944	207.986	3.4785e+08	4.36982e+06	3.1248	17.2074	2.30092	2.36001e-310	17.2074	0.944506	0	0.055494	6	
29450	10	2945	207.953	3.47705e+08	4.36281e+06	3.12475	17.2323	2.3033	2.36001e-310	17.2323	0.94476	0	0.0552404	4	
29460	10	2946	207.92	3.4756e+08	4.3121e+06	3.12471	17.2571	2.30569	2.36001e-310	17.2571	0.945013	0	0.0549874	4	
29470	10	2947	207.887	3.47416e+08	4.31095e+06	3.12467	17.2821	2.30806	2.36001e-310	17.2821	0.945262	0	0.0547384	3	
29480	10	2948	207.854	3.47273e+08	4.30974e+06	3.12463	17.3069	2.31043	2.36001e-310	17.3069	0.94551	0	0.0544896	3	
29490	10	2949	207.82	3.4713e+08	4.30843e+06	3.12458	17.3318	2.3128	2.36001e-310	17.3318	0.945759	0	0.054241	4	
29500	10	2950	207.787	3.46987e+08	4.31117e+06	3.12454	17.3567	2.31518	2.36001e-310	17.3567	0.946008	0	0.0539922	3	
29510	10	2951	207.754	3.46844e+08	4.30536e+06	3.1245	17.3816	2.31755	2.36001e-310	17.3816	0.946256	0	0.0537436	4	
29520	10	2952	207.721	3.46707e+08	4.08693e+06	3.12446	17.4065	2.31988	2.36001e-310	17.4065	0.94649	0	0.0535105	6	
29530	10	2953	207.688	3.46571e+08	4.08573e+06	3.12442	17.4315	2.3222	2.36001e-310	17.4315	0.946718	0	0.0532822	3	
29540	10	2954	207.655	3.46436e+08	4.08474e+06	3.12438	17.4565	2.32451	2.36001e-310	17.4565	0.946946	0	0.053054	5	
29550	10	2955	207.621	3.463e+08	4.08786e+06	3.12434	17.4814	2.32683	2.36001e-310	17.4814	0.947174	0	0.0528259	4	
29560	10	2956	207.588	3.46165e+08	4.08227e+06	3.1243	17.5064	2.32915	2.36001e-310	17.5064	0.947402	0	0.0525977	4	
29570	10	2957	207.555	3.4603e+08	4.08104e+06	3.12426	17.5313	2.33146	2.36001e-310	17.5313	0.94763	0	0.0523697	4	
29580	10	2958	207.522	3.45894e+08	4.0798e+06	3.12422	17.5563	2.33378	2.36001e-310	17.5563	0.947858	0	0.0521419	6	
29590	10	2959	207.489	3.45759e+08	4.07848e+06	3.12418	17.5812	2.33609	2.36001e-310	17.5812	0.948086	0	0.0519139	4	
29600	10	2960	207.456	3.45624e+08	4.07723e+06	3.12414	17.6062	2.33841	2.36001e-310	17.6062	0.948314	0	0.0516858	4	
29610	10	2961	207.423	3.45489e+08	4.07623e+06	3.1241	17.6312	2.34073	2.36001e-310	17.6312	0.948542	0	0.0514577	4	
29620	10	2962	207.39	3.45354e+08	4.07487e+06	3.12406	17.6561	2.34304	2.36001e-310	17.6561	0.94877	0	0.0512298	4	
29630	10	2963	207.356	3.45218e+08	4.07365e+06	3.12402	17.6811	2.34536	2.36001e-310	17.6811	0.948998	0	0.0510019	3	
29640	10	2964	207.323	3.45083e+08	4.07244e+06	3.12398	17.706	2.34768	2.36001e-310	17.706	0.949226	0	0.0507741	3	
29650	10	2965	207.29	3.44948e+08	4.07123e+06	3.12394	17.731	2.34999	2.36001e-310	17.731	0.949454	0	0.0505461	6	
29660	10	2966	207.257	3.44813e+08	4.07105e+06	3.1239	17.7559	2.35231	2.36001e-310	17.7559	0.949682	0	0.0503182	3	
29670	10	2967	207.224	3.44678e+08	4.06886e+06	3.12386	17.7809	2.35463	2.36001e-310	17.7809	0.94991	0	0.0500903	3	
29680	10	2968	207.191	3.44544e+08	4.0676e+06	3.12382	17.8058	2.35695	2.36001e-310	17.8058	0.950138	0	0.0498624	4	
29690	10	2969	207.158	3.44409e+08	4.06648e+06	3.12378	17.8308	2.35926	2.36001e-310	17.8308	0.950366	0	0.0496345	6	
29700	10	2970	207.124	3.44274e+08	4.06531e+06	3.12374	17.8557	2.36158	2.36001e-310	17.8557	0.950593	0	0.049407	4	
29710	10	2971	207.091	3.44139e+08	4.06411e+06	3.1237	17.8806	2.36389	2.36001e-310	17.8806	0.95082	0	0.0491796	3	
29720	10	2972	207.058	3.44005e+08	4.06292e+06	3.12367	17.9055	2.3662	2.36001e-310	17.9055	0.951048	0	0.0489522	6	
29730	10	2973	207.025	3.43871e+08	4.06176e+06	3.12363	17.9304	2.36851	2.36001e-310	17.9304	0.951275	0	0.048725	6	
29740	10	2974	206.992	3.43736e+08	4.06057e+06	3.12359	17.9553	2.37082	2.36001e-310	17.9553	0.951502	0	0.048498	3	
29750	10	2975	206.959	3.43602e+08	4.05447e+06	3.12355	17.9802	2.37313	2.36001e-310	17.9802	0.951729	0	0.0482712	5	
29760	10	2976	206.926	3.43468e+08	4.05333e+06	3.12351	18.005	2.37544	2.36001e-310	18.005	0.951955	0	0.0480447	3	
29770	10	2977	206.893	3.43335e+08	4.00886e+06	3.12348	18.0299	2.37774	2.36001e-310	18.0299	0.952181	0	0.0478195	4	
29780	10	2978	206.86	3.43203e+08	4.00767e+06	3.12344	18.0548	2.38003	2.36001e-310	18.0548	0.952403	0	0.0475972	4	
29790	10	2979	206.827	3.4307e+08	3.99119e+06	3.12341	18.0797	2.38232	2.36001e-310	18.0797	0.952624	0	0.0473755	3	
29800	10	2980	206.794	3.42939e+08	3.98979e+06	3.1234	18.1045	2.38462	2.36001e-310	18.1045	0.952845	0	0.0471548	5	
29810	10	2981	206.761	3.42807e+08	3.98873e+06	3.12338	18.1294	2.38691	2.36001e-310	18.1294	0.953066	0	0.0469342	5	
29820	10	2982	206.728	3.4268e+08	3.79812e+06	3.12337	18.1543	2.38916	2.36001e-310	18.1543	0.953273	0	0.0467266	3	
29830	10	2983	206.695	3.42555e+08	3.79731e+06	3.12336	18.1793	2.3914	2.36001e-310	18.1793	0.953476	0	0.0465238	6	
29840	10	2984	206.662	3.4243e+08	3.79699e+06	3.12334	18.2042	2.39364	2.36001e-310	18.2042	0.953679	0	0.0463211	4	
29850	10	2985	206.629	3.42305e+08	3.79598e+06	3.12333	18.2292	2.39588	2.36001e-310	18.2292	0.953882	0	0.0461183	3	
29860	10	2986	206.596	3.4218e+08	3.795e+06	3.12331	18.2541	2.39811	2.36001e-310	18.2541	0.954084	0	0.0459156	4	
29870	10	2987	206.564	3.42055e+08	3.79401e+06	3.1233	18.279	2.40035	2.36001e-310	18.279	0.954287	0	0.0457132	5	
29880	10	2988	206.531	3.4193e+08	3.79298e+06	3.12328	18.3039	2.40258	2.36001e-310	18.3039	0.954489	0	0.0455107	3	
29890	10	2989	206.498	3.41805e+08	3.7921e+06	3.12327	18.3288	2.40482	2.36001e-310	18.3288	0.954692	0	0.0453083	3	
29900	10	2990	206.465	3.4168e+08	3.79117e+06	3.12326	18.3537	2.40705	2.36001e-310	18.3537	0.954894	0	0.0451058	4	
29910	10	2991	206.432	3.41556e+08	3.79018e+06	3.12324	18.3786	2.40929	2.36001e-310	18.3786	0.955097	0	0.0449034	4	
29920	10	2992	206.399	3.41431e+08	3.78935e+06	3.12323	18.4036	2.41152	2.36001e-310	18.4036	0.955299	0	0.044701	3	
29930	10	2993	206.366	3.41306e+08	3.78822e+06	3.12321	18.4285	2.41376	2.36001e-310	18.4285	0.955501	0	0.0444985	4	
29940	10	2994	206.333	3.41181e+08	3.7873e+06	3.1232	18.4534	2.41599	2.36001e-310	18.4534	0.955704	0	0.0442962	4	
29950	10	2995	206.3	3.41057e+08	3.78633e+06	3.12319	18.4783	2.41823	2.36001e-310	18.4783	0.955906	0	0.044094	6	
29960	10	2996	206.268	3.40932e+08	3.78603e+06	3.12317	18.5031	2.42046	2.36001e-310	18.5031	0.956108	0	0.0438918	3	
29970	10	2997	206.235	3.40808e+08	3.78431e+06	3.12316	18.528	2.4227	2.36001e-310	18.528	0.956311	0	0.0436894	6	
29980	10	2998	206.202	3.40683e+08	3.78331e+06	3.12315	18.553	2.42493	2.36001e-310	18.553	0.956513	0	0.0434871	4	
29990	10	2999	206.169	3.40559e+08	3.78241e+06	3.12313	18.5778	2.42716	2.36001e-310	18.5778	0.956715	0	0.043285	4	
30000	10	3000	206.136	3.40435e+08	3.78145e+06	3.12312	18.6027	2.42939	2.36001e-310	18.6027	0.956917	0	0.043083	4	
30010	10	3001	206.103	3.40311e+08	3.78049e+06	3.12311	18.6275	2.43162	2.36001e-310	18.6275	0.957119	0	0.0428811	5	
30020	10	3002	206.07	3.40187e+08	3.77955e+06	3.12309	18.6524	2.43385	2.36001e-310	18.6524	0.957321	0	0.0426793	4	
30030	10	3003	206.038	3.40063e+08	3.77854e+06	3.12308	18.6772	2.43608	2.36001e-310	18.6772	0.957522	0	0.0424776	6	
30040	10	3004	206.005	3.39939e+08	3.77763e+06	3.12307	18.702	2.43831	2.36001e-310	18.702	0.957724	0	0.0422761	3	
30050	10	3005	205.972	3.39815e+08	3.77666e+06	3.12305	18.7268	2.44053	2.36001e-310	18.7268	0.957925	0	0.0420747	4	
30060	10	3006	205.939	3.39691e+08	3.77149e+06	3.12304	18.7516	2.44276	2.36001e-310	18.7516	0.958127	0	0.0418733	3	
30070	10	3007	205.907	3.39568e+08	3.77103e+06	3.12303	18.7764	2.44498	2.36001e-310	18.7764	0.958328	0	0.0416722	6	
30080	10	3008	205.874	3.39444e+08	3.7356e+06	3.12301	18.8012	2.4472	2.36001e-310	18.8012	0.958528	0	0.0414722	6	
30090	10	3009	205.841	3.39322e+08	3.73094e+06	3.123	18.8261	2.44941	2.36001e-310	18.8261	0.958725	0	0.0412749	6	
30100	10	3010	205.808	3.392e+08	3.72967e+06	3.12299	18.8508	2.45162	2.36001e-310	18.8508	0.958922	0	0.0410778	6	
30110	10	3011	205.776	3.39078e+08	3.72872e+06	3.12298	18.8756	2.45383	2.36001e-310	18.8756	0.959119	0	0.0408808	3	
30120	10	3012	205.743	3.38959e+08	3.56157e+06	3.12296	18.9005	2.45601	2.36001e-310	18.9005	0.959309	0	0.0406909	5	
30130	10	3013	205.71	3.38843e+08	3.56064e+06	3.12295	18.9253	2.45816	2.36001e-310	18.9253	0.95949	0	0.0405095	5	
30140	10	3014	205.678	3.38726e+08	3.55975e+06	3.12294	18.9502	2.46032	2.36001e-310	18.9502	0.959672	0	0.0403281	4	
30150	10	3015	205.645	3.3861e+08	3.55887e+06	3.12293	18.9751	2.46247	2.36001e-310	18.9751	0.959853	0	0.0401467	6	
30160	10	3016	205.612	3.38493e+08	3.55798e+06	3.12291	19	2.46463	2.36001e-310	19	0.960035	0	0.0399653	6	
30170	10	3017	205.58	3.38377e+08	3.5571e+06	3.1229	19.0249	2.46678	2.36001e-310	19.0249	0.960216	0	0.039784	4	
30180	10	3018	205.547	3.38261e+08	3.55624e+06	3.12289	19.0498	2.46894	2.36001e-310	19.0498	0.960397	0	0.0396028	3	
30190	10	3019	205.514	3.38145e+08	3.55537e+06	3.12288	19.0746	2.47109	2.36001e-310	19.0746	0.960579	0	0.0394214	5	
30200	10	3020	205.482	3.38029e+08	3.55446e+06	3.12287	19.0995	2.47325	2.36001e-310	19.0995	0.96076	0	0.0392401	6	
30210	10	3021	205.449	3.37913e+08	3.55362e+06	3.12285	19.1244	2.4754	2.36001e-310	19.1244	0.960941	0	0.039059	4	
30220	10	3022	205.416	3.37797e+08	3.55273e+06	3.12284	19.1492	2.47755	2.36001e-310	19.1492	0.961122	0	0.038878	9	
30230	10	3023	205.384	3.37681e+08	3.55199e+06	3.12283	19.1741	2.4797	2.36001e-310	19.1741	0.961303	0	0.0386969	4	
30240	10	3024	205.351	3.37565e+08	3.55164e+06	3.12282	19.1989	2.48185	2.36001e-310	19.1989	0.961484	0	0.0385158	4	
30250	10	3025	205.319	3.37449e+08	3.5507e+06	3.12281	19.2238	2.48401	2.36001e-310	19.2238	0.961665	0	0.0383348	6	
30260	10	3026	205.286	3.37333e+08	3.54981e+06	3.12279	19.2486	2.48616	2.36001e-310	19.2486	0.961846	0	0.0381539	3	
30270	10	3027	205.253	3.37217e+08	3.54952e+06	3.12278	19.2734	2.48831	2.36001e-310	19.2734	0.962027	0	0.037973	6	
30280	10	3028	205.221	3.37102e+08	3.54813e+06	3.12277	19.2983	2.49046	2.36001e-310	19.2983	0.962208	0	0.0377921	4	
30290	10	3029	205.188	3.36986e+08	3.54726e+06	3.12276	19.3231	2.49261	2.36001e-310	19.3231	0.962389	0	0.037611	4	
30300	10	3030	205.156	3.3687e+08	3.5465e+06	3.12275	19.3479	2.49476	2.36001e-310	19.3479	0.96257	0	0.0374301	4	
30310	10	3031	205.123	3.36754e+08	3.54564e+06	3.12273	19.3728	2.49691	2.36001e-310	19.3728	0.962751	0	0.0372493	3	
30320	10	3032	205.09	3.36639e+08	3.54479e+06	3.12272	19.3976	2.49906	2.36001e-310	19.3976	0.962931	0	0.0370686	6	
30330	10	3033	205.058	3.36523e+08	3.54396e+06	3.12271	19.4224	2.50121	2.36001e-310	19.4224	0.963112	0	0.0368879	6	
30340	10	3034	205.025	3.36408e+08	3.5431e+06	3.1227	19.4472	2.50335	2.36001e-310	19.4472	0.963293	0	0.0367071	5	
30350	10	3035	204.993	3.36293e+08	3.54225e+06	3.12269	19.472	2.5055	2.36001e-310	19.472	0.963473	0	0.0365265	3	
30360	10	3036	204.96	3.36177e+08	3.54142e+06	3.12268	19.4968	2.50765	2.36001e-310	19.4968	0.963654	0	0.0363458	6	
30370	10	3037	204.928	3.36062e+08	3.53678e+06	3.12267	19.5216	2.5098	2.36001e-310	19.5216	0.963835	0	0.036165	6	
30380	10	3038	204.895	3.35946e+08	3.53587e+06	3.12265	19.5464	2.51195	2.36001e-310	19.5464	0.964015	0	0.0359847	4	
30390	10	3039	204.862	3.35831e+08	3.50872e+06	3.12264	19.5712	2.51409	2.36001e-310	19.5712	0.964195	0	0.0358047	4	
30400	10	3040	204.83	3.35717e+08	3.50247e+06	3.12263	19.5961	2.51623	2.36001e-310	19.5961	0.964372	0	0.0356276	6	
30410	10	3041	204.797	3.35603e+08	3.50144e+06	3.12262	19.6209	2.51836	2.36001e-310	19.6209	0.964549	0	0.0354505	4	
30420	10	3042	204.765	3.35489e+08	3.50357e+06	3.12261	19.6457	2.52049	2.36001e-310	19.6457	0.964727	0	0.0352735	6	
30430	10	3043	204.732	3.3538e+08	3.35321e+06	3.1226	19.6707	2.52257	2.36001e-310	19.6707	0.96489	0	0.0351097	6	
30440	10	3044	204.7	3.35271e+08	3.35238e+06	3.12259	19.6956	2.52466	2.36001e-310	19.6956	0.965053	0	0.0349466	3	
30450	10	3045	204.667	3.35162e+08	3.35161e+06	3.12258	19.7205	2.52674	2.36001e-310	19.7205	0.965217	0	0.0347834	4	
30460	10	3046	204.635	3.35052e+08	3.35081e+06	3.12257	19.7455	2.52882	2.36001e-310	19.7455	0.96538	0	0.0346203	4	
30470	10	3047	204.602	3.34943e+08	3.35006e+06	3.12256	19.7704	2.5309	2.36001e-310	19.7704	0.965543	0	0.0344571	3	
30480	10	3048	204.569	3.34834e+08	3.34922e+06	3.12255	19.7953	2.53298	2.36001e-310	19.7953	0.965706	0	0.034294	3	
30490	10	3049	204.537	3.34725e+08	3.34845e+06	3.12253	19.8203	2.53506	2.36001e-310	19.8203	0.965869	0	0.034131	3	
30500	10	3050	204.504	3.34616e+08	3.34769e+06	3.12252	19.8452	2.53714	2.36001e-310	19.8452	0.966032	0	0.0339678	6	
30510	10	3051	204.472	3.34508e+08	3.34685e+06	3.12251	19.8701	2.53922	2.36001e-310	19.8701	0.966195	0	0.0338048	6	
30520	10	3052	204.439	3.34399e+08	3.34607e+06	3.1225	19.895	2.5413	2.36001e-310	19.895	0.966358	0	0.0336418	4	
30530	10	3053	204.407	3.3429e+08	3.34533e+06	3.12249	19.92	2.54339	2.36001e-310	19.92	0.966521	0	0.0334787	4	
30540	10	3054	204.374	3.34181e+08	3.3446e+06	3.12248	19.9449	2.54547	2.36001e-310	19.9449	0.966684	0	0.0333157	3	
30550	10	3055	204.342	3.34072e+08	3.34381e+06	3.12247	19.9698	2.54755	2.36001e-310	19.9698	0.966847	0	0.0331527	5	
30560	10	3056	204.309	3.33963e+08	3.34296e+06	3.12246	19.9947	2.54963	2.36001e-310	19.9947	0.96701	0	0.0329896	4	
30570	10	3057	204.277	3.33854e+08	3.3426e+06	3.12245	20.0197	2.55171	2.36001e-310	20.0197	0.967173	0	0.0328265	3	
30580	10	3058	204.244	3.33746e+08	3.34164e+06	3.12244	20.0446	2.55379	2.36001e-310	20.0446	0.967337	0	0.0326634	4	
30590	10	3059	204.212	3.33637e+08	3.34066e+06	3.12243	20.0696	2.55587	2.36001e-310	20.0696	0.9675	0	0.0325003	4	
30600	10	3060	204.179	3.33528e+08	3.33988e+06	3.12242	20.0945	2.55796	2.36001e-310	20.0945	0.967663	0	0.0323372	4	
30610	10	3061	204.147	3.33419e+08	3.33919e+06	3.12241	20.1194	2.56004	2.36001e-310	20.1194	0.967826	0	0.0321741	4	
30620	10	3062	204.114	3.33311e+08	3.33841e+06	3.1224	20.1444	2.56212	2.36001e-310	20.1444	0.967989	0	0.032011	6	
30630	10	3063	204.081	3.33202e+08	3.33764e+06	3.12239	20.1693	2.5642	2.36001e-310	20.1693	0.968152	0	0.0318479	3	
30640	10	3064	204.049	3.33093e+08	3.33732e+06	3.12238	20.1942	2.56628	2.36001e-310	20.1942	0.968315	0	0.0316849	4	
30650	10	3065	204.016	3.32985e+08	3.33657e+06	3.12237	20.2192	2.56836	2.36001e-310	20.2192	0.968478	0	0.0315219	6	
30660	10	3066	203.984	3.32876e+08	3.33579e+06	3.12236	20.2441	2.57044	2.36001e-310	20.2441	0.968641	0	0.0313588	4	
30670	10	3067	203.951	3.32768e+08	3.33497e+06	3.12235	20.269	2.57253	2.36001e-310	20.269	0.968804	0	0.0311958	4	
30680	10	3068	203.919	3.32659e+08	3.33082e+06	3.12234	20.294	2.57461	2.36001e-310	20.294	0.968967	0	0.0310327	4	
30690	10	3069	203.886	3.32551e+08	3.33007e+06	3.12233	20.3189	2.57669	2.36001e-310	20.3189	0.96913	0	0.0308699	6	
30700	10	3070	203.854	3.32442e+08	3.32928e+06	3.12232	20.3439	2.57877	2.36001e-310	20.3439	0.969293	0	0.0307072	3	
30710	10	3071	203.821	3.32335e+08	3.29863e+06	3.12231	20.3689	2.58084	2.36001e-310	20.3689	0.969453	0	0.0305466	6	
30720	10	3072	203.789	3.32227e+08	3.29765e+06	3.1223	20.3938	2.58291	2.36001e-310	20.3938	0.969613	0	0.0303867	6	
30730	10	3073	203.756	3.32121e+08	3.16778e+06	3.12229	20.4189	2.58496	2.36001e-310	20.4189	0.969768	0	0.0302315	4	
30740	10	3074	203.723	3.32018e+08	3.16705e+06	3.12228	20.444	2.58697	2.36001e-310	20.444	0.969916	0	0.030084	4	
30750	10	3075	203.691	3.31915e+08	3.16632e+06	3.12227	20.469	2.58899	2.36001e-310	20.469	0.970063	0	0.0299365	6	
30760	10	3076	203.658	3.31812e+08	3.1656e+06	3.12226	20.4941	2.59101	2.36001e-310	20.4941	0.970211	0	0.029789	6	
30770	10	3077	203.626	3.31709e+08	3.16489e+06	3.12225	20.5192	2.59302	2.36001e-310	20.5192	0.970358	0	0.0296415	6	
30780	10	3078	203.593	3.31606e+08	3.1642e+06	3.12224	20.5443	2.59504	2.36001e-310	20.5443	0.970506	0	0.0294941	3	
30790	10	3079	203.561	3.31503e+08	3.16344e+06	3.12223	20.5694	2.59706	2.36001e-310	20.5694	0.970653	0	0.0293467	3	
30800	10	3080	203.528	3.314e+08	3.16267e+06	3.12222	20.5945	2.59907	2.36001e-310	20.5945	0.970801	0	0.0291992	4	
30810	10	3081	203.496	3.31297e+08	3.162e+06	3.12221	20.6196	2.60109	2.36001e-310	20.6196	0.970948	0	0.0290517	6	
30820	10	3082	203.463	3.31194e+08	3.16129e+06	3.12221	20.6447	2.60311	2.36001e-310	20.6447	0.971096	0	0.0289041	4	
30830	10	3083	203.431	3.31092e+08	3.1606e+06	3.1222	20.6698	2.60512	2.36001e-310	20.6698	0.971243	0	0.0287566	4	
30840	10	3084	203.398	3.30989e+08	3.15989e+06	3.12219	20.6949	2.60714	2.36001e-310	20.6949	0.971391	0	0.0286092	4	
30850	10	3085	203.366	3.30886e+08	3.15924e+06	3.12218	20.72	2.60916	2.36001e-310	20.72	0.971538	0	0.0284617	4	
30860	10	3086	203.333	3.30783e+08	3.15853e+06	3.12217	20.7451	2.61117	2.36001e-310	20.7451	0.971686	0	0.0283142	4	
30870	10	3087	203.301	3.3068e+08	3.15805e+06	3.12216	20.7702	2.61319	2.36001e-310	20.7702	0.971833	0	0.0281667	4	
30880	10	3088	203.268	3.30577e+08	3.14983e+06	3.12215	20.7953	2.61521	2.36001e-310	20.7953	0.971981	0	0.0280192	4	
30890	10	3089	203.235	3.30475e+08	3.15638e+06	3.12214	20.8204	2.61723	2.36001e-310	20.8204	0.972128	0	0.0278718	5	
30900	10	3090	203.203	3.30372e+08	3.15827e+06	3.12213	20.8455	2.61924	2.36001e-310	20.8455	0.972276	0	0.0277243	4	
30910	10	3091	203.17	3.30269e+08	3.15495e+06	3.12212	20.8706	2.62126	2.36001e-310	20.8706	0.972423	0	0.0275767	4	
30920	10	3092	203.138	3.30166e+08	3.15425e+06	3.12212	20.8957	2.62328	2.36001e-310	20.8957	0.972571	0	0.0274292	4	
30930	10	3093	203.105	3.30064e+08	3.15355e+06	3.12211	20.9208	2.6253	2.36001e-310	20.9208	0.972718	0	0.0272817	3	
30940	10	3094	203.073	3.29961e+08	3.15279e+06	3.1221	20.9459	2.62732	2.36001e-310	20.9459	0.972866	0	0.0271342	3	
30950	10	3095	203.04	3.29858e+08	3.15214e+06	3.12209	20.971	2.62933	2.36001e-310	20.971	0.973013	0	0.0269866	4	
30960	10	3096	203.008	3.29756e+08	3.15144e+06	3.12208	20.9961	2.63135	2.36001e-310	20.9961	0.973161	0	0.026839	4	
30970	10	3097	202.975	3.29653e+08	3.15073e+06	3.12207	21.0212	2.63337	2.36001e-310	21.0212	0.973308	0	0.0266915	4	
30980	10	3098	202.942	3.2955e+08	3.15004e+06	3.12206	21.0464	2.63539	2.36001e-310	21.0464	0.973456	0	0.026544	4	
30990	10	3099	202.91	3.29448e+08	3.14941e+06	3.12206	21.0715	2.63741	2.36001e-310	21.0715	0.973604	0	0.0263965	4	
31000	10	3100	202.877	3.29345e+08	3.1457e+06	3.12205	21.0966	2.63943	2.36001e-310	21.0966	0.973751	0	0.0262492	5	
31010	10	3101	202.845	3.29243e+08	3.14491e+06	3.12204	21.1216	2.64144	2.36001e-310	21.1216	0.973898	0	0.0261024	4	
31020	10	3102	202.812	3.29142e+08	3.11749e+06	3.12203	21.1466	2.64344	2.36001e-310	21.1466	0.974043	0	0.0259573	6	
31030	10	3103	202.78	3.29041e+08	3.11681e+06	3.12202	21.1716	2.64542	2.36001e-310	21.1716	0.974186	0	0.0258138	7	
31040	10	3104	202.748	3.28943e+08	3.0017e+06	3.12201	21.1966	2.64737	2.36001e-310	21.1966	0.974321	0	0.0256791	5	
31050	10	3105	202.716	3.28846e+08	3.00106e+06	3.12201	21.2217	2.64931	2.36001e-310	21.2217	0.974453	0	0.0255468	6	
31060	10	3106	202.683	3.2875e+08	3.00042e+06	3.122	21.2467	2.65124	2.36001e-310	21.2467	0.974585	0	0.0254146	4	
31070	10	3107	202.651	3.28653e+08	2.99976e+06	3.12199	21.2717	2.65318	2.36001e-310	21.2717	0.974718	0	0.0252823	6	
31080	10	3108	202.619	3.28556e+08	2.99912e+06	3.12198	21.2967	2.65511	2.36001e-310	21.2967	0.97485	0	0.0251502	6	
31090	10	3109	202.587	3.28459e+08	2.99848e+06	3.12197	21.3218	2.65704	2.36001e-310	21.3218	0.974982	0	0.0250181	4	
31100	10	3110	202.554	3.28363e+08	2.99779e+06	3.12197	21.3468	2.65898	2.36001e-310	21.3468	0.975114	0	0.024886	3	
31110	10	3111	202.522	3.28266e+08	2.99726e+06	3.12196	21.3718	2.66091	2.36001e-310	21.3718	0.975246	0	0.0247538	4	
31120	10	3112	202.49	3.2817e+08	2.99661e+06	3.12195	21.3968	2.66284	2.36001e-310	21.3968	0.975378	0	0.0246218	6	
31130	10	3113	202.458	3.28073e+08	2.996e+06	3.12194	21.4218	2.66478	2.36001e-310	21.4218	0.97551	0	0.0244897	4	
31140	10	3114	202.426	3.27977e+08	2.99536e+06	3.12193	21.4468	2.66671	2.36001e-310	21.4468	0.975642	0	0.0243576	4	
31150	10	3115	202.393	3.2788e+08	2.99476e+06	3.12193	21.4718	2.66864	2.36001e-310	21.4718	0.975774	0	0.0242256	4	
31160	10	3116	202.361	3.27784e+08	2.99411e+06	3.12192	21.4968	2.67057	2.36001e-310	21.4968	0.975906	0	0.0240936	4	
31170	10	3117	202.329	3.27687e+08	2.99343e+06	3.12191	21.5218	2.67251	2.36001e-310	21.5218	0.976038	0	0.0239616	4	
31180	10	3118	202.297	3.27591e+08	2.99308e+06	3.1219	21.5468	2.67444	2.36001e-310	21.5468	0.97617	0	0.0238296	4	
31190	10	3119	202.265	3.27495e+08	2.99239e+06	3.1219	21.5718	2.67637	2.36001e-310	21.5718	0.976302	0	0.0236976	4	
31200	10	3120	202.232	3.27398e+08	2.99155e+06	3.12189	21.5968	2.6783	2.36001e-310	21.5968	0.976434	0	0.0235656	5	
31210	10	3121	202.2	3.27302e+08	2.99091e+06	3.12188	21.6218	2.68024	2.36001e-310	21.6218	0.976566	0	0.0234335	4	
31220	10	3122	202.168	3.27205e+08	2.99027e+06	3.12187	21.6468	2.68217	2.36001e-310	21.6468	0.976698	0	0.0233015	5	
31230	10	3123	202.136	3.27109e+08	2.99185e+06	3.12187	21.6718	2.6841	2.36001e-310	21.6718	0.97683	0	0.0231696	6	
