Compteur	FrequenceCapteur	Temps	TemperatureC	EnthalpieVol	dHsurdT	Concentration	ConcentrationLiquide	ConcentrationBCT_S1	ConcentrationFCC_S1	ConcentrationLiq_S1	FractionBCT_S1	FractionFCC_S1	FractionLiq_S1	CodeConvergence	
49440	10	4944	174.216	2.71232e+08	1.75619e+06	3.09174	0	3.05642	84.8376	38.6688	0.999447	0.000553411	0	1	
49450	10	4945	174.187	2.71181e+08	1.75619e+06	3.09174	0	3.05644	84.8445	38.6967	0.999447	0.000553373	0	1	
49460	10	4946	174.158	2.71129e+08	1.75619e+06	3.09174	0	3.05647	84.8515	38.7246	0.999447	0.000553335	0	1	
49470	10	4947	174.128	2.71077e+08	1.75619e+06	3.09174	0	3.05649	84.8584	38.7525	0.999447	0.000553297	0	1	
49480	10	4948	174.099	2.71026e+08	1.75619e+06	3.09174	0	3.05651	84.8653	38.6454	0.999447	0.00055326	0	1	
49490	10	4949	174.069	2.70974e+08	1.75619e+06	3.09174	0	3.05654	84.8723	38.6733	0.999447	0.000553222	0	1	
49500	10	4950	174.04	2.70922e+08	1.75619e+06	3.09174	0	3.05656	84.8792	38.7011	0.999447	0.000553184	0	1	
49510	10	4951	174.011	2.70871e+08	1.756e+06	3.09174	0	3.05658	84.8861	38.729	0.999447	0.000553146	0	1	
49520	10	4952	173.981	2.70819e+08	1.756e+06	3.09174	0	3.0566	84.8929	38.7568	0.999447	0.00055311	0	1	
49530	10	4953	173.952	2.70768e+08	1.756e+06	3.09174	0	3.05662	84.8998	38.7846	0.999447	0.000553073	0	1	
49540	10	4954	173.922	2.70716e+08	1.756e+06	3.09174	0	3.05664	84.9066	38.7817	0.999447	0.000553036	0	1	
49550	10	4955	173.893	2.70664e+08	1.756e+06	3.09174	0	3.05666	84.9134	38.8095	0.999447	0.000552999	0	1	
49560	10	4956	173.863	2.70613e+08	1.756e+06	3.09174	0	3.05668	84.9202	38.8373	0.999447	0.000552963	0	1	
49570	10	4957	173.834	2.70561e+08	1.756e+06	3.09174	0	3.0567	84.927	38.8652	0.999447	0.000552926	0	1	
49580	10	4958	173.805	2.70509e+08	1.756e+06	3.09174	0	3.05672	84.9339	38.8537	0.999447	0.000552889	0	1	
49590	10	4959	173.775	2.70458e+08	1.756e+06	3.09174	0	3.05673	84.9407	38.7043	0.999447	0.000552852	0	1	
49600	10	4960	173.746	2.70406e+08	1.756e+06	3.09174	0	3.05675	84.9475	38.7321	0.999447	0.000552815	0	1	
49610	10	4961	173.716	2.70354e+08	1.75596e+06	3.09174	0	3.05677	84.9543	38.7512	0.999447	0.000552779	0	1	
49620	10	4962	173.687	2.70303e+08	1.75596e+06	3.09174	0	3.05679	84.9611	38.6202	0.999447	0.000552742	0	1	
49630	10	4963	173.658	2.70251e+08	1.75596e+06	3.09174	0	3.05681	84.968	38.6479	0.999447	0.000552705	0	1	
49640	10	4964	173.628	2.70199e+08	1.75596e+06	3.09174	0	3.05683	84.9748	38.6757	0.999447	0.000552668	0	1	
49650	10	4965	173.599	2.70148e+08	1.75596e+06	3.09174	0	3.05685	84.9816	38.7035	0.999447	0.000552632	0	1	
49660	10	4966	173.569	2.70096e+08	1.75596e+06	3.09174	0	3.05687	84.9884	38.7312	0.999447	0.000552595	0	1	
49670	10	4967	173.54	2.70044e+08	1.75597e+06	3.09174	0	3.05689	84.9952	38.759	0.999447	0.000552558	0	1	
49680	10	4968	173.51	2.69993e+08	1.75597e+06	3.09174	0	3.0569	85.002	38.7685	0.999447	0.000552522	0	1	
49690	10	4969	173.481	2.69941e+08	1.75597e+06	3.09174	0	3.05692	85.0088	38.7962	0.999448	0.000552485	0	1	
49700	10	4970	173.452	2.6989e+08	1.75597e+06	3.09174	0	3.05694	85.0156	38.824	0.999448	0.000552448	0	1	
49710	10	4971	173.422	2.69838e+08	1.75597e+06	3.09174	0	3.05696	85.0225	38.8518	0.999448	0.000552411	0	1	
49720	10	4972	173.393	2.69786e+08	1.75597e+06	3.09174	0	3.05698	85.0293	38.8795	0.999448	0.000552375	0	1	
49730	10	4973	173.363	2.69735e+08	1.75597e+06	3.09174	0	3.057	85.0361	38.9073	0.999448	0.000552338	0	1	
49740	10	4974	173.334	2.69683e+08	1.75597e+06	3.09174	0	3.05702	85.0429	38.7978	0.999448	0.000552301	0	1	
49750	10	4975	173.305	2.69631e+08	1.75597e+06	3.09174	0	3.05704	85.0497	38.8255	0.999448	0.000552265	0	1	
49760	10	4976	173.275	2.6958e+08	1.75597e+06	3.09174	0	3.05705	85.0565	38.8462	0.999448	0.000552228	0	1	
49770	10	4977	173.246	2.69528e+08	1.75597e+06	3.09174	0	3.05707	85.0633	38.8739	0.999448	0.000552191	0	1	
49780	10	4978	173.216	2.69476e+08	1.75597e+06	3.09174	0	3.05709	85.0701	38.9015	0.999448	0.000552154	0	1	
49790	10	4979	173.187	2.69425e+08	1.75597e+06	3.09174	0	3.05711	85.0769	38.8197	0.999448	0.000552118	0	1	
49800	10	4980	173.158	2.69373e+08	1.75597e+06	3.09174	0	3.05713	85.0838	38.8473	0.999448	0.000552081	0	1	
49810	10	4981	173.128	2.69321e+08	1.75597e+06	3.09174	0	3.05715	85.0906	38.875	0.999448	0.000552044	0	1	
49820	10	4982	173.099	2.6927e+08	1.75597e+06	3.09174	0	3.05717	85.0974	38.9026	0.999448	0.000552008	0	1	
49830	10	4983	173.069	2.69218e+08	1.75597e+06	3.09174	0	3.05719	85.1042	38.7731	0.999448	0.000551971	0	1	
49840	10	4984	173.04	2.69166e+08	1.75597e+06	3.09174	0	3.0572	85.111	38.8008	0.999448	0.000551934	0	1	
49850	10	4985	173.01	2.69115e+08	1.75578e+06	3.09174	0	3.05722	85.1178	38.8285	0.999448	0.000551898	0	1	
49860	10	4986	172.981	2.69063e+08	1.75578e+06	3.09174	0	3.05724	85.1245	38.8561	0.999448	0.000551862	0	1	
49870	10	4987	172.952	2.69012e+08	1.75578e+06	3.09174	0	3.05725	85.1312	38.8838	0.999448	0.000551826	0	1	
49880	10	4988	172.922	2.6896e+08	1.75577e+06	3.09174	0	3.05726	85.1379	38.9114	0.999448	0.00055179	0	1	
49890	10	4989	172.893	2.68908e+08	1.75577e+06	3.09174	0	3.05728	85.1445	38.6471	0.999448	0.000551755	0	1	
49900	10	4990	172.863	2.68857e+08	1.75577e+06	3.09174	0	3.05729	85.1512	38.6747	0.999448	0.000551719	0	1	
49910	10	4991	172.834	2.68805e+08	1.75577e+06	3.09174	0	3.05731	85.1579	38.7023	0.999448	0.000551683	0	1	
49920	10	4992	172.805	2.68753e+08	1.75577e+06	3.09174	0	3.05732	85.1646	38.7299	0.999448	0.000551647	0	1	
49930	10	4993	172.775	2.68702e+08	1.75577e+06	3.09174	0	3.05734	85.1713	38.7575	0.999448	0.000551612	0	1	
49940	10	4994	172.746	2.6865e+08	1.75577e+06	3.09174	0	3.05735	85.178	38.7851	0.999448	0.000551576	0	1	
49950	10	4995	172.716	2.68598e+08	1.75574e+06	3.09174	0	3.05737	85.1847	38.8127	0.999448	0.00055154	0	1	
49960	10	4996	172.687	2.68547e+08	1.75574e+06	3.09174	0	3.05738	85.1914	38.8402	0.999448	0.000551504	0	1	
49970	10	4997	172.658	2.68495e+08	1.75574e+06	3.09174	0	3.0574	85.1981	38.8678	0.999449	0.000551469	0	1	
49980	10	4998	172.628	2.68443e+08	1.75574e+06	3.09174	0	3.05741	85.2048	38.8954	0.999449	0.000551433	0	1	
49990	10	4999	172.599	2.68392e+08	1.75574e+06	3.09174	0	3.05742	85.2115	38.8736	0.999449	0.000551397	0	1	
50000	10	5000	172.569	2.6834e+08	1.75574e+06	3.09174	0	3.05744	85.2182	38.9011	0.999449	0.000551361	0	1	
50010	10	5001	172.54	2.68289e+08	1.75574e+06	3.09174	0	3.05745	85.2248	38.9123	0.999449	0.000551326	0	1	
50020	10	5002	172.51	2.68237e+08	1.75574e+06	3.09174	0	3.05747	85.2315	38.9123	0.999449	0.00055129	0	1	
50030	10	5003	172.481	2.68185e+08	1.75574e+06	3.09174	0	3.05748	85.2382	38.9123	0.999449	0.000551254	0	1	
50040	10	5004	172.452	2.68134e+08	1.75574e+06	3.09174	0	3.05749	85.2449	38.9123	0.999449	0.000551219	0	1	
50050	10	5005	172.422	2.68082e+08	1.75574e+06	3.09174	0	3.05751	85.2516	38.9123	0.999449	0.000551183	0	1	
50060	10	5006	172.393	2.6803e+08	1.75574e+06	3.09174	0	3.05752	85.2583	38.9123	0.999449	0.000551147	0	1	
50070	10	5007	172.363	2.67979e+08	1.75574e+06	3.09174	0	3.05754	85.265	38.9123	0.999449	0.000551111	0	1	
50080	10	5008	172.334	2.67927e+08	1.75574e+06	3.09174	0	3.05755	85.2716	38.9123	0.999449	0.000551076	0	1	
50090	10	5009	172.305	2.67875e+08	1.75574e+06	3.09174	0	3.05757	85.2783	38.9123	0.999449	0.00055104	0	1	
50100	10	5010	172.275	2.67824e+08	1.75574e+06	3.09174	0	3.05758	85.285	38.9123	0.999449	0.000551004	0	1	
50110	10	5011	172.246	2.67772e+08	1.75574e+06	3.09174	0	3.05759	85.2917	38.9123	0.999449	0.000550968	0	1	
50120	10	5012	172.216	2.67721e+08	1.75574e+06	3.09174	0	3.05761	85.2984	38.9123	0.999449	0.000550933	0	1	
50130	10	5013	172.187	2.67669e+08	1.75574e+06	3.09174	0	3.05762	85.3051	38.9123	0.999449	0.000550897	0	1	
50140	10	5014	172.158	2.67617e+08	1.75574e+06	3.09174	0	3.05764	85.3118	38.9123	0.999449	0.000550861	0	1	
50150	10	5015	172.128	2.67566e+08	1.75574e+06	3.09174	0	3.05765	85.3185	38.9123	0.999449	0.000550826	0	1	
50160	10	5016	172.099	2.67514e+08	1.75574e+06	3.09174	0	3.05767	85.3251	38.9123	0.999449	0.00055079	0	1	
50170	10	5017	172.069	2.67462e+08	1.75574e+06	3.09174	0	3.05768	85.3318	38.9123	0.999449	0.000550754	0	1	
50180	10	5018	172.04	2.67411e+08	1.75573e+06	3.09174	0	3.05769	85.3385	38.9123	0.999449	0.000550718	0	1	
50190	10	5019	172.01	2.67359e+08	1.75553e+06	3.09174	0	3.05771	85.3451	38.9123	0.999449	0.000550683	0	1	
50200	10	5020	171.981	2.67307e+08	1.75553e+06	3.09174	0	3.05772	85.3517	38.9123	0.999449	0.000550648	0	1	
50210	10	5021	171.952	2.67256e+08	1.75553e+06	3.09174	0	3.05773	85.3583	38.9123	0.999449	0.000550614	0	1	
50220	10	5022	171.922	2.67204e+08	1.75553e+06	3.09174	0	3.05774	85.3649	38.9123	0.999449	0.000550579	0	1	
50230	10	5023	171.893	2.67152e+08	1.75553e+06	3.09174	0	3.05775	85.3714	38.9123	0.999449	0.000550544	0	1	
50240	10	5024	171.863	2.67101e+08	1.75553e+06	3.09174	0	3.05776	85.378	38.9123	0.999449	0.000550509	0	1	
50250	10	5025	171.834	2.67049e+08	1.75553e+06	3.09174	0	3.05777	85.3846	38.9123	0.99945	0.000550475	0	1	
50260	10	5026	171.805	2.66998e+08	1.75553e+06	3.09174	0	3.05778	85.3912	38.9123	0.99945	0.00055044	0	1	
50270	10	5027	171.775	2.66946e+08	1.75553e+06	3.09174	0	3.05779	85.3977	38.9123	0.99945	0.000550405	0	1	
50280	10	5028	171.746	2.66894e+08	1.75553e+06	3.09174	0	3.0578	85.4043	38.9123	0.99945	0.00055037	0	1	
50290	10	5029	171.716	2.66843e+08	1.75549e+06	3.09174	0	3.05781	85.4109	38.9123	0.99945	0.000550336	0	1	
50300	10	5030	171.687	2.66791e+08	1.75549e+06	3.09174	0	3.05782	85.4174	38.9123	0.99945	0.000550301	0	1	
50310	10	5031	171.657	2.66739e+08	1.75549e+06	3.09174	0	3.05783	85.424	38.9123	0.99945	0.000550266	0	1	
50320	10	5032	171.628	2.66688e+08	1.75549e+06	3.09174	0	3.05784	85.4306	38.9123	0.99945	0.000550232	0	1	
50330	10	5033	171.599	2.66636e+08	1.75549e+06	3.09174	0	3.05785	85.4371	38.9123	0.99945	0.000550197	0	1	
50340	10	5034	171.569	2.66585e+08	1.75549e+06	3.09174	0	3.05786	85.4437	38.9123	0.99945	0.000550162	0	1	
50350	10	5035	171.54	2.66533e+08	1.75549e+06	3.09174	0	3.05786	85.4503	38.9123	0.99945	0.000550127	0	1	
50360	10	5036	171.51	2.66481e+08	1.7555e+06	3.09174	0	3.05787	85.4568	38.9123	0.99945	0.000550093	0	1	
50370	10	5037	171.481	2.6643e+08	1.7555e+06	3.09174	0	3.05788	85.4634	38.9123	0.99945	0.000550058	0	1	
50380	10	5038	171.452	2.66378e+08	1.7555e+06	3.09174	0	3.05789	85.47	38.9123	0.99945	0.000550023	0	1	
50390	10	5039	171.422	2.66326e+08	1.7555e+06	3.09174	0	3.0579	85.4765	38.9123	0.99945	0.000549989	0	1	
50400	10	5040	171.393	2.66275e+08	1.7555e+06	3.09174	0	3.05791	85.4831	38.9123	0.99945	0.000549954	0	1	
50410	10	5041	171.363	2.66223e+08	1.7555e+06	3.09174	0	3.05792	85.4896	38.9123	0.99945	0.000549919	0	1	
50420	10	5042	171.334	2.66171e+08	1.7555e+06	3.09174	0	3.05793	85.4962	38.9123	0.99945	0.000549885	0	1	
50430	10	5043	171.305	2.6612e+08	1.7555e+06	3.09174	0	3.05794	85.5028	38.9123	0.99945	0.00054985	0	1	
50440	10	5044	171.275	2.66068e+08	1.7555e+06	3.09174	0	3.05795	85.5093	38.9123	0.99945	0.000549815	0	1	
50450	10	5045	171.246	2.66017e+08	1.7555e+06	3.09174	0	3.05796	85.5159	38.9123	0.99945	0.00054978	0	1	
50460	10	5046	171.216	2.65965e+08	1.7555e+06	3.09174	0	3.05797	85.5225	38.9123	0.99945	0.000549746	0	1	
50470	10	5047	171.187	2.65913e+08	1.7555e+06	3.09174	0	3.05798	85.529	38.9123	0.99945	0.000549711	0	1	
50480	10	5048	171.157	2.65862e+08	1.7555e+06	3.09174	0	3.05799	85.5356	38.9123	0.99945	0.000549676	0	1	
50490	10	5049	171.128	2.6581e+08	1.7555e+06	3.09174	0	3.058	85.5422	38.9123	0.99945	0.000549642	0	1	
50500	10	5050	171.099	2.65758e+08	1.7555e+06	3.09174	0	3.05801	85.5487	38.9123	0.99945	0.000549607	0	1	
50510	10	5051	171.069	2.65707e+08	1.7555e+06	3.09174	0	3.05802	85.5553	38.9123	0.99945	0.000549572	0	1	
50520	10	5052	171.04	2.65655e+08	1.7555e+06	3.09174	0	3.05803	85.5619	38.9123	0.99945	0.000549538	0	1	
50530	10	5053	171.01	2.65603e+08	1.75535e+06	3.09174	0	3.05804	85.5684	38.9123	0.99945	0.000549503	0	1	
50540	10	5054	170.981	2.65552e+08	1.75529e+06	3.09174	0	3.05804	85.5748	38.9123	0.999451	0.00054947	0	1	
50550	10	5055	170.952	2.655e+08	1.75529e+06	3.09174	0	3.05805	85.5813	38.9123	0.999451	0.000549436	0	1	
50560	10	5056	170.922	2.65449e+08	1.7553e+06	3.09174	0	3.05805	85.5877	38.9123	0.999451	0.000549402	0	1	
50570	10	5057	170.893	2.65397e+08	1.7553e+06	3.09174	0	3.05806	85.5942	38.9123	0.999451	0.000549368	0	1	
50580	10	5058	170.863	2.65345e+08	1.7553e+06	3.09174	0	3.05807	85.6006	38.9123	0.999451	0.000549334	0	1	
50590	10	5059	170.834	2.65294e+08	1.7553e+06	3.09174	0	3.05807	85.6071	38.9123	0.999451	0.000549301	0	1	
50600	10	5060	170.805	2.65242e+08	1.7553e+06	3.09174	0	3.05808	85.6135	38.9123	0.999451	0.000549267	0	1	
50610	10	5061	170.775	2.6519e+08	1.7553e+06	3.09174	0	3.05808	85.62	38.9123	0.999451	0.000549233	0	1	
50620	10	5062	170.746	2.65139e+08	1.7553e+06	3.09174	0	3.05809	85.6265	38.9123	0.999451	0.000549199	0	1	
50630	10	5063	170.716	2.65087e+08	1.75526e+06	3.09174	0	3.05809	85.6329	38.9123	0.999451	0.000549165	0	1	
50640	10	5064	170.687	2.65036e+08	1.75526e+06	3.09174	0	3.0581	85.6394	38.9123	0.999451	0.000549132	0	1	
50650	10	5065	170.657	2.64984e+08	1.75526e+06	3.09174	0	3.0581	85.6458	38.9123	0.999451	0.000549098	0	1	
50660	10	5066	170.628	2.64932e+08	1.75525e+06	3.09174	0	3.05811	85.6522	38.9123	0.999451	0.000549064	0	1	
50670	10	5067	170.599	2.64881e+08	1.75524e+06	3.09174	0	3.05811	85.6587	38.9123	0.999451	0.00054903	0	1	
50680	10	5068	170.569	2.64829e+08	1.75524e+06	3.09174	0	3.05812	85.6651	38.9123	0.999451	0.000548997	0	1	
50690	10	5069	170.54	2.64777e+08	1.75524e+06	3.09174	0	3.05813	85.6716	38.9123	0.999451	0.000548963	0	1	
50700	10	5070	170.51	2.64726e+08	1.75524e+06	3.09174	0	3.05813	85.678	38.9123	0.999451	0.000548929	0	1	
50710	10	5071	170.481	2.64674e+08	1.75524e+06	3.09174	0	3.05814	85.6845	38.9123	0.999451	0.000548896	0	1	
50720	10	5072	170.452	2.64623e+08	1.75524e+06	3.09174	0	3.05814	85.6909	38.9123	0.999451	0.000548862	0	1	
50730	10	5073	170.422	2.64571e+08	1.75524e+06	3.09174	0	3.05815	85.6974	38.9123	0.999451	0.000548828	0	1	
50740	10	5074	170.393	2.64519e+08	1.75524e+06	3.09174	0	3.05815	85.7038	38.9123	0.999451	0.000548794	0	1	
50750	10	5075	170.363	2.64468e+08	1.75524e+06	3.09174	0	3.05816	85.7102	38.9123	0.999451	0.000548761	0	1	
50760	10	5076	170.334	2.64416e+08	1.75524e+06	3.09174	0	3.05816	85.7167	38.9123	0.999451	0.000548727	0	1	
50770	10	5077	170.305	2.64364e+08	1.75524e+06	3.09174	0	3.05817	85.7231	38.9123	0.999451	0.000548693	0	1	
50780	10	5078	170.275	2.64313e+08	1.75524e+06	3.09174	0	3.05817	85.7296	38.9123	0.999451	0.000548659	0	1	
50790	10	5079	170.246	2.64261e+08	1.75524e+06	3.09174	0	3.05818	85.736	38.9123	0.999451	0.000548626	0	1	
50800	10	5080	170.216	2.6421e+08	1.75524e+06	3.09174	0	3.05818	85.7425	38.9123	0.999451	0.000548592	0	1	
50810	10	5081	170.187	2.64158e+08	1.75524e+06	3.09174	0	3.05819	85.7489	38.9123	0.999451	0.000548558	0	1	
50820	10	5082	170.157	2.64106e+08	1.75524e+06	3.09174	0	3.05819	85.7554	38.9123	0.999451	0.000548524	0	1	
50830	10	5083	170.128	2.64055e+08	1.75524e+06	3.09174	0	3.0582	85.7618	38.9123	0.999452	0.000548491	0	1	
50840	10	5084	170.099	2.64003e+08	1.75524e+06	3.09174	0	3.0582	85.7682	38.9123	0.999452	0.000548457	0	1	
50850	10	5085	170.069	2.63951e+08	1.75524e+06	3.09174	0	3.05821	85.7747	38.9123	0.999452	0.000548423	0	1	
50860	10	5086	170.04	2.639e+08	1.75524e+06	3.09174	0	3.05822	85.7811	38.9123	0.999452	0.000548389	0	1	
50870	10	5087	170.01	2.63848e+08	1.7566e+06	3.09174	0	3.05822	85.7875	38.9123	0.99945	0.000549675	0	1	
50880	10	5088	169.981	2.63797e+08	1.7566e+06	3.09174	0	3.05822	85.7939	38.9123	0.999448	0.000552357	0	1	
50890	10	5089	169.952	2.63745e+08	1.75661e+06	3.09174	0	3.05822	85.8002	38.9123	0.999445	0.000555039	0	1	
50900	10	5090	169.922	2.63693e+08	1.75661e+06	3.09174	0	3.05822	85.8065	38.9123	0.999442	0.000557721	0	1	
50910	10	5091	169.893	2.63642e+08	1.75662e+06	3.09174	0	3.05822	85.8129	38.9123	0.99944	0.000560403	0	1	
50920	10	5092	169.863	2.6359e+08	1.75662e+06	3.09174	0	3.05822	85.8192	38.9123	0.999437	0.000563085	0	1	
50930	10	5093	169.834	2.63538e+08	1.75662e+06	3.09174	0	3.05823	85.8256	38.9123	0.999434	0.000565767	0	1	
50940	10	5094	169.805	2.63487e+08	1.75663e+06	3.09174	0	3.05823	85.8319	38.9123	0.999432	0.000568449	0	1	
50950	10	5095	169.775	2.63435e+08	1.75663e+06	3.09174	0	3.05823	85.8382	38.9123	0.999429	0.000571131	0	1	
50960	10	5096	169.746	2.63383e+08	1.75664e+06	3.09174	0	3.05823	85.8446	38.9123	0.999426	0.000573813	0	1	
50970	10	5097	169.716	2.63332e+08	1.75675e+06	3.09174	0	3.05823	85.8509	38.9123	0.999423	0.000576576	0	1	
50980	10	5098	169.687	2.6328e+08	1.75675e+06	3.09174	0	3.05823	85.8572	38.9123	0.99942	0.000579508	0	1	
50990	10	5099	169.657	2.63228e+08	1.75676e+06	3.09174	0	3.05823	85.8636	38.9123	0.999418	0.000582441	0	1	
51000	10	5100	169.628	2.63177e+08	1.75676e+06	3.09174	0	3.05823	85.8699	38.9123	0.999415	0.000585373	0	1	
51010	10	5101	169.599	2.63125e+08	1.75677e+06	3.09174	0	3.05823	85.8762	38.9123	0.999412	0.000588305	0	1	
51020	10	5102	169.569	2.63073e+08	1.75677e+06	3.09174	0	3.05823	85.8825	38.9123	0.999409	0.000591238	0	1	
51030	10	5103	169.54	2.63022e+08	1.75678e+06	3.09174	0	3.05824	85.8889	38.9123	0.999406	0.00059417	0	1	
51040	10	5104	169.51	2.6297e+08	1.75678e+06	3.09174	0	3.05824	85.8952	38.9123	0.999403	0.000597103	0	1	
51050	10	5105	169.481	2.62918e+08	1.75679e+06	3.09174	0	3.05824	85.9015	38.9123	0.9994	0.000600035	0	1	
51060	10	5106	169.452	2.62867e+08	1.75679e+06	3.09174	0	3.05824	85.9079	38.9123	0.999397	0.000602968	0	1	
51070	10	5107	169.422	2.62815e+08	1.7568e+06	3.09174	0	3.05824	85.9142	38.9123	0.999394	0.0006059	0	1	
51080	10	5108	169.393	2.62763e+08	1.7568e+06	3.09174	0	3.05824	85.9205	38.9123	0.999391	0.000608833	0	1	
51090	10	5109	169.363	2.62711e+08	1.75681e+06	3.09174	0	3.05824	85.9268	38.9123	0.999388	0.000611765	0	1	
51100	10	5110	169.334	2.6266e+08	1.75681e+06	3.09174	0	3.05824	85.9332	38.9123	0.999385	0.000614698	0	1	
51110	10	5111	169.305	2.62608e+08	1.75681e+06	3.09174	0	3.05824	85.9395	38.9123	0.999382	0.00061763	0	1	
51120	10	5112	169.275	2.62556e+08	1.75682e+06	3.09174	0	3.05824	85.9458	38.9123	0.999379	0.000620563	0	1	
51130	10	5113	169.246	2.62505e+08	1.75682e+06	3.09174	0	3.05824	85.9522	38.9123	0.999377	0.000623495	0	1	
51140	10	5114	169.216	2.62453e+08	1.75683e+06	3.09174	0	3.05824	85.9585	38.9123	0.999374	0.000626428	0	1	
51150	10	5115	169.187	2.62401e+08	1.75683e+06	3.09174	0	3.05825	85.9648	38.9123	0.999371	0.00062936	0	1	
51160	10	5116	169.157	2.6235e+08	1.75684e+06	3.09174	0	3.05825	85.9711	38.9123	0.999368	0.000632292	0	1	
51170	10	5117	169.128	2.62298e+08	1.75684e+06	3.09174	0	3.05825	85.9775	38.9123	0.999365	0.000635225	0	1	
51180	10	5118	169.099	2.62246e+08	1.75685e+06	3.09174	0	3.05825	85.9838	38.9123	0.999362	0.000638157	0	1	
51190	10	5119	169.069	2.62195e+08	1.75685e+06	3.09174	0	3.05825	85.9901	38.9123	0.999359	0.00064109	0	1	
51200	10	5120	169.04	2.62143e+08	1.75686e+06	3.09174	0	3.05825	85.9965	38.9123	0.999356	0.000644022	0	1	
51210	10	5121	169.01	2.62091e+08	1.76102e+06	3.09174	0	3.05825	86.0027	38.9123	0.99935	0.000650439	0	1	
51220	10	5122	168.981	2.6204e+08	1.76103e+06	3.09174	0	3.05825	86.009	38.9123	0.999339	0.000660563	0	1	
51230	10	5123	168.952	2.61988e+08	1.76105e+06	3.09174	0	3.05824	86.0152	38.9123	0.999329	0.000670688	0	1	
51240	10	5124	168.922	2.61936e+08	1.76106e+06	3.09174	0	3.05824	86.0214	38.9123	0.999319	0.000680812	0	1	
51250	10	5125	168.893	2.61884e+08	1.76108e+06	3.09174	0	3.05824	86.0276	38.9123	0.999309	0.000690936	0	1	
51260	10	5126	168.863	2.61832e+08	1.7611e+06	3.09174	0	3.05823	86.0339	38.9123	0.999299	0.000701061	0	1	
51270	10	5127	168.834	2.61781e+08	1.76111e+06	3.09174	0	3.05823	86.0401	38.9123	0.999289	0.000711185	0	1	
51280	10	5128	168.805	2.61729e+08	1.76113e+06	3.09174	0	3.05823	86.0463	38.9123	0.999279	0.000721309	0	1	
51290	10	5129	168.775	2.61677e+08	1.76114e+06	3.09174	0	3.05822	86.0525	38.9123	0.999269	0.000731434	0	1	
51300	10	5130	168.746	2.61625e+08	1.76116e+06	3.09174	0	3.05822	86.0588	38.9123	0.999258	0.000741558	0	1	
51310	10	5131	168.716	2.61573e+08	1.76145e+06	3.09174	0	3.05822	86.065	38.9123	0.999248	0.000751906	0	1	
51320	10	5132	168.687	2.61522e+08	1.76156e+06	3.09174	0	3.05821	86.0712	38.9123	0.999237	0.000762693	0	1	
51330	10	5133	168.657	2.6147e+08	1.76158e+06	3.09174	0	3.05821	86.0774	38.9123	0.999227	0.000773481	0	1	
51340	10	5134	168.628	2.61418e+08	1.76159e+06	3.09174	0	3.05821	86.0836	38.9123	0.999216	0.000784268	0	1	
51350	10	5135	168.599	2.61366e+08	1.76161e+06	3.09174	0	3.0582	86.0898	38.9123	0.999205	0.000795055	0	1	
51360	10	5136	168.569	2.61314e+08	1.76163e+06	3.09174	0	3.0582	86.096	38.9123	0.999194	0.000805843	0	1	
51370	10	5137	168.54	2.61263e+08	1.76164e+06	3.09174	0	3.0582	86.1023	38.9123	0.999183	0.000816631	0	1	
51380	10	5138	168.51	2.61211e+08	1.76166e+06	3.09174	0	3.05819	86.1085	38.9123	0.999173	0.000827418	0	1	
51390	10	5139	168.481	2.61159e+08	1.76168e+06	3.09174	0	3.05819	86.1147	38.9123	0.999162	0.000838206	0	1	
51400	10	5140	168.452	2.61107e+08	1.76169e+06	3.09174	0	3.05818	86.1209	38.9123	0.999151	0.000848993	0	1	
51410	10	5141	168.422	2.61055e+08	1.76171e+06	3.09174	0	3.05818	86.1271	38.9123	0.99914	0.000859781	0	1	
51420	10	5142	168.393	2.61003e+08	1.76173e+06	3.09174	0	3.05818	86.1333	38.9123	0.999129	0.000870569	0	1	
51430	10	5143	168.363	2.60952e+08	1.76174e+06	3.09174	0	3.05817	86.1396	38.9123	0.999119	0.000881356	0	1	
51440	10	5144	168.334	2.609e+08	1.76176e+06	3.09174	0	3.05817	86.1458	38.9123	0.999108	0.000892144	0	1	
51450	10	5145	168.304	2.60848e+08	1.76178e+06	3.09174	0	3.05817	86.152	38.9123	0.999097	0.000902932	0	1	
51460	10	5146	168.275	2.60796e+08	1.7618e+06	3.09174	0	3.05816	86.1582	38.9123	0.999086	0.000913719	0	1	
51470	10	5147	168.246	2.60744e+08	1.76181e+06	3.09174	0	3.05816	86.1644	38.9123	0.999075	0.000924507	0	1	
51480	10	5148	168.216	2.60693e+08	1.76183e+06	3.09174	0	3.05816	86.1706	38.9123	0.999065	0.000935295	0	1	
51490	10	5149	168.187	2.60641e+08	1.76185e+06	3.09174	0	3.05815	86.1768	38.9123	0.999054	0.000946082	0	1	
51500	10	5150	168.157	2.60589e+08	1.76186e+06	3.09174	0	3.05815	86.1831	38.9123	0.999043	0.00095687	0	1	
51510	10	5151	168.128	2.60537e+08	1.76188e+06	3.09174	0	3.05815	86.1893	38.9123	0.999032	0.000967658	0	1	
51520	10	5152	168.099	2.60485e+08	1.7619e+06	3.09174	0	3.05814	86.1955	38.9123	0.999022	0.000978446	0	1	
51530	10	5153	168.069	2.60433e+08	1.76191e+06	3.09174	0	3.05814	86.2017	38.9123	0.999011	0.000989233	0	1	
