Temps	vA	vM
1933	0.00199227	0.00600773
1933.1	0.00199229	0.00600771
1933.2	0.00199226	0.00600774
1933.3	0.00199221	0.00600779
1933.4	0.00199225	0.00600775
1933.5	0.00199227	0.00600773
1933.6	0.00199221	0.00600779
1933.7	0.0019922	0.0060078
1933.8	0.00199223	0.00600777
1933.9	0.00199221	0.00600779
1934	0.00199217	0.00600783
1934.1	0.00199218	0.00600782
1934.2	0.0019922	0.0060078
1934.3	0.00199218	0.00600782
1934.4	0.00199214	0.00600786
1934.5	0.00199219	0.00600781
1934.6	0.0019922	0.0060078
1934.7	0.00199215	0.00600785
1934.8	0.00199215	0.00600785
1934.9	0.00199219	0.00600781
1935	0.00199217	0.00600783
1935.1	0.00199213	0.00600787
1935.2	0.00199216	0.00600784
1935.3	0.00199219	0.00600781
1935.4	0.00199215	0.00600785
1935.5	0.00199214	0.00600786
1935.6	0.00199216	0.00600784
1935.7	0.00199217	0.00600783
1935.8	0.00199212	0.00600788
1935.9	0.00199212	0.00600788
1936	0.00199214	0.00600786
1936.1	0.00199211	0.00600789
1936.2	0.00199208	0.00600792
1936.3	0.00199211	0.00600789
1936.4	0.00199213	0.00600787
1936.5	0.00199209	0.00600791
1936.6	0.00199207	0.00600793
1936.7	0.00199211	0.00600789
1936.8	0.0019921	0.0060079
1936.9	0.00199204	0.00600796
1937	0.00199206	0.00600794
1937.1	0.00199209	0.00600791
1937.2	0.00199207	0.00600793
1937.3	0.00199202	0.00600798
1937.4	0.00199205	0.00600795
1937.5	0.00199208	0.00600792
1937.6	0.00199201	0.00600799
1937.7	0.001992	0.006008
1937.8	0.00199204	0.00600796
1937.9	0.00199203	0.00600797
1938	0.00199199	0.00600801
1938.1	0.00199198	0.00600802
1938.2	0.00199202	0.00600798
1938.3	0.00199198	0.00600802
1938.4	0.00199194	0.00600806
1938.5	0.00199199	0.00600801
1938.6	0.00199201	0.00600799
1938.7	0.00199195	0.00600805
1938.8	0.00199194	0.00600806
1938.9	0.00199198	0.00600802
1939	0.00199197	0.00600803
1939.1	0.00199192	0.00600808
1939.2	0.00199193	0.00600807
1939.3	0.00199196	0.00600804
1939.4	0.00199192	0.00600808
1939.5	0.00199189	0.00600811
1939.6	0.00199193	0.00600807
1939.7	0.00199194	0.00600806
1939.8	0.00199189	0.00600811
1939.9	0.00199188	0.00600812
1940	0.00199193	0.00600807
1940.1	0.00199192	0.00600808
1940.2	0.00199186	0.00600814
1940.3	0.0019919	0.0060081
1940.4	0.00199192	0.00600808
1940.5	0.00199188	0.00600812
1940.6	0.00199185	0.00600815
1940.7	0.00199189	0.00600811
1940.8	0.00199188	0.00600812
1940.9	0.00199184	0.00600816
1941	0.00199183	0.00600817
1941.1	0.00199188	0.00600812
1941.2	0.00199185	0.00600815
1941.3	0.00199182	0.00600818
1941.4	0.00199183	0.00600817
1941.5	0.00199186	0.00600814
1941.6	0.00199181	0.00600819
1941.7	0.00199179	0.00600821
1941.8	0.00199182	0.00600818
1941.9	0.00199182	0.00600818
1942	0.00199177	0.00600823
1942.1	0.00199178	0.00600822
1942.2	0.0019918	0.0060082
1942.3	0.00199178	0.00600822
1942.4	0.00199173	0.00600827
1942.5	0.00199177	0.00600823
1942.6	0.00199179	0.00600821
1942.7	0.00199174	0.00600826
1942.8	0.00199172	0.00600828
1942.9	0.00199175	0.00600825
1943	0.00199175	0.00600825
1943.1	0.00199169	0.00600831
1943.2	0.0019917	0.0060083
1943.3	0.00199175	0.00600825
1943.4	0.00199171	0.00600829
1943.5	0.00199166	0.00600834
1943.6	0.00199171	0.00600829
1943.7	0.00199172	0.00600828
1943.8	0.00199168	0.00600832
1943.9	0.00199165	0.00600835
1944	0.0019917	0.0060083
1944.1	0.00199169	0.00600831
1944.2	0.00199162	0.00600838
1944.3	0.00199164	0.00600836
1944.4	0.00199169	0.00600831
1944.5	0.00199163	0.00600837
1944.6	0.00199159	0.00600841
1944.7	0.00199162	0.00600838
1944.8	0.00199164	0.00600836
1944.9	0.00199159	0.00600841
1945	0.00199157	0.00600843
1945.1	0.00199163	0.00600837
1945.2	0.00199162	0.00600838
1945.3	0.00199157	0.00600843
1945.4	0.0019916	0.0060084
1945.5	0.00199164	0.00600836
1945.6	0.00199161	0.00600839
1945.7	0.00199157	0.00600843
1945.8	0.00199162	0.00600838
1945.9	0.00199164	0.00600836
1946	0.00199158	0.00600842
1946.1	0.00199159	0.00600841
1946.2	0.00199162	0.00600838
1946.3	0.00199161	0.00600839
1946.4	0.00199156	0.00600844
1946.5	0.00199158	0.00600842
1946.6	0.00199161	0.00600839
1946.7	0.00199157	0.00600843
1946.8	0.00199153	0.00600847
1946.9	0.00199159	0.00600841
1947	0.00199158	0.00600842
1947.1	0.00199153	0.00600847
1947.2	0.00199152	0.00600848
1947.3	0.00199157	0.00600843
1947.4	0.00199154	0.00600846
1947.5	0.00199148	0.00600852
1947.6	0.0019915	0.0060085
1947.7	0.00199153	0.00600847
1947.8	0.00199147	0.00600853
1947.9	0.00199144	0.00600856
1948	0.00199149	0.00600851
1948.1	0.00199151	0.00600849
1948.2	0.00199143	0.00600857
1948.3	0.00199144	0.00600856
1948.4	0.00199148	0.00600852
1948.5	0.00199144	0.00600856
1948.6	0.00199139	0.00600861
1948.7	0.00199142	0.00600858
1948.8	0.00199145	0.00600855
1948.9	0.00199139	0.00600861
1949	0.00199137	0.00600863
1949.1	0.00199143	0.00600857
1949.2	0.00199143	0.00600857
1949.3	0.00199135	0.00600865
1949.4	0.00199137	0.00600863
1949.5	0.00199141	0.00600859
1949.6	0.00199138	0.00600862
1949.7	0.00199133	0.00600867
1949.8	0.00199137	0.00600863
1949.9	0.0019914	0.0060086
1950	0.00199132	0.00600868
1950.1	0.0019913	0.0060087
1950.2	0.00199137	0.00600863
1950.3	0.00199134	0.00600866
1950.4	0.00199128	0.00600872
1950.5	0.00199128	0.00600872
1950.6	0.00199133	0.00600867
1950.7	0.00199129	0.00600871
1950.8	0.00199125	0.00600875
1950.9	0.00199129	0.00600871
1951	0.00199131	0.00600869
1951.1	0.00199126	0.00600874
1951.2	0.00199125	0.00600875
1951.3	0.00199129	0.00600871
1951.4	0.00199128	0.00600872
1951.5	0.00199123	0.00600877
1951.6	0.00199125	0.00600875
1951.7	0.00199129	0.00600871
1951.8	0.00199125	0.00600875
1951.9	0.00199124	0.00600876
1952	0.00199125	0.00600875
1952.1	0.00199127	0.00600873
1952.2	0.00199122	0.00600878
1952.3	0.00199121	0.00600879
1952.4	0.00199125	0.00600875
1952.5	0.00199123	0.00600877
1952.6	0.00199118	0.00600882
1952.7	0.00199121	0.00600879
1952.8	0.00199124	0.00600876
1952.9	0.00199121	0.00600879
1953	0.00199119	0.00600881
1953.1	0.00199122	0.00600878
1953.2	0.00199122	0.00600878
1953.3	0.00199116	0.00600884
1953.4	0.00199116	0.00600884
1953.5	0.00199119	0.00600881
1953.6	0.00199116	0.00600884
1953.7	0.00199112	0.00600888
1953.8	0.00199114	0.00600886
1953.9	0.00199117	0.00600883
1954	0.00199112	0.00600888
1954.1	0.0019911	0.0060089
1954.2	0.00199115	0.00600885
1954.3	0.00199114	0.00600886
1954.4	0.0019911	0.0060089
1954.5	0.00199109	0.00600891
1954.6	0.00199113	0.00600887
1954.7	0.00199111	0.00600889
1954.8	0.00199106	0.00600894
1954.9	0.0019911	0.0060089
1955	0.00199112	0.00600888
1955.1	0.00199107	0.00600893
1955.2	0.00199106	0.00600894
1955.3	0.00199108	0.00600892
1955.4	0.00199109	0.00600891
1955.5	0.00199102	0.00600898
1955.6	0.00199103	0.00600897
1955.7	0.00199108	0.00600892
1955.8	0.00199104	0.00600896
1955.9	0.00199099	0.00600901
1956	0.00199102	0.00600898
1956.1	0.00199103	0.00600897
1956.2	0.00199099	0.00600901
1956.3	0.00199096	0.00600904
1956.4	0.00199101	0.00600899
1956.5	0.001991	0.006009
1956.6	0.00199093	0.00600907
1956.7	0.00199096	0.00600904
1956.8	0.00199103	0.00600897
1956.9	0.00199097	0.00600903
1957	0.00199094	0.00600906
1957.1	0.00199098	0.00600902
1957.2	0.001991	0.006009
1957.3	0.00199095	0.00600905
1957.4	0.00199093	0.00600907
1957.5	0.001991	0.006009
1957.6	0.00199098	0.00600902
1957.7	0.00199094	0.00600906
1957.8	0.00199096	0.00600904
1957.9	0.001991	0.006009
1958	0.00199096	0.00600904
1958.1	0.00199092	0.00600908
1958.2	0.00199097	0.00600903
1958.3	0.00199098	0.00600902
1958.4	0.00199092	0.00600908
1958.5	0.00199091	0.00600909
1958.6	0.00199096	0.00600904
1958.7	0.00199095	0.00600905
1958.8	0.00199088	0.00600912
1958.9	0.00199091	0.00600909
1959	0.00199094	0.00600906
1959.1	0.00199088	0.00600912
1959.2	0.00199085	0.00600915
1959.3	0.00199091	0.00600909
1959.4	0.00199091	0.00600909
1959.5	0.00199085	0.00600915
1959.6	0.00199086	0.00600914
1959.7	0.00199092	0.00600908
1959.8	0.00199088	0.00600912
1959.9	0.00199081	0.00600919
1960	0.00199086	0.00600914
1960.1	0.00199088	0.00600912
1960.2	0.00199081	0.00600919
1960.3	0.00199078	0.00600922
1960.4	0.00199082	0.00600918
1960.5	0.00199082	0.00600918
1960.6	0.00199075	0.00600925
1960.7	0.00199075	0.00600925
1960.8	0.00199081	0.00600919
1960.9	0.00199076	0.00600924
1961	0.0019907	0.0060093
1961.1	0.00199074	0.00600926
1961.2	0.00199076	0.00600924
1961.3	0.00199071	0.00600929
1961.4	0.00199069	0.00600931
1961.5	0.00199075	0.00600925
1961.6	0.00199075	0.00600925
1961.7	0.00199067	0.00600933
1961.8	0.0019907	0.0060093
1961.9	0.00199074	0.00600926
1962	0.00199071	0.00600929
1962.1	0.00199067	0.00600933
1962.2	0.00199071	0.00600929
1962.3	0.00199075	0.00600925
1962.4	0.00199068	0.00600932
1962.5	0.00199068	0.00600932
1962.6	0.00199073	0.00600927
1962.7	0.00199073	0.00600927
1962.8	0.00199067	0.00600933
1962.9	0.00199067	0.00600933
1963	0.00199071	0.00600929
1963.1	0.00199068	0.00600932
1963.2	0.00199063	0.00600937
1963.3	0.00199068	0.00600932
1963.4	0.00199068	0.00600932
1963.5	0.00199065	0.00600935
1963.6	0.00199064	0.00600936
1963.7	0.00199068	0.00600932
1963.8	0.00199066	0.00600934
1963.9	0.00199061	0.00600939
1964	0.00199063	0.00600937
1964.1	0.00199067	0.00600933
1964.2	0.00199062	0.00600938
1964.3	0.00199059	0.00600941
1964.4	0.00199062	0.00600938
1964.5	0.00199065	0.00600935
1964.6	0.00199059	0.00600941
1964.7	0.00199058	0.00600942
1964.8	0.00199064	0.00600936
1964.9	0.0019906	0.0060094
1965	0.00199054	0.00600946
1965.1	0.00199057	0.00600943
1965.2	0.00199061	0.00600939
1965.3	0.00199057	0.00600943
1965.4	0.00199053	0.00600947
1965.5	0.00199057	0.00600943
1965.6	0.00199058	0.00600942
1965.7	0.00199051	0.00600949
1965.8	0.00199051	0.00600949
1965.9	0.00199055	0.00600945
1966	0.00199052	0.00600948
1966.1	0.00199047	0.00600953
1966.2	0.00199051	0.00600949
1966.3	0.00199054	0.00600946
1966.4	0.00199049	0.00600951
1966.5	0.00199046	0.00600954
1966.6	0.00199052	0.00600948
1966.7	0.00199051	0.00600949
1966.8	0.00199046	0.00600954
1966.9	0.00199045	0.00600955
1967	0.00199051	0.00600949
1967.1	0.00199048	0.00600952
1967.2	0.00199043	0.00600957
1967.3	0.00199047	0.00600953
1967.4	0.00199049	0.00600951
1967.5	0.00199044	0.00600956
1967.6	0.00199043	0.00600957
1967.7	0.00199047	0.00600953
1967.8	0.00199046	0.00600954
1967.9	0.0019904	0.0060096
1968	0.00199041	0.00600959
1968.1	0.00199045	0.00600955
1968.2	0.00199041	0.00600959
1968.3	0.00199037	0.00600963
1968.4	0.0019904	0.0060096
1968.5	0.00199041	0.00600959
1968.6	0.00199036	0.00600964
1968.7	0.00199034	0.00600966
1968.8	0.00199039	0.00600961
1968.9	0.00199038	0.00600962
1969	0.00199032	0.00600968
1969.1	0.00199035	0.00600965
1969.2	0.00199038	0.00600962
1969.3	0.00199034	0.00600966
1969.4	0.0019903	0.0060097
1969.5	0.00199035	0.00600965
1969.6	0.00199036	0.00600964
1969.7	0.00199029	0.00600971
1969.8	0.00199028	0.00600972
1969.9	0.00199034	0.00600966
1970	0.00199032	0.00600968
1970.1	0.00199027	0.00600973
1970.2	0.0019903	0.0060097
1970.3	0.00199035	0.00600965
1970.4	0.00199029	0.00600971
1970.5	0.00199024	0.00600976
1970.6	0.00199032	0.00600968
1970.7	0.00199032	0.00600968
1970.8	0.00199026	0.00600974
1970.9	0.00199026	0.00600974
1971	0.00199031	0.00600969
1971.1	0.00199029	0.00600971
1971.2	0.00199022	0.00600978
1971.3	0.00199026	0.00600974
1971.4	0.00199029	0.00600971
1971.5	0.00199022	0.00600978
1971.6	0.0019902	0.0060098
1971.7	0.00199025	0.00600975
1971.8	0.00199027	0.00600973
1971.9	0.00199018	0.00600982
1972	0.00199019	0.00600981
1972.1	0.00199026	0.00600974
1972.2	0.0019902	0.0060098
1972.3	0.00199014	0.00600986
1972.4	0.0019902	0.0060098
1972.5	0.00199022	0.00600978
1972.6	0.00199016	0.00600984
1972.7	0.00199012	0.00600988
1972.8	0.00199019	0.00600981
1972.9	0.00199018	0.00600982
1973	0.00199009	0.00600991
1973.1	0.00199012	0.00600988
1973.2	0.00199018	0.00600982
1973.3	0.00199012	0.00600988
1973.4	0.00199007	0.00600993
1973.5	0.00199012	0.00600988
1973.6	0.00199013	0.00600987
1973.7	0.00199008	0.00600992
1973.8	0.00199005	0.00600995
1973.9	0.00199012	0.00600988
1974	0.00199011	0.00600989
1974.1	0.00199004	0.00600996
1974.2	0.00199007	0.00600993
1974.3	0.0019901	0.0060099
1974.4	0.00199006	0.00600994
1974.5	0.00199001	0.00600999
1974.6	0.00199005	0.00600995
1974.7	0.00199006	0.00600994
1974.8	0.00199	0.00601
1974.9	0.00199	0.00601
1975	0.00199005	0.00600995
1975.1	0.00199004	0.00600996
1975.2	0.00198998	0.00601002
1975.3	0.00199	0.00601
1975.4	0.00199004	0.00600996
1975.5	0.00198999	0.00601001
1975.6	0.00198996	0.00601004
1975.7	0.00199	0.00601
1975.8	0.00199001	0.00600999
1975.9	0.00198997	0.00601003
1976	0.00198996	0.00601004
1976.1	0.00199002	0.00600998
1976.2	0.00198999	0.00601001
1976.3	0.00198992	0.00601008
1976.4	0.00198997	0.00601003
1976.5	0.00198999	0.00601001
1976.6	0.00198994	0.00601006
1976.7	0.00198991	0.00601009
1976.8	0.00198995	0.00601005
1976.9	0.00198996	0.00601004
1977	0.00198989	0.00601011
1977.1	0.00198989	0.00601011
1977.2	0.00198994	0.00601006
1977.3	0.0019899	0.0060101
1977.4	0.00198984	0.00601016
1977.5	0.00198988	0.00601012
1977.6	0.00198991	0.00601009
1977.7	0.00198986	0.00601014
1977.8	0.00198984	0.00601016
1977.9	0.00198989	0.00601011
1978	0.00198989	0.00601011
1978.1	0.00198982	0.00601018
1978.2	0.00198984	0.00601016
1978.3	0.00198987	0.00601013
1978.4	0.00198984	0.00601016
1978.5	0.00198979	0.00601021
1978.6	0.00198982	0.00601018
1978.7	0.00198985	0.00601015
1978.8	0.00198978	0.00601022
1978.9	0.00198977	0.00601023
1979	0.00198982	0.00601018
1979.1	0.0019898	0.0060102
1979.2	0.00198973	0.00601027
1979.3	0.00198974	0.00601026
1979.4	0.00198978	0.00601022
1979.5	0.00198975	0.00601025
1979.6	0.0019897	0.0060103
1979.7	0.00198976	0.00601024
1979.8	0.00198977	0.00601023
1979.9	0.00198972	0.00601028
1980	0.0019897	0.0060103
1980.1	0.00198975	0.00601025
1980.2	0.00198974	0.00601026
1980.3	0.00198967	0.00601033
1980.4	0.00198971	0.00601029
1980.5	0.00198975	0.00601025
1980.6	0.00198971	0.00601029
1980.7	0.00198968	0.00601032
1980.8	0.00198972	0.00601028
1980.9	0.00198974	0.00601026
1981	0.00198967	0.00601033
1981.1	0.00198966	0.00601034
1981.2	0.00198972	0.00601028
1981.3	0.00198969	0.00601031
1981.4	0.00198962	0.00601038
1981.5	0.00198967	0.00601033
1981.6	0.0019897	0.0060103
1981.7	0.00198964	0.00601036
1981.8	0.00198959	0.00601041
1981.9	0.00198964	0.00601036
1982	0.00198966	0.00601034
1982.1	0.00198957	0.00601043
1982.2	0.00198957	0.00601043
1982.3	0.00198964	0.00601036
1982.4	0.0019896	0.0060104
1982.5	0.00198955	0.00601045
1982.6	0.00198958	0.00601042
1982.7	0.00198962	0.00601038
1982.8	0.00198957	0.00601043
1982.9	0.00198952	0.00601048
1983	0.00198958	0.00601042
1983.1	0.00198956	0.00601044
1983.2	0.00198948	0.00601052
1983.3	0.00198949	0.00601051
1983.4	0.00198953	0.00601047
1983.5	0.00198951	0.00601049
1983.6	0.00198944	0.00601056
1983.7	0.0019895	0.0060105
1983.8	0.00198954	0.00601046
1983.9	0.00198947	0.00601053
1984	0.00198944	0.00601056
1984.1	0.00198949	0.00601051
1984.2	0.00198949	0.00601051
1984.3	0.00198941	0.00601059
1984.4	0.00198943	0.00601057
1984.5	0.00198949	0.00601051
1984.6	0.00198943	0.00601057
1984.7	0.00198939	0.00601061
1984.8	0.00198943	0.00601057
1984.9	0.00198945	0.00601055
1985	0.00198938	0.00601062
1985.1	0.00198935	0.00601065
1985.2	0.00198941	0.00601059
1985.3	0.0019894	0.0060106
1985.4	0.00198932	0.00601068
1985.5	0.00198935	0.00601065
1985.6	0.00198941	0.00601059
1985.7	0.00198935	0.00601065
1985.8	0.00198931	0.00601069
1985.9	0.00198934	0.00601066
1986	0.00198935	0.00601065
1986.1	0.00198929	0.00601071
1986.2	0.00198927	0.00601073
1986.3	0.00198933	0.00601067
1986.4	0.0019893	0.0060107
1986.5	0.00198925	0.00601075
1986.6	0.00198927	0.00601073
1986.7	0.0019893	0.0060107
1986.8	0.00198926	0.00601074
1986.9	0.00198921	0.00601079
1987	0.00198926	0.00601074
1987.1	0.00198926	0.00601074
1987.2	0.0019892	0.0060108
1987.3	0.0019892	0.0060108
1987.4	0.00198925	0.00601075
1987.5	0.00198923	0.00601077
1987.6	0.00198918	0.00601082
1987.7	0.00198921	0.00601079
1987.8	0.00198924	0.00601076
1987.9	0.00198918	0.00601082
1988	0.00198916	0.00601084
1988.1	0.00198921	0.00601079
1988.2	0.00198923	0.00601077
1988.3	0.00198916	0.00601084
1988.4	0.00198917	0.00601083
1988.5	0.00198925	0.00601075
1988.6	0.00198919	0.00601081
1988.7	0.00198913	0.00601087
1988.8	0.00198919	0.00601081
1988.9	0.00198921	0.00601079
1989	0.00198915	0.00601085
1989.1	0.00198911	0.00601089
1989.2	0.00198918	0.00601082
1989.3	0.00198919	0.00601081
1989.4	0.00198909	0.00601091
1989.5	0.00198912	0.00601088
1989.6	0.00198917	0.00601083
1989.7	0.00198911	0.00601089
1989.8	0.00198906	0.00601094
1989.9	0.00198911	0.00601089
1990	0.00198913	0.00601087
1990.1	0.00198907	0.00601093
1990.2	0.00198903	0.00601097
1990.3	0.0019891	0.0060109
1990.4	0.00198909	0.00601091
1990.5	0.00198902	0.00601098
1990.6	0.00198905	0.00601095
1990.7	0.00198908	0.00601092
1990.8	0.00198904	0.00601096
1990.9	0.00198898	0.00601102
1991	0.00198902	0.00601098
1991.1	0.00198904	0.00601096
1991.2	0.00198895	0.00601105
1991.3	0.00198894	0.00601106
1991.4	0.001989	0.006011
1991.5	0.00198897	0.00601103
1991.6	0.00198889	0.00601111
1991.7	0.00198891	0.00601109
1991.8	0.00198895	0.00601105
1991.9	0.0019889	0.0060111
1992	0.00198884	0.00601116
1992.1	0.00198892	0.00601108
1992.2	0.00198892	0.00601108
1992.3	0.00198885	0.00601115
1992.4	0.00198884	0.00601116
1992.5	0.0019889	0.0060111
1992.6	0.00198888	0.00601112
1992.7	0.0019888	0.0060112
1992.8	0.00198883	0.00601117
1992.9	0.00198886	0.00601114
1993	0.00198881	0.00601119
1993.1	0.00198876	0.00601124
1993.2	0.00198881	0.00601119
1993.3	0.00198882	0.00601118
1993.4	0.00198874	0.00601126
1993.5	0.00198873	0.00601127
1993.6	0.00198878	0.00601122
1993.7	0.00198874	0.00601126
1993.8	0.00198868	0.00601132
1993.9	0.00198871	0.00601129
1994	0.00198874	0.00601126
1994.1	0.00198869	0.00601131
1994.2	0.00198865	0.00601135
1994.3	0.0019887	0.0060113
1994.4	0.00198871	0.00601129
1994.5	0.00198863	0.00601137
1994.6	0.00198865	0.00601135
1994.7	0.0019887	0.0060113
1994.8	0.00198865	0.00601135
1994.9	0.00198862	0.00601138
1995	0.00198865	0.00601135
1995.1	0.0019887	0.0060113
1995.2	0.00198862	0.00601138
1995.3	0.00198859	0.00601141
1995.4	0.00198867	0.00601133
1995.5	0.00198864	0.00601136
1995.6	0.00198857	0.00601143
1995.7	0.00198858	0.00601142
1995.8	0.00198864	0.00601136
1995.9	0.0019886	0.0060114
1996	0.00198853	0.00601147
1996.1	0.00198859	0.00601141
1996.2	0.00198861	0.00601139
1996.3	0.00198854	0.00601146
1996.4	0.00198854	0.00601146
1996.5	0.00198858	0.00601142
1996.6	0.00198857	0.00601143
1996.7	0.00198851	0.00601149
1996.8	0.00198854	0.00601146
1996.9	0.00198859	0.00601141
1997	0.00198854	0.00601146
1997.1	0.00198851	0.00601149
1997.2	0.00198855	0.00601145
1997.3	0.00198856	0.00601144
1997.4	0.0019885	0.0060115
1997.5	0.00198848	0.00601152
1997.6	0.00198854	0.00601146
1997.7	0.00198852	0.00601148
1997.8	0.00198846	0.00601154
1997.9	0.00198849	0.00601151
1998	0.00198853	0.00601147
1998.1	0.00198849	0.00601151
1998.2	0.00198845	0.00601155
1998.3	0.00198851	0.00601149
1998.4	0.00198851	0.00601149
1998.5	0.00198844	0.00601156
1998.6	0.00198843	0.00601157
1998.7	0.00198849	0.00601151
1998.8	0.00198847	0.00601153
1998.9	0.0019884	0.0060116
1999	0.00198844	0.00601156
1999.1	0.00198848	0.00601152
1999.2	0.00198841	0.00601159
1999.3	0.00198836	0.00601164
1999.4	0.00198842	0.00601158
1999.5	0.0019884	0.0060116
1999.6	0.00198832	0.00601168
1999.7	0.00198833	0.00601167
1999.8	0.00198838	0.00601162
1999.9	0.00198835	0.00601165
2000	0.00198829	0.00601171
2000.1	0.00198833	0.00601167
2000.2	0.00198836	0.00601164
2000.3	0.00198829	0.00601171
2000.4	0.00198827	0.00601173
2000.5	0.00198832	0.00601168
2000.6	0.00198831	0.00601169
2000.7	0.00198826	0.00601174
2000.8	0.00198826	0.00601174
2000.9	0.00198832	0.00601168
2001	0.00198828	0.00601172
2001.1	0.00198823	0.00601177
2001.2	0.00198826	0.00601174
2001.3	0.00198827	0.00601173
2001.4	0.00198823	0.00601177
2001.5	0.0019882	0.0060118
2001.6	0.00198824	0.00601176
2001.7	0.00198823	0.00601177
2001.8	0.00198816	0.00601184
2001.9	0.00198819	0.00601181
2002	0.00198823	0.00601177
2002.1	0.00198819	0.00601181
2002.2	0.00198816	0.00601184
2002.3	0.00198819	0.00601181
2002.4	0.00198821	0.00601179
2002.5	0.00198815	0.00601185
2002.6	0.00198814	0.00601186
2002.7	0.0019882	0.0060118
2002.8	0.00198818	0.00601182
2002.9	0.00198813	0.00601187
2003	0.00198815	0.00601185
2003.1	0.00198819	0.00601181
2003.2	0.00198814	0.00601186
2003.3	0.0019881	0.0060119
2003.4	0.00198815	0.00601185
2003.5	0.00198815	0.00601185
2003.6	0.00198809	0.00601191
2003.7	0.00198809	0.00601191
2003.8	0.00198814	0.00601186
2003.9	0.00198812	0.00601188
2004	0.00198806	0.00601194
2004.1	0.00198809	0.00601191
2004.2	0.00198813	0.00601187
2004.3	0.00198806	0.00601194
2004.4	0.00198803	0.00601197
2004.5	0.00198809	0.00601191
2004.6	0.00198808	0.00601192
2004.7	0.00198802	0.00601198
2004.8	0.00198802	0.00601198
2004.9	0.00198809	0.00601191
2005	0.00198805	0.00601195
2005.1	0.00198798	0.00601202
2005.2	0.00198803	0.00601197
2005.3	0.00198806	0.00601194
2005.4	0.001988	0.006012
2005.5	0.00198796	0.00601204
2005.6	0.00198802	0.00601198
2005.7	0.00198802	0.00601198
2005.8	0.00198794	0.00601206
2005.9	0.00198796	0.00601204
2006	0.00198803	0.00601197
2006.1	0.00198796	0.00601204
2006.2	0.0019879	0.0060121
2006.3	0.00198795	0.00601205
2006.4	0.00198798	0.00601202
2006.5	0.0019879	0.0060121
2006.6	0.00198787	0.00601213
2006.7	0.00198797	0.00601203
2006.8	0.00198795	0.00601205
2006.9	0.00198787	0.00601213
2007	0.0019879	0.0060121
2007.1	0.00198795	0.00601205
2007.2	0.0019879	0.0060121
2007.3	0.00198783	0.00601217
2007.4	0.00198788	0.00601212
