Temps	vA	vM	mMpct	msoluteM_pct
1898.1	0.00199492	0.00600508	0.084852933	0.088984638
1898.2	0.0019949	0.0060051	0.085086688	0.088984638
1898.3	0.00199487	0.00600513	0.085787952	0.089765205
1898.4	0.00199488	0.00600512	0.085554197	0.089765205
1898.5	0.00199487	0.00600513	0.085554197	0.089765205
1898.6	0.00199485	0.00600515	0.086021706	0.089765205
1898.7	0.00199483	0.00600517	0.086489216	0.090545772
1898.8	0.00199482	0.00600518	0.086489216	0.090545772
1898.9	0.00199482	0.00600518	0.086489216	0.090545772
1899	0.00199478	0.00600522	0.08719048	0.091326339
1899.1	0.00199478	0.00600522	0.08719048	0.091326339
1899.2	0.00199477	0.00600523	0.087424234	0.091326339
1899.3	0.00199475	0.00600525	0.087657989	0.091326339
1899.4	0.00199473	0.00600527	0.088125498	0.092106906
1899.5	0.00199473	0.00600527	0.087891744	0.092106906
1899.6	0.00199473	0.00600527	0.088125498	0.092106906
1899.7	0.00199471	0.00600529	0.088359253	0.092106906
1899.8	0.0019947	0.0060053	0.088593007	0.092106906
1899.9	0.00199473	0.00600527	0.088125498	0.092106906
1900	0.0019947	0.0060053	0.088593007	0.092106906
1900.1	0.00199468	0.00600532	0.088826762	0.092887473
1900.2	0.00199468	0.00600532	0.088826762	0.092887473
1900.3	0.0019947	0.0060053	0.088593007	0.092106906
1900.4	0.00199468	0.00600532	0.088826762	0.092887473
1900.5	0.00199466	0.00600534	0.089294271	0.092887473
1900.6	0.00199468	0.00600532	0.088826762	0.092887473
1900.7	0.00199467	0.00600533	0.089060517	0.092887473
1900.8	0.00199463	0.00600537	0.089761781	0.09366804
1900.9	0.00199463	0.00600537	0.089761781	0.09366804
1901	0.00199464	0.00600536	0.089528026	0.09366804
1901.1	0.00199463	0.00600537	0.089761781	0.09366804
1901.2	0.0019946	0.0060054	0.09022929	0.09366804
1901.3	0.00199461	0.00600539	0.089995535	0.09366804
1901.4	0.00199463	0.00600537	0.089761781	0.09366804
1901.5	0.0019946	0.0060054	0.09022929	0.09366804
1901.6	0.00199458	0.00600542	0.090463045	0.094448607
1901.7	0.0019946	0.0060054	0.09022929	0.094448607
1901.8	0.00199459	0.00600541	0.090463045	0.094448607
1901.9	0.00199455	0.00600545	0.090930554	0.094448607
1902	0.00199454	0.00600546	0.091164308	0.095229174
1902.1	0.00199456	0.00600544	0.090930554	0.094448607
1902.2	0.00199455	0.00600545	0.091164308	0.094448607
1902.3	0.00199451	0.00600549	0.091631818	0.095229174
1902.4	0.00199453	0.00600547	0.091398063	0.095229174
1902.5	0.00199454	0.00600546	0.091164308	0.095229174
1902.6	0.0019945	0.0060055	0.091865572	0.095229174
1902.7	0.00199448	0.00600552	0.092099327	0.096009741
1902.8	0.0019945	0.0060055	0.091865572	0.096009741
1902.9	0.00199449	0.00600551	0.092099327	0.096009741
1903	0.00199445	0.00600555	0.092800591	0.096790308
1903.1	0.00199444	0.00600556	0.092800591	0.096790308
1903.2	0.00199446	0.00600554	0.092566836	0.096790308
1903.3	0.00199443	0.00600557	0.093034346	0.096790308
1903.4	0.00199441	0.00600559	0.093501855	0.097570875
1903.5	0.00199442	0.00600558	0.0932681	0.096790308
1903.6	0.00199443	0.00600557	0.093034346	0.096790308
1903.7	0.0019944	0.0060056	0.093501855	0.097570875
1903.8	0.00199439	0.00600561	0.093735609	0.097570875
1903.9	0.00199442	0.00600558	0.0932681	0.097570875
1904	0.00199441	0.00600559	0.0932681	0.097570875
1904.1	0.00199437	0.00600563	0.093969364	0.097570875
1904.2	0.00199439	0.00600561	0.093735609	0.097570875
1904.3	0.0019944	0.0060056	0.093501855	0.097570875
1904.4	0.00199439	0.00600561	0.093735609	0.097570875
1904.5	0.00199435	0.00600565	0.094203119	0.098351442
1904.6	0.00199436	0.00600564	0.094203119	0.098351442
1904.7	0.00199438	0.00600562	0.093969364	0.097570875
1904.8	0.00199434	0.00600566	0.094436873	0.098351442
1904.9	0.00199433	0.00600567	0.094670628	0.098351442
1905	0.00199436	0.00600564	0.094203119	0.098351442
1905.1	0.00199435	0.00600565	0.094436873	0.098351442
1905.2	0.00199432	0.00600568	0.094904383	0.099132009
1905.3	0.00199433	0.00600567	0.094904383	0.099132009
1905.4	0.00199434	0.00600566	0.094436873	0.098351442
1905.5	0.00199432	0.00600568	0.094904383	0.099132009
1905.6	0.0019943	0.0060057	0.095138137	0.099132009
1905.7	0.00199433	0.00600567	0.094670628	0.099132009
1905.8	0.00199433	0.00600567	0.094670628	0.099132009
1905.9	0.0019943	0.0060057	0.095138137	0.099132009
1906	0.0019943	0.0060057	0.095138137	0.099132009
1906.1	0.00199432	0.00600568	0.094904383	0.099132009
1906.2	0.00199431	0.00600569	0.095138137	0.099132009
1906.3	0.00199427	0.00600573	0.095839401	0.099912576
1906.4	0.00199428	0.00600572	0.095605647	0.099912576
1906.5	0.0019943	0.0060057	0.095371892	0.099132009
1906.6	0.00199425	0.00600575	0.096073156	0.099912576
1906.7	0.00199423	0.00600577	0.09630691	0.099912576
1906.8	0.00199424	0.00600576	0.09630691	0.099912576
1906.9	0.00199423	0.00600577	0.09630691	0.099912576
1907	0.00199419	0.00600581	0.097008174	0.100693143
1907.1	0.00199417	0.00600583	0.097241929	0.101473711
1907.2	0.0019942	0.0060058	0.097008174	0.100693143
1907.3	0.00199418	0.00600582	0.097241929	0.101473711
1907.4	0.00199414	0.00600586	0.097943193	0.101473711
1907.5	0.00199415	0.00600585	0.097709438	0.101473711
1907.6	0.00199416	0.00600584	0.097475684	0.101473711
1907.7	0.00199413	0.00600587	0.098176948	0.102254278
1907.8	0.0019941	0.0060059	0.098644457	0.102254278
1907.9	0.00199412	0.00600588	0.098176948	0.102254278
1908	0.00199412	0.00600588	0.098176948	0.102254278
1908.1	0.00199408	0.00600592	0.098878211	0.103034845
1908.2	0.00199408	0.00600592	0.098878211	0.103034845
1908.3	0.0019941	0.0060059	0.098644457	0.102254278
1908.4	0.00199408	0.00600592	0.098878211	0.103034845
1908.5	0.00199405	0.00600595	0.099345721	0.103034845
1908.6	0.00199406	0.00600594	0.099111966	0.103034845
1908.7	0.00199407	0.00600593	0.099111966	0.103034845
1908.8	0.00199405	0.00600595	0.099345721	0.103034845
1908.9	0.00199403	0.00600597	0.09981323	0.103815412
1909	0.00199406	0.00600594	0.099111966	0.103034845
1909.1	0.00199405	0.00600595	0.099345721	0.103034845
1909.2	0.00199402	0.00600598	0.09981323	0.103815412
1909.3	0.00199401	0.00600599	0.100046985	0.103815412
1909.4	0.00199403	0.00600597	0.09981323	0.103815412
1909.5	0.00199402	0.00600598	0.09981323	0.103815412
1909.6	0.00199399	0.00600601	0.100514494	0.104595979
1909.7	0.00199401	0.00600599	0.100046985	0.103815412
1909.8	0.00199401	0.00600599	0.100046985	0.103815412
1909.9	0.00199397	0.00600603	0.100748249	0.104595979
1910	0.00199396	0.00600604	0.100748249	0.104595979
1910.1	0.00199398	0.00600602	0.100514494	0.104595979
1910.2	0.00199397	0.00600603	0.100748249	0.104595979
1910.3	0.00199393	0.00600607	0.101215758	0.105376546
1910.4	0.00199394	0.00600606	0.101215758	0.105376546
1910.5	0.00199396	0.00600604	0.100982003	0.104595979
1910.6	0.00199393	0.00600607	0.101449513	0.105376546
1910.7	0.00199391	0.00600609	0.101683267	0.105376546
1910.8	0.00199393	0.00600607	0.101449513	0.105376546
1910.9	0.00199393	0.00600607	0.101449513	0.105376546
1911	0.00199389	0.00600611	0.102150776	0.106157113
1911.1	0.00199387	0.00600613	0.102384531	0.106157113
1911.2	0.0019939	0.0060061	0.101917022	0.106157113
1911.3	0.00199388	0.00600612	0.102150776	0.106157113
1911.4	0.00199383	0.00600617	0.103085795	0.10693768
1911.5	0.00199385	0.00600615	0.10285204	0.10693768
1911.6	0.00199387	0.00600613	0.102384531	0.106157113
1911.7	0.00199383	0.00600617	0.103085795	0.10693768
1911.8	0.0019938	0.0060062	0.103553304	0.107718247
1911.9	0.00199382	0.00600618	0.10331955	0.107718247
1912	0.00199382	0.00600618	0.10331955	0.10693768
1912.1	0.00199377	0.00600623	0.104020814	0.107718247
1912.2	0.00199375	0.00600625	0.104488323	0.108498814
1912.3	0.00199377	0.00600623	0.104020814	0.107718247
1912.4	0.00199374	0.00600626	0.104488323	0.108498814
1912.5	0.0019937	0.0060063	0.105189587	0.109279381
1912.6	0.00199371	0.00600629	0.105189587	0.109279381
1912.7	0.00199372	0.00600628	0.104955832	0.109279381
1912.8	0.00199369	0.00600631	0.105423341	0.109279381
1912.9	0.00199365	0.00600635	0.106124605	0.110059948
1913	0.00199369	0.00600631	0.105423341	0.109279381
1913.1	0.00199368	0.00600632	0.105657096	0.109279381
1913.2	0.00199363	0.00600637	0.10635836	0.110059948
1913.3	0.00199364	0.00600636	0.10635836	0.110059948
1913.4	0.00199366	0.00600634	0.105890851	0.110059948
1913.5	0.00199363	0.00600637	0.10635836	0.110059948
1913.6	0.00199359	0.00600641	0.107059624	0.110840515
1913.7	0.00199361	0.00600639	0.106825869	0.110840515
1913.8	0.00199363	0.00600637	0.10635836	0.110059948
1913.9	0.00199358	0.00600642	0.107059624	0.110840515
1914	0.00199357	0.00600643	0.107527133	0.111621082
1914.1	0.0019936	0.0060064	0.107059624	0.110840515
1914.2	0.00199359	0.00600641	0.107059624	0.110840515
1914.3	0.00199355	0.00600645	0.107760888	0.111621082
1914.4	0.00199355	0.00600645	0.107760888	0.111621082
1914.5	0.00199358	0.00600642	0.107059624	0.110840515
1914.6	0.00199355	0.00600645	0.107760888	0.111621082
1914.7	0.00199352	0.00600648	0.108228397	0.112401649
1914.8	0.00199355	0.00600645	0.107760888	0.111621082
1914.9	0.00199355	0.00600645	0.107760888	0.111621082
1915	0.00199352	0.00600648	0.108228397	0.112401649
1915.1	0.00199349	0.00600651	0.108695906	0.112401649
1915.2	0.00199351	0.00600649	0.108462152	0.112401649
1915.3	0.0019935	0.0060065	0.108695906	0.112401649
1915.4	0.00199344	0.00600656	0.109630925	0.113182216
1915.5	0.00199344	0.00600656	0.109630925	0.113182216
1915.6	0.00199347	0.00600653	0.109163416	0.113182216
1915.7	0.00199343	0.00600657	0.109630925	0.113182216
1915.8	0.0019934	0.0060066	0.110332189	0.113962783
1915.9	0.00199342	0.00600658	0.109864679	0.113962783
1916	0.00199343	0.00600657	0.109864679	0.113962783
1916.1	0.00199339	0.00600661	0.110332189	0.113962783
1916.2	0.00199338	0.00600662	0.110565943	0.11474335
1916.3	0.00199341	0.00600659	0.110098434	0.113962783
1916.4	0.0019934	0.0060066	0.110332189	0.113962783
1916.5	0.00199336	0.00600664	0.110799698	0.11474335
1916.6	0.00199337	0.00600663	0.110799698	0.11474335
1916.7	0.00199338	0.00600662	0.110565943	0.11474335
1916.8	0.00199336	0.00600664	0.111033453	0.11474335
1916.9	0.00199333	0.00600667	0.111500962	0.115523917
1917	0.00199335	0.00600665	0.111033453	0.115523917
1917.1	0.00199336	0.00600664	0.110799698	0.11474335
1917.2	0.00199331	0.00600669	0.111734717	0.115523917
1917.3	0.00199332	0.00600668	0.111500962	0.115523917
1917.4	0.00199334	0.00600666	0.111267207	0.115523917
1917.5	0.00199333	0.00600667	0.111500962	0.115523917
1917.6	0.00199329	0.00600671	0.111968471	0.116304484
1917.7	0.0019933	0.0060067	0.111968471	0.116304484
1917.8	0.00199333	0.00600667	0.111500962	0.115523917
1917.9	0.0019933	0.0060067	0.111968471	0.116304484
1918	0.00199327	0.00600673	0.11243598	0.116304484
1918.1	0.0019933	0.0060067	0.111968471	0.116304484
1918.2	0.00199331	0.00600669	0.111734717	0.116304484
1918.3	0.00199327	0.00600673	0.11243598	0.116304484
1918.4	0.00199327	0.00600673	0.11243598	0.116304484
1918.5	0.0019933	0.0060067	0.111968471	0.116304484
1918.6	0.00199328	0.00600672	0.112202226	0.116304484
1918.7	0.00199324	0.00600676	0.11290349	0.117085051
1918.8	0.00199327	0.00600673	0.11243598	0.116304484
1918.9	0.00199328	0.00600672	0.112202226	0.116304484
1919	0.00199324	0.00600676	0.11290349	0.117085051
1919.1	0.00199321	0.00600679	0.113370999	0.117085051
1919.2	0.00199323	0.00600677	0.113137244	0.117085051
1919.3	0.00199324	0.00600676	0.11290349	0.117085051
1919.4	0.0019932	0.0060068	0.113604754	0.117865618
1919.5	0.0019932	0.0060068	0.113604754	0.117865618
1919.6	0.00199323	0.00600677	0.113137244	0.117085051
1919.7	0.0019932	0.0060068	0.113604754	0.117865618
1919.8	0.00199317	0.00600683	0.114072263	0.117865618
1919.9	0.00199319	0.00600681	0.113838508	0.117865618
1920	0.00199321	0.00600679	0.113370999	0.117085051
1920.1	0.00199318	0.00600682	0.114072263	0.117865618
1920.2	0.00199316	0.00600684	0.114306018	0.117865618
1920.3	0.0019932	0.0060068	0.113604754	0.117865618
1920.4	0.0019932	0.0060068	0.113604754	0.117865618
1920.5	0.00199315	0.00600685	0.114306018	0.117865618
1920.6	0.00199317	0.00600683	0.114072263	0.117865618
1920.7	0.0019932	0.0060068	0.113604754	0.117865618
1920.8	0.00199318	0.00600682	0.113838508	0.117865618
1920.9	0.00199312	0.00600688	0.114773527	0.118646185
1921	0.00199315	0.00600685	0.114306018	0.118646185
1921.1	0.00199317	0.00600683	0.114072263	0.117865618
1921.2	0.00199311	0.00600689	0.115007281	0.118646185
1921.3	0.0019931	0.0060069	0.115241036	0.119426752
1921.4	0.00199314	0.00600686	0.114539772	0.118646185
1921.5	0.00199313	0.00600687	0.114773527	0.118646185
1921.6	0.00199308	0.00600692	0.115474791	0.119426752
1921.7	0.00199309	0.00600691	0.115474791	0.119426752
1921.8	0.00199313	0.00600687	0.114773527	0.118646185
1921.9	0.00199309	0.00600691	0.115474791	0.119426752
1922	0.00199305	0.00600695	0.116176055	0.120207319
1922.1	0.00199309	0.00600691	0.115474791	0.119426752
1922.2	0.00199309	0.00600691	0.115241036	0.119426752
1922.3	0.00199303	0.00600697	0.116409809	0.120207319
1922.4	0.00199301	0.00600699	0.116643564	0.120987886
1922.5	0.00199304	0.00600696	0.116409809	0.120207319
1922.6	0.00199302	0.00600698	0.116643564	0.120207319
1922.7	0.00199297	0.00600703	0.117344828	0.120987886
1922.8	0.00199297	0.00600703	0.117344828	0.121768453
1922.9	0.001993	0.006007	0.116877319	0.120987886
1923	0.00199295	0.00600705	0.117812337	0.121768453
1923.1	0.00199292	0.00600708	0.118279846	0.12254902
1923.2	0.00199295	0.00600705	0.117812337	0.121768453
1923.3	0.00199294	0.00600706	0.117812337	0.121768453
1923.4	0.0019929	0.0060071	0.118513601	0.12254902
1923.5	0.00199289	0.00600711	0.118747356	0.12254902
1923.6	0.00199292	0.00600708	0.118279846	0.12254902
1923.7	0.0019929	0.0060071	0.118513601	0.12254902
1923.8	0.00199286	0.00600714	0.119214865	0.123329587
1923.9	0.00199289	0.00600711	0.118747356	0.123329587
1924	0.00199291	0.00600709	0.118513601	0.12254902
1924.1	0.00199287	0.00600713	0.11898111	0.123329587
1924.2	0.00199285	0.00600715	0.11944862	0.123329587
1924.3	0.00199287	0.00600713	0.11898111	0.123329587
1924.4	0.00199287	0.00600713	0.11898111	0.123329587
1924.5	0.00199283	0.00600717	0.119682374	0.124110154
1924.6	0.00199283	0.00600717	0.119682374	0.124110154
1924.7	0.00199286	0.00600714	0.119214865	0.123329587
1924.8	0.00199283	0.00600717	0.119682374	0.124110154
1924.9	0.00199281	0.00600719	0.120149883	0.124110154
1925	0.00199283	0.00600717	0.119682374	0.124110154
1925.1	0.00199283	0.00600717	0.119682374	0.123329587
1925.2	0.0019928	0.0060072	0.120383638	0.124110154
1925.3	0.00199278	0.00600722	0.120617393	0.124110154
1925.4	0.0019928	0.0060072	0.120149883	0.124110154
1925.5	0.00199279	0.00600721	0.120383638	0.124110154
1925.6	0.00199275	0.00600725	0.121084902	0.124890721
1925.7	0.00199275	0.00600725	0.121084902	0.124890721
1925.8	0.00199277	0.00600723	0.120851147	0.124890721
1925.9	0.00199275	0.00600725	0.121084902	0.124890721
1926	0.00199272	0.00600728	0.121552411	0.125671288
1926.1	0.00199274	0.00600726	0.121318657	0.125671288
1926.2	0.00199275	0.00600725	0.121084902	0.124890721
1926.3	0.0019927	0.0060073	0.121786166	0.125671288
1926.4	0.00199269	0.00600731	0.122019921	0.126451855
1926.5	0.00199272	0.00600728	0.121552411	0.125671288
1926.6	0.00199272	0.00600728	0.121552411	0.125671288
1926.7	0.00199267	0.00600733	0.12248743	0.126451855
1926.8	0.00199267	0.00600733	0.122253675	0.126451855
1926.9	0.0019927	0.0060073	0.121786166	0.125671288
1927	0.00199266	0.00600734	0.12248743	0.126451855
1927.1	0.00199263	0.00600737	0.122954939	0.127232422
1927.2	0.00199267	0.00600733	0.12248743	0.126451855
1927.3	0.00199267	0.00600733	0.12248743	0.126451855
1927.4	0.00199262	0.00600738	0.123188694	0.127232422
1927.5	0.0019926	0.0060074	0.123656203	0.127232422
1927.6	0.00199264	0.00600736	0.122954939	0.127232422
1927.7	0.00199262	0.00600738	0.123188694	0.127232422
1927.8	0.00199257	0.00600743	0.124123712	0.128012989
1927.9	0.00199259	0.00600741	0.123656203	0.128012989
1928	0.00199262	0.00600738	0.123188694	0.127232422
1928.1	0.00199258	0.00600742	0.123889958	0.128012989
1928.2	0.00199254	0.00600746	0.124591222	0.128793556
1928.3	0.00199258	0.00600742	0.123889958	0.128012989
1928.4	0.00199259	0.00600741	0.123656203	0.128012989
1928.5	0.00199254	0.00600746	0.124591222	0.128793556
1928.6	0.00199253	0.00600747	0.124824976	0.128793556
1928.7	0.00199258	0.00600742	0.123889958	0.128012989
1928.8	0.00199257	0.00600743	0.124123712	0.128012989
1928.9	0.00199252	0.00600748	0.124824976	0.128793556
1929	0.00199254	0.00600746	0.124591222	0.128793556
1929.1	0.00199256	0.00600744	0.124357467	0.128793556
1929.2	0.00199253	0.00600747	0.124591222	0.128793556
1929.3	0.00199249	0.00600751	0.125292485	0.129574123
1929.4	0.00199251	0.00600749	0.125058731	0.129574123
1929.5	0.00199253	0.00600747	0.124824976	0.128793556
1929.6	0.00199247	0.00600753	0.125759995	0.129574123
1929.7	0.00199247	0.00600753	0.125759995	0.129574123
1929.8	0.00199249	0.00600751	0.125292485	0.129574123
1929.9	0.00199248	0.00600752	0.125759995	0.129574123
1930	0.00199244	0.00600756	0.126227504	0.13035469
1930.1	0.00199245	0.00600755	0.126227504	0.13035469
1930.2	0.00199247	0.00600753	0.125759995	0.129574123
1930.3	0.00199243	0.00600757	0.126461259	0.13035469
1930.4	0.00199241	0.00600759	0.126695013	0.131135257
1930.5	0.00199245	0.00600755	0.126227504	0.13035469
1930.6	0.00199244	0.00600756	0.126227504	0.13035469
1930.7	0.0019924	0.0060076	0.126928768	0.131135257
1930.8	0.00199241	0.00600759	0.126695013	0.131135257
1930.9	0.00199244	0.00600756	0.126227504	0.13035469
1931	0.00199241	0.00600759	0.126695013	0.131135257
1931.1	0.00199237	0.00600763	0.127396277	0.131915824
1931.2	0.0019924	0.0060076	0.126928768	0.131135257
1931.3	0.00199241	0.00600759	0.126695013	0.131135257
1931.4	0.00199237	0.00600763	0.127396277	0.131915824
1931.5	0.00199234	0.00600766	0.127863786	0.131915824
1931.6	0.00199237	0.00600763	0.127396277	0.131135257
1931.7	0.00199237	0.00600763	0.127396277	0.131135257
1931.8	0.0019923	0.0060077	0.12856505	0.132696391
1931.9	0.00199232	0.00600768	0.128331296	0.132696391
1932	0.00199235	0.00600765	0.127630032	0.131915824
1932.1	0.00199232	0.00600768	0.128331296	0.132696391
1932.2	0.00199227	0.00600773	0.12903256	0.132696391
1932.3	0.0019923	0.0060077	0.12856505	0.132696391
1932.4	0.00199232	0.00600768	0.128097541	0.131915824
1932.5	0.00199227	0.00600773	0.12903256	0.133476958
1932.6	0.00199226	0.00600774	0.129266314	0.133476958
1932.7	0.00199231	0.00600769	0.128331296	0.132696391
1932.8	0.0019923	0.0060077	0.12856505	0.132696391
1932.9	0.00199225	0.00600775	0.129500069	0.133476958
1933	0.00199227	0.00600773	0.12903256	0.133476958
1933.1	0.00199229	0.00600771	0.128798805	0.132696391
1933.2	0.00199226	0.00600774	0.129266314	0.132696391
1933.3	0.00199221	0.00600779	0.129967578	0.134257525
1933.4	0.00199225	0.00600775	0.129500069	0.133476958
1933.5	0.00199227	0.00600773	0.12903256	0.132696391
1933.6	0.00199221	0.00600779	0.130201333	0.134257525
1933.7	0.0019922	0.0060078	0.130201333	0.134257525
1933.8	0.00199223	0.00600777	0.129733824	0.133476958
1933.9	0.00199221	0.00600779	0.129967578	0.134257525
1934	0.00199217	0.00600783	0.130902597	0.135038092
1934.1	0.00199218	0.00600782	0.130668842	0.135038092
1934.2	0.0019922	0.0060078	0.130201333	0.134257525
1934.3	0.00199218	0.00600782	0.130668842	0.134257525
1934.4	0.00199214	0.00600786	0.131136351	0.135038092
1934.5	0.00199219	0.00600781	0.130435088	0.134257525
1934.6	0.0019922	0.0060078	0.130201333	0.134257525
1934.7	0.00199215	0.00600785	0.130902597	0.135038092
1934.8	0.00199215	0.00600785	0.131136351	0.135038092
1934.9	0.00199219	0.00600781	0.130435088	0.134257525
1935	0.00199217	0.00600783	0.130668842	0.135038092
1935.1	0.00199213	0.00600787	0.131370106	0.135038092
1935.2	0.00199216	0.00600784	0.130902597	0.135038092
1935.3	0.00199219	0.00600781	0.130435088	0.134257525
1935.4	0.00199215	0.00600785	0.131136351	0.135038092
1935.5	0.00199214	0.00600786	0.131370106	0.135038092
1935.6	0.00199216	0.00600784	0.130902597	0.135038092
1935.7	0.00199217	0.00600783	0.130902597	0.135038092
1935.8	0.00199212	0.00600788	0.131603861	0.135818659
1935.9	0.00199212	0.00600788	0.131603861	0.135818659
