intrinsic_carbon intrinsic_chromium	Temperature	PhaseEnthalpy
8.84984 68.1983 285 -38720.5 
8.84984 68.1983 290 -35246.9 
8.84984 68.1983 295 -31942.3 
8.84984 68.1983 300 -27795.9 
8.84984 68.1983 305 -26075.3 
8.84984 68.1983 310 5189.48 
8.84984 68.1983 315 -19569.5 
8.84984 68.1983 320 -16608.1 
8.84984 68.1983 325 -13330 
8.84984 68.1983 330 -10594.9 
8.84984 68.1983 335 -7144.67 
8.84984 68.1983 340 -7952.43 
8.84984 68.1983 345 -1516.53 
8.84984 68.1983 350 2545.56 
8.84984 68.1983 355 5610.42 
8.84984 68.1983 360 8697.39 
8.84984 68.1983 365 11211.8 
8.84984 68.1983 370 15238.4 
8.84984 68.1983 375 18594.5 
8.84984 68.1983 380 22040 
8.84984 68.1983 385 24995 
8.84984 68.1983 390 28184.4 
8.84984 68.1983 395 31642.1 
8.84984 68.1983 400 34805.3 
8.84984 68.1983 405 37780.3 
8.84984 68.1983 410 41518.7 
8.84984 68.1983 415 44456.5 
8.84984 68.1983 420 47977.3 
8.84984 68.1983 425 50336.9 
8.84984 68.1983 430 73418.4 
8.84984 68.1983 435 57999.6 
8.84984 68.1983 440 62532.8 
8.84984 68.1983 445 64434 
8.84984 68.1983 450 67713.8 
8.84984 68.1983 455 70970.8 
8.84984 68.1983 460 73527 
8.84984 68.1983 465 77923.5 
8.84984 68.1983 470 81087.6 
8.84984 68.1983 475 85276.4 
8.84984 68.1983 480 87731.3 
8.84984 68.1983 485 91311.4 
8.84984 68.1983 490 94202.7 
8.84984 68.1983 495 98188.9 
8.84984 68.1983 500 101140 
8.84984 68.1983 505 133086 
8.84984 68.1983 510 108592 
8.84984 68.1983 515 111482 
8.84984 68.1983 520 115675 
8.84984 68.1983 525 118666 
8.84984 68.1983 530 121400 
8.84984 68.1983 535 125907 
8.84984 68.1983 540 129791 
8.84984 68.1983 545 129973 
8.84984 68.1983 550 135982 
8.84984 68.1983 555 139315 
8.84984 68.1983 560 142918 
8.84984 68.1983 565 146761 
8.84984 68.1983 570 150435 
8.84984 68.1983 575 153883 
8.84984 68.1983 580 158161 
8.84984 68.1983 585 160570 
8.84984 68.1983 590 164015 
8.84984 68.1983 595 167555 
8.84984 68.1983 600 170482 
8.84984 68.1983 605 174767 
8.84984 68.1983 610 178809 
8.84984 68.1983 615 182154 
8.84984 68.1983 620 184340 
8.84984 68.1983 625 189135 
8.84984 68.1983 630 192526 
8.84984 68.1983 635 195111 
8.84984 68.1983 640 202856 
8.84984 68.1983 645 203497 
8.84984 68.1983 650 207071 
8.84984 68.1983 655 212684 
8.84984 68.1983 660 214185 
8.84984 68.1983 665 217387 
8.84984 68.1983 670 221665 
8.84984 68.1983 675 225837 
8.84984 68.1983 680 228380 
8.84984 68.1983 685 232218 
8.84984 68.1983 690 236159 
8.84984 68.1983 695 239575 
8.84984 68.1983 700 242997 
8.84984 68.1983 705 247608 
8.84984 68.1983 710 251674 
8.84984 68.1983 715 254558 
8.84984 68.1983 720 271241 
8.84984 68.1983 725 262108 
8.84984 68.1983 730 265934 
8.84984 68.1983 735 268221 
8.84984 68.1983 740 272920 
8.84984 68.1983 745 277279 
8.84984 68.1983 750 281114 
8.84984 68.1983 755 284649 
8.84984 68.1983 760 288924 
8.84984 68.1983 765 292448 
8.84984 68.1983 770 296013 
8.84984 68.1983 775 298978 
8.84984 68.1983 780 303310 
8.84984 68.1983 785 307175 
8.84984 68.1983 790 310911 
8.84984 68.1983 795 298772 
8.84984 68.1983 800 318488 
8.84984 68.1983 805 321582 
8.84984 68.1983 810 320438 
8.84984 68.1983 815 329682 
8.84984 68.1983 820 332205 
8.84984 68.1983 825 338223 
8.84984 68.1983 830 341807 
8.84984 68.1983 835 345711 
8.84984 68.1983 840 348974 
8.84984 68.1983 845 352532 
8.84984 68.1983 850 357015 
8.84984 68.1983 855 361263 
8.84984 68.1983 860 364771 
8.84984 68.1983 865 369247 
8.84984 68.1983 870 372635 
8.84984 68.1983 875 377463 
8.84984 68.1983 880 380470 
8.84984 68.1983 885 384097 
8.84984 68.1983 890 388444 
8.84984 68.1983 895 392074 
8.84984 68.1983 900 396285 
8.84984 68.1983 905 400243 
8.84984 68.1983 910 404207 
8.84984 68.1983 915 408371 
8.84984 68.1983 920 412323 
8.84984 68.1983 925 415980 
8.84984 68.1983 930 420172 
8.84984 68.1983 935 424098 
8.84984 68.1983 940 428129 
8.84984 68.1983 945 431906 
8.84984 68.1983 950 436158 
8.84984 68.1983 955 440321 
8.84984 68.1983 960 444028 
8.84984 68.1983 965 448768 
8.84984 68.1983 970 451293 
8.84984 68.1983 975 456341 
8.84984 68.1983 980 461156 
8.84984 68.1983 985 464559 
8.84984 68.1983 990 469007 
8.84984 68.1983 995 472479 
8.84984 68.1983 1000 476913 
8.84984 68.1983 1005 480781 
8.84984 68.1983 1010 484877 
8.84984 68.1983 1015 489070 
8.84984 68.1983 1020 493090 
8.84984 68.1983 1025 496875 
8.84984 68.1983 1030 501518 
8.84984 68.1983 1035 506136 
8.84984 68.1983 1040 509674 
8.84984 68.1983 1045 513737 
8.84984 68.1983 1050 517887 
8.84984 68.1983 1055 522043 
8.84984 68.1983 1060 526079 
8.84984 68.1983 1065 530771 
8.84984 68.1983 1070 533512 
8.84984 68.1983 1075 538249 
8.84984 68.1983 1080 542844 
8.84984 68.1983 1085 545743 
8.84984 68.1983 1090 551319 
8.84984 68.1983 1095 555528 
8.84984 68.1983 1100 559743 
8.84984 68.1983 1105 563965 
8.84984 68.1983 1110 568168 
8.84984 68.1983 1115 572428 
8.84984 68.1983 1120 576586 
8.84984 68.1983 1125 580918 
8.84984 68.1983 1130 585173 
8.84984 68.1983 1135 589435 
8.84984 68.1983 1140 594018 
8.84984 68.1983 1145 599051 
8.84984 68.1983 1150 602295 
8.84984 68.1983 1155 606787 
8.84984 68.1983 1160 610912 
8.84984 68.1983 1165 615458 
8.84984 68.1983 1170 619449 
8.84984 68.1983 1175 631974 
8.84984 68.1983 1180 632724 
8.84984 68.1983 1185 632411 
8.84984 68.1983 1190 636748 
8.84984 68.1983 1195 641066 
8.84984 68.1983 1200 645305 
8.84984 68.1983 1205 649726 
8.84984 68.1983 1210 654406 
8.84984 68.1983 1215 658394 
8.84984 68.1983 1220 662389 
8.84984 68.1983 1225 666795 
8.84984 68.1983 1230 670993 
8.84984 68.1983 1235 676114 
8.84984 68.1983 1240 680333 
8.84984 68.1983 1245 684852 
8.84984 68.1983 1250 689747 
8.84984 68.1983 1255 693264 
8.84984 68.1983 1260 698110 
8.84984 68.1983 1265 703201 
8.84984 68.1983 1270 707411 
8.84984 68.1983 1275 711543 
8.84984 68.1983 1280 715880 
8.84984 68.1983 1285 720338 
8.84984 68.1983 1290 724860 
8.84984 68.1983 1295 729276 
8.84984 68.1983 1300 733992 
8.84984 68.1983 1305 738271 
8.84984 68.1983 1310 742875 
8.84984 68.1983 1315 747229 
8.84984 68.1983 1320 752216 
8.84984 68.1983 1325 756245 
8.84984 68.1983 1330 760949 
8.84984 68.1983 1335 765337 
8.84984 68.1983 1340 769974 
8.84984 68.1983 1345 773528 
8.84984 68.1983 1350 778901 
8.84984 68.1983 1355 782937 
8.84984 68.1983 1360 788411 
8.84984 68.1983 1365 792572 
8.84984 68.1983 1370 797143 
8.84984 68.1983 1375 802094 
8.84984 68.1983 1380 806386 
8.84984 68.1983 1385 811059 
