Time	pos1	pos2	pos3	pos4	pos5	pos6
775.2	418.552	462.581	503.373	540.493	573.365	579.198	
775.3	418.533	462.56	503.348	540.466	573.33	579.19	
775.4	418.514	462.538	503.323	540.439	573.297	579.182	
775.5	418.495	462.516	503.298	540.412	573.266	579.174	
775.6	418.476	462.494	503.274	540.384	573.236	579.166	
775.7	418.457	462.472	503.249	540.357	573.206	579.159	
775.8	418.438	462.451	503.224	540.329	573.177	579.151	
775.9	418.419	462.429	503.199	540.301	573.149	579.143	
776	418.4	462.407	503.175	540.273	573.122	579.135	
776.1	418.381	462.385	503.15	540.246	573.095	579.128	
776.2	418.362	462.363	503.125	540.217	573.069	579.12	
776.3	418.343	462.342	503.1	540.189	573.044	579.112	
776.4	418.324	462.32	503.076	540.161	573.019	579.105	
776.5	418.305	462.298	503.051	540.133	572.995	579.097	
776.6	418.286	462.276	503.026	540.104	572.971	579.09	
776.7	418.267	462.254	503.002	540.076	572.948	579.082	
776.8	418.248	462.233	502.977	540.048	572.925	579.075	
776.9	418.229	462.211	502.952	540.019	572.902	579.067	
777	418.21	462.189	502.928	539.991	572.88	579.06	
777.1	418.191	462.167	502.903	539.962	572.858	579.052	
777.2	418.172	462.145	502.878	539.934	572.837	579.045	
777.3	418.153	462.124	502.853	539.906	572.816	579.037	
777.4	418.134	462.102	502.829	539.877	572.795	579.03	
777.5	418.115	462.08	502.804	539.849	572.774	579.023	
777.6	418.096	462.058	502.779	539.82	572.754	579.016	
777.7	418.077	462.036	502.755	539.792	572.734	579.008	
777.8	418.058	462.015	502.73	539.764	572.714	579.001	
777.9	418.039	461.993	502.705	539.736	572.695	578.994	
778	418.02	461.971	502.68	539.707	572.675	578.987	
778.1	418.001	461.949	502.656	539.679	572.656	578.979	
778.2	417.982	461.927	502.631	539.651	572.638	578.972	
778.3	417.963	461.906	502.606	539.623	572.619	578.965	
778.4	417.944	461.884	502.581	539.595	572.6	578.958	
778.5	417.925	461.862	502.557	539.568	572.582	578.951	
778.6	417.906	461.84	502.532	539.54	572.564	578.944	
778.7	417.887	461.818	502.507	539.512	572.546	578.937	
778.8	417.868	461.797	502.482	539.484	572.528	578.93	
778.9	417.849	461.775	502.458	539.457	572.511	578.923	
779	417.83	461.753	502.433	539.429	572.493	578.916	
779.1	417.811	461.731	502.408	539.402	572.476	578.909	
779.2	417.792	461.709	502.383	539.375	572.451	578.903	
779.3	417.773	461.687	502.358	539.347	572.376	578.896	
779.4	417.754	461.666	502.334	539.32	572.283	578.889	
779.5	417.735	461.644	502.309	539.293	572.199	578.882	
779.6	417.716	461.622	502.284	539.266	572.128	578.876	
779.7	417.697	461.6	502.259	539.239	572.069	578.869	
779.8	417.678	461.578	502.235	539.212	572.017	578.862	
779.9	417.659	461.557	502.21	539.185	571.971	578.856	
780	417.64	461.535	502.185	539.158	571.929	578.849	
780.1	417.621	461.513	502.16	539.131	571.89	578.842	
780.2	417.602	461.491	502.135	539.104	571.853	578.836	
780.3	417.583	461.469	502.111	539.077	571.818	578.829	
780.4	417.564	461.447	502.086	539.05	571.785	578.823	
780.5	417.545	461.426	502.061	539.023	571.753	578.816	
780.6	417.526	461.404	502.036	538.995	571.722	578.81	
780.7	417.507	461.382	502.012	538.968	571.691	578.803	
780.8	417.487	461.36	501.987	538.94	571.662	578.797	
780.9	417.468	461.338	501.962	538.912	571.634	578.79	
781	417.449	461.316	501.937	538.884	571.606	578.784	
781.1	417.43	461.295	501.913	538.856	571.579	578.778	
781.2	417.411	461.273	501.888	538.829	571.553	578.771	
781.3	417.392	461.251	501.863	538.8	571.527	578.765	
781.4	417.373	461.229	501.838	538.772	571.502	578.759	
781.5	417.354	461.207	501.814	538.744	571.477	578.753	
781.6	417.335	461.185	501.789	538.716	571.453	578.747	
781.7	417.316	461.164	501.764	538.688	571.429	578.741	
781.8	417.297	461.142	501.739	538.659	571.405	578.735	
781.9	417.278	461.12	501.715	538.631	571.382	578.729	
782	417.259	461.098	501.69	538.603	571.359	578.723	
782.1	417.24	461.076	501.665	538.575	571.337	578.717	
782.2	417.221	461.054	501.64	538.546	571.315	578.711	
782.3	417.202	461.032	501.616	538.518	571.293	578.705	
782.4	417.183	461.011	501.591	538.49	571.271	578.699	
782.5	417.164	460.989	501.566	538.461	571.25	578.693	
782.6	417.145	460.967	501.541	538.433	571.229	578.688	
782.7	417.125	460.945	501.517	538.405	571.208	578.682	
782.8	417.106	460.923	501.492	538.377	571.188	578.676	
782.9	417.087	460.901	501.467	538.349	571.168	578.671	
783	417.068	460.879	501.442	538.321	571.148	578.665	
783.1	417.049	460.858	501.418	538.293	571.128	578.659	
783.2	417.03	460.836	501.393	538.265	571.108	578.654	
783.3	417.011	460.814	501.368	538.237	571.089	578.648	
783.4	416.992	460.792	501.343	538.209	571.07	578.643	
783.5	416.973	460.77	501.319	538.182	571.051	578.637	
783.6	416.954	460.748	501.294	538.154	571.032	578.632	
783.7	416.935	460.726	501.269	538.126	571.013	578.626	
783.8	416.916	460.705	501.244	538.099	570.994	578.621	
783.9	416.897	460.683	501.219	538.071	570.976	578.615	
784	416.878	460.661	501.195	538.044	570.955	578.61	
784.1	416.859	460.639	501.17	538.016	570.908	578.605	
784.2	416.839	460.617	501.145	537.989	570.839	578.599	
784.3	416.82	460.595	501.12	537.962	570.768	578.594	
784.4	416.801	460.573	501.095	537.935	570.702	578.589	
784.5	416.782	460.552	501.071	537.908	570.643	578.583	
784.6	416.763	460.53	501.046	537.881	570.59	578.578	
784.7	416.744	460.508	501.021	537.854	570.542	578.573	
784.8	416.725	460.486	500.996	537.827	570.497	578.568	
784.9	416.706	460.464	500.971	537.8	570.456	578.562	
785	416.687	460.442	500.947	537.773	570.417	578.557	
785.1	416.668	460.42	500.922	537.745	570.38	578.552	
785.2	416.649	460.398	500.897	537.718	570.345	578.547	
785.3	416.63	460.377	500.872	537.691	570.311	578.542	
785.4	416.611	460.355	500.847	537.664	570.278	578.537	
785.5	416.591	460.333	500.823	537.636	570.247	578.532	
785.6	416.572	460.311	500.798	537.609	570.216	578.527	
785.7	416.553	460.289	500.773	537.581	570.186	578.522	
785.8	416.534	460.267	500.748	537.554	570.157	578.517	
785.9	416.515	460.245	500.724	537.526	570.129	578.512	
786	416.496	460.223	500.699	537.498	570.102	578.507	
786.1	416.477	460.202	500.674	537.47	570.074	578.502	
786.2	416.458	460.18	500.649	537.442	570.048	578.498	
786.3	416.439	460.158	500.625	537.414	570.022	578.493	
786.4	416.42	460.136	500.6	537.386	569.996	578.488	
786.5	416.401	460.114	500.575	537.358	569.971	578.484	
786.6	416.381	460.092	500.55	537.33	569.947	578.479	
786.7	416.362	460.07	500.526	537.302	569.922	578.474	
786.8	416.343	460.048	500.501	537.274	569.898	578.47	
786.9	416.324	460.026	500.476	537.246	569.875	578.465	
787	416.305	460.005	500.451	537.218	569.852	578.461	
787.1	416.286	459.983	500.426	537.19	569.829	578.456	
787.2	416.267	459.961	500.402	537.161	569.806	578.452	
787.3	416.248	459.939	500.377	537.133	569.784	578.448	
787.4	416.229	459.917	500.352	537.105	569.762	578.443	
787.5	416.21	459.895	500.327	537.077	569.74	578.439	
787.6	416.19	459.873	500.303	537.049	569.718	578.435	
787.7	416.171	459.851	500.278	537.021	569.697	578.43	
787.8	416.152	459.829	500.253	536.993	569.676	578.426	
787.9	416.133	459.808	500.228	536.965	569.655	578.422	
788	416.114	459.786	500.204	536.937	569.634	578.417	
788.1	416.095	459.764	500.179	536.91	569.614	578.413	
788.2	416.076	459.742	500.154	536.882	569.594	578.409	
788.3	416.057	459.72	500.129	536.854	569.574	578.405	
788.4	416.038	459.698	500.105	536.826	569.554	578.401	
788.5	416.019	459.676	500.08	536.799	569.534	578.396	
788.6	415.999	459.654	500.055	536.771	569.514	578.392	
788.7	415.98	459.632	500.03	536.744	569.495	578.388	
788.8	415.961	459.611	500.005	536.716	569.473	578.384	
788.9	415.942	459.589	499.981	536.689	569.433	578.38	
789	415.923	459.567	499.956	536.662	569.379	578.376	
789.1	415.904	459.545	499.931	536.634	569.321	578.372	
789.2	415.885	459.523	499.906	536.607	569.263	578.368	
789.3	415.866	459.501	499.881	536.58	569.209	578.364	
789.4	415.847	459.479	499.857	536.553	569.159	578.36	
789.5	415.827	459.457	499.832	536.526	569.112	578.356	
789.6	415.808	459.435	499.807	536.499	569.068	578.353	
789.7	415.789	459.413	499.782	536.472	569.026	578.349	
789.8	415.77	459.392	499.758	536.445	568.987	578.345	
789.9	415.751	459.37	499.733	536.418	568.95	578.341	
790	415.732	459.348	499.708	536.391	568.914	578.337	
790.1	415.713	459.326	499.683	536.363	568.879	578.334	
790.2	415.694	459.304	499.658	536.336	568.846	578.33	
790.3	415.674	459.282	499.634	536.309	568.813	578.326	
790.4	415.655	459.26	499.609	536.282	568.782	578.323	
790.5	415.636	459.238	499.584	536.254	568.751	578.319	
790.6	415.617	459.216	499.559	536.227	568.721	578.316	
790.7	415.598	459.194	499.534	536.199	568.692	578.312	
790.8	415.579	459.172	499.51	536.171	568.663	578.309	
790.9	415.56	459.151	499.485	536.144	568.635	578.305	
791	415.541	459.129	499.46	536.116	568.608	578.302	
791.1	415.521	459.107	499.435	536.088	568.581	578.298	
791.2	415.502	459.085	499.411	536.06	568.555	578.295	
791.3	415.483	459.063	499.386	536.033	568.529	578.291	
791.4	415.464	459.041	499.361	536.005	568.503	578.288	
791.5	415.445	459.019	499.336	535.977	568.478	578.285	
791.6	415.426	458.997	499.312	535.949	568.453	578.282	
791.7	415.407	458.975	499.287	535.921	568.428	578.278	
791.8	415.388	458.953	499.262	535.893	568.404	578.275	
791.9	415.368	458.931	499.237	535.865	568.38	578.272	
792	415.349	458.909	499.213	535.837	568.357	578.269	
792.1	415.33	458.888	499.188	535.809	568.333	578.265	
792.2	415.311	458.866	499.163	535.781	568.31	578.262	
792.3	415.292	458.844	499.138	535.753	568.288	578.259	
792.4	415.273	458.822	499.114	535.725	568.265	578.256	
792.5	415.254	458.8	499.089	535.697	568.243	578.253	
792.6	415.234	458.778	499.064	535.67	568.221	578.25	
792.7	415.215	458.756	499.039	535.642	568.199	578.247	
792.8	415.196	458.734	499.015	535.614	568.178	578.244	
792.9	415.177	458.712	498.99	535.586	568.156	578.241	
793	415.158	458.69	498.965	535.559	568.135	578.238	
793.1	415.139	458.668	498.94	535.531	568.114	578.235	
793.2	415.12	458.646	498.916	535.503	568.093	578.232	
793.3	415.1	458.624	498.891	535.476	568.073	578.229	
793.4	415.081	458.603	498.866	535.448	568.052	578.226	
793.5	415.062	458.581	498.841	535.421	568.032	578.223	
793.6	415.043	458.559	498.817	535.393	568.007	578.221	
793.7	415.024	458.537	498.792	535.366	567.97	578.218	
793.8	415.005	458.515	498.767	535.339	567.925	578.215	
793.9	414.986	458.493	498.742	535.312	567.875	578.212	
794	414.966	458.471	498.717	535.284	567.825	578.21	
794.1	414.947	458.449	498.693	535.257	567.777	578.207	
794.2	414.928	458.427	498.668	535.23	567.73	578.204	
794.3	414.909	458.405	498.643	535.203	567.686	578.202	
794.4	414.89	458.383	498.618	535.176	567.644	578.199	
794.5	414.871	458.361	498.594	535.149	567.603	578.196	
794.6	414.852	458.339	498.569	535.122	567.565	578.194	
794.7	414.832	458.318	498.544	535.095	567.528	578.191	
794.8	414.813	458.296	498.519	535.068	567.492	578.189	
794.9	414.794	458.274	498.494	535.041	567.457	578.186	
795	414.775	458.252	498.47	535.014	567.423	578.184	
795.1	414.756	458.23	498.445	534.987	567.391	578.181	
795.2	414.737	458.208	498.42	534.959	567.359	578.179	
795.3	414.717	458.186	498.395	534.932	567.328	578.176	
795.4	414.698	458.164	498.371	534.905	567.297	578.174	
795.5	414.679	458.142	498.346	534.877	567.267	578.171	
795.6	414.66	458.12	498.321	534.85	567.238	578.169	
795.7	414.641	458.098	498.296	534.822	567.21	578.167	
795.8	414.622	458.076	498.272	534.795	567.181	578.164	
795.9	414.603	458.054	498.247	534.767	567.154	578.162	
796	414.583	458.032	498.222	534.74	567.127	578.16	
796.1	414.564	458.01	498.197	534.712	567.1	578.157	
796.2	414.545	457.989	498.173	534.684	567.074	578.155	
796.3	414.526	457.967	498.148	534.656	567.048	578.153	
796.4	414.507	457.945	498.123	534.629	567.022	578.151	
796.5	414.488	457.923	498.099	534.601	566.997	578.148	
796.6	414.468	457.901	498.074	534.573	566.972	578.146	
796.7	414.449	457.879	498.049	534.545	566.947	578.144	
796.8	414.43	457.857	498.024	534.518	566.923	578.142	
796.9	414.411	457.835	498	534.49	566.899	578.14	
797	414.392	457.813	497.975	534.462	566.875	578.138	
797.1	414.373	457.791	497.95	534.434	566.852	578.136	
797.2	414.353	457.769	497.925	534.407	566.828	578.134	
797.3	414.334	457.747	497.901	534.379	566.805	578.132	
797.4	414.315	457.725	497.876	534.351	566.782	578.13	
797.5	414.296	457.703	497.851	534.324	566.76	578.128	
797.6	414.277	457.681	497.827	534.296	566.738	578.126	
797.7	414.258	457.659	497.802	534.268	566.715	578.124	
797.8	414.238	457.638	497.777	534.241	566.693	578.122	
797.9	414.219	457.616	497.752	534.213	566.672	578.121	
798	414.2	457.594	497.728	534.186	566.65	578.119	
798.1	414.181	457.572	497.703	534.158	566.629	578.117	
798.2	414.162	457.55	497.678	534.131	566.607	578.115	
798.3	414.143	457.528	497.653	534.104	566.586	578.114	
798.4	414.123	457.506	497.629	534.076	566.559	578.112	
798.5	414.104	457.484	497.604	534.049	566.525	578.11	
798.6	414.085	457.462	497.579	534.022	566.485	578.108	
798.7	414.066	457.44	497.555	533.995	566.441	578.107	
798.8	414.047	457.418	497.53	533.968	566.397	578.105	
798.9	414.028	457.396	497.505	533.941	566.353	578.103	
799	414.008	457.374	497.48	533.913	566.31	578.102	
799.1	413.989	457.352	497.456	533.886	566.269	578.1	
799.2	413.97	457.33	497.431	533.859	566.229	578.098	
799.3	413.951	457.308	497.406	533.833	566.19	578.097	
799.4	413.932	457.287	497.381	533.806	566.152	578.095	
799.5	413.912	457.265	497.357	533.779	566.116	578.093	
799.6	413.893	457.243	497.332	533.752	566.08	578.092	
799.7	413.874	457.221	497.307	533.725	566.046	578.09	
799.8	413.855	457.199	497.282	533.698	566.012	578.089	
799.9	413.836	457.177	497.258	533.67	565.98	578.087	
800	413.817	457.155	497.233	533.643	565.948	578.085	
800.1	413.797	457.133	497.208	533.616	565.916	578.084	
800.2	413.778	457.111	497.184	533.589	565.886	578.083	
800.3	413.759	457.089	497.159	533.562	565.856	578.081	
800.4	413.74	457.067	497.134	533.534	565.826	578.08	
800.5	413.721	457.045	497.109	533.507	565.797	578.078	
800.6	413.702	457.023	497.085	533.48	565.769	578.077	
800.7	413.682	457.001	497.06	533.452	565.741	578.076	
800.8	413.663	456.979	497.035	533.425	565.713	578.074	
800.9	413.644	456.957	497.011	533.397	565.686	578.073	
801	413.625	456.935	496.986	533.37	565.659	578.072	
801.1	413.606	456.913	496.961	533.342	565.632	578.07	
801.2	413.586	456.892	496.936	533.315	565.606	578.069	
801.3	413.567	456.87	496.912	533.287	565.58	578.068	
801.4	413.548	456.848	496.887	533.26	565.555	578.067	
801.5	413.529	456.826	496.862	533.232	565.529	578.066	
801.6	413.51	456.804	496.838	533.205	565.505	578.064	
801.7	413.491	456.782	496.813	533.177	565.48	578.063	
801.8	413.471	456.76	496.788	533.149	565.455	578.062	
801.9	413.452	456.738	496.764	533.122	565.431	578.061	
802	413.433	456.716	496.739	533.094	565.407	578.06	
802.1	413.414	456.694	496.714	533.067	565.384	578.059	
802.2	413.395	456.672	496.69	533.039	565.36	578.058	
802.3	413.375	456.65	496.665	533.012	565.337	578.057	
802.4	413.356	456.628	496.64	532.984	565.314	578.055	
802.5	413.337	456.606	496.616	532.957	565.291	578.054	
802.6	413.318	456.584	496.591	532.93	565.269	578.053	
802.7	413.299	456.562	496.566	532.902	565.246	578.052	
802.8	413.28	456.54	496.542	532.875	565.224	578.051	
802.9	413.26	456.519	496.517	532.848	565.202	578.05	
803	413.241	456.497	496.492	532.82	565.18	578.049	
803.1	413.222	456.475	496.467	532.793	565.157	578.048	
803.2	413.203	456.453	496.443	532.766	565.13	578.047	
803.3	413.184	456.431	496.418	532.739	565.098	578.046	
803.4	413.164	456.409	496.393	532.712	565.062	578.045	
803.5	413.145	456.387	496.369	532.685	565.023	578.044	
803.6	413.126	456.365	496.344	532.658	564.983	578.044	
803.7	413.107	456.343	496.319	532.631	564.943	578.043	
803.8	413.088	456.321	496.295	532.604	564.904	578.042	
803.9	413.068	456.299	496.27	532.577	564.865	578.041	
804	413.049	456.277	496.245	532.55	564.826	578.04	
804.1	413.03	456.255	496.221	532.523	564.789	578.039	
804.2	413.011	456.233	496.196	532.496	564.753	578.038	
804.3	412.992	456.211	496.171	532.469	564.717	578.038	
804.4	412.973	456.189	496.147	532.442	564.682	578.037	
804.5	412.953	456.167	496.122	532.415	564.648	578.036	
804.6	412.934	456.145	496.097	532.389	564.615	578.035	
804.7	412.915	456.124	496.073	532.362	564.583	578.034	
804.8	412.896	456.102	496.048	532.335	564.551	578.034	
804.9	412.877	456.08	496.023	532.308	564.519	578.033	
805	412.857	456.058	495.999	532.281	564.489	578.032	
805.1	412.838	456.036	495.974	532.253	564.459	578.031	
805.2	412.819	456.014	495.949	532.226	564.429	578.031	
805.3	412.8	455.992	495.925	532.199	564.4	578.03	
805.4	412.781	455.97	495.9	532.172	564.371	578.029	
805.5	412.761	455.948	495.875	532.145	564.342	578.029	
805.6	412.742	455.926	495.851	532.118	564.314	578.028	
805.7	412.723	455.904	495.826	532.09	564.287	578.027	
805.8	412.704	455.882	495.801	532.063	564.259	578.027	
805.9	412.685	455.86	495.777	532.036	564.233	578.026	
806	412.665	455.838	495.752	532.008	564.206	578.025	
806.1	412.646	455.816	495.727	531.981	564.18	578.025	
806.2	412.627	455.794	495.703	531.954	564.154	578.024	
806.3	412.608	455.772	495.678	531.926	564.128	578.024	
806.4	412.589	455.751	495.654	531.899	564.103	578.023	
806.5	412.569	455.729	495.629	531.872	564.077	578.022	
806.6	412.55	455.707	495.604	531.844	564.053	578.022	
806.7	412.531	455.685	495.58	531.817	564.028	578.021	
806.8	412.512	455.663	495.555	531.79	564.003	578.021	
806.9	412.493	455.641	495.53	531.762	563.979	578.02	
807	412.474	455.619	495.506	531.735	563.955	578.02	
807.1	412.454	455.597	495.481	531.708	563.932	578.019	
807.2	412.435	455.575	495.457	531.681	563.908	578.019	
807.3	412.416	455.553	495.432	531.653	563.885	578.018	
807.4	412.397	455.531	495.407	531.626	563.862	578.018	
807.5	412.378	455.509	495.383	531.599	563.839	578.018	
807.6	412.358	455.487	495.358	531.572	563.816	578.017	
807.7	412.339	455.465	495.333	531.545	563.793	578.017	
807.8	412.32	455.443	495.309	531.517	563.771	578.016	
807.9	412.301	455.422	495.284	531.49	563.747	578.016	
808	412.282	455.4	495.26	531.463	563.721	578.016	
808.1	412.262	455.378	495.235	531.436	563.691	578.015	
808.2	412.243	455.356	495.21	531.409	563.658	578.015	
808.3	412.224	455.334	495.186	531.382	563.623	578.014	
808.4	412.205	455.312	495.161	531.355	563.586	578.014	
808.5	412.186	455.29	495.137	531.329	563.549	578.014	
808.6	412.166	455.268	495.112	531.302	563.512	578.013	
808.7	412.147	455.246	495.087	531.275	563.475	578.013	
808.8	412.128	455.224	495.063	531.248	563.439	578.013	
808.9	412.109	455.202	495.038	531.221	563.403	578.012	
809	412.09	455.18	495.013	531.195	563.368	578.012	
809.1	412.07	455.158	494.989	531.168	563.333	578.012	
809.2	412.051	455.136	494.964	531.141	563.299	578.011	
809.3	412.032	455.114	494.94	531.114	563.266	578.011	
809.4	412.013	455.093	494.915	531.088	563.233	578.011	
809.5	411.994	455.071	494.89	531.061	563.201	578.01	
809.6	411.974	455.049	494.866	531.034	563.169	578.01	
809.7	411.955	455.027	494.841	531.007	563.138	578.01	
809.8	411.936	455.005	494.817	530.98	563.107	578.009	
809.9	411.917	454.983	494.792	530.954	563.077	578.009	
810	411.898	454.961	494.767	530.927	563.047	578.009	
810.1	411.879	454.939	494.743	530.9	563.018	578.009	
810.2	411.859	454.917	494.718	530.873	562.989	578.008	
810.3	411.84	454.895	494.694	530.846	562.96	578.008	
810.4	411.821	454.873	494.669	530.819	562.932	578.008	
810.5	411.802	454.851	494.645	530.792	562.904	578.008	
810.6	411.783	454.829	494.62	530.765	562.877	578.007	
810.7	411.763	454.808	494.595	530.738	562.849	578.007	
810.8	411.744	454.786	494.571	530.711	562.822	578.007	
810.9	411.725	454.764	494.546	530.683	562.796	578.007	
811	411.706	454.742	494.522	530.656	562.769	578.007	
811.1	411.687	454.72	494.497	530.629	562.743	578.006	
811.2	411.667	454.698	494.473	530.602	562.718	578.006	
811.3	411.648	454.676	494.448	530.575	562.692	578.006	
811.4	411.629	454.654	494.424	530.548	562.667	578.006	
811.5	411.61	454.632	494.399	530.521	562.642	578.006	
811.6	411.591	454.61	494.374	530.494	562.617	578.005	
811.7	411.571	454.588	494.35	530.467	562.592	578.005	
811.8	411.552	454.566	494.325	530.439	562.568	578.005	
811.9	411.533	454.544	494.301	530.412	562.544	578.005	
812	411.514	454.523	494.276	530.385	562.52	578.005	
812.1	411.495	454.501	494.252	530.358	562.496	578.005	
812.2	411.475	454.479	494.227	530.331	562.472	578.004	
812.3	411.456	454.457	494.203	530.304	562.449	578.004	
812.4	411.437	454.435	494.178	530.277	562.426	578.004	
812.5	411.418	454.413	494.154	530.25	562.403	578.004	
812.6	411.399	454.391	494.129	530.223	562.38	578.004	
812.7	411.38	454.369	494.105	530.196	562.356	578.004	
812.8	411.36	454.347	494.08	530.17	562.33	578.004	
812.9	411.341	454.325	494.055	530.143	562.303	578.004	
813	411.322	454.303	494.031	530.116	562.272	578.003	
813.1	411.303	454.281	494.006	530.089	562.24	578.003	
813.2	411.284	454.26	493.982	530.062	562.207	578.003	
813.3	411.264	454.238	493.957	530.036	562.172	578.003	
813.4	411.245	454.216	493.933	530.009	562.137	578.003	
813.5	411.226	454.194	493.908	529.982	562.103	578.003	
813.6	411.207	454.172	493.884	529.956	562.068	578.003	
813.7	411.188	454.15	493.859	529.929	562.033	578.003	
813.8	411.168	454.128	493.835	529.902	561.999	578.003	
813.9	411.149	454.106	493.81	529.876	561.966	578.003	
814	411.13	454.084	493.786	529.849	561.932	578.003	
814.1	411.111	454.062	493.761	529.823	561.9	578.002	
814.2	411.092	454.041	493.737	529.796	561.867	578.002	
814.3	411.073	454.019	493.712	529.77	561.835	578.002	
814.4	411.053	453.997	493.688	529.743	561.804	578.002	
814.5	411.034	453.975	493.663	529.716	561.773	578.002	
814.6	411.015	453.953	493.639	529.69	561.742	578.002	
814.7	410.996	453.931	493.614	529.663	561.712	578.002	
814.8	410.977	453.909	493.59	529.636	561.682	578.002	
814.9	410.957	453.887	493.565	529.61	561.653	578.002	
815	410.938	453.865	493.541	529.583	561.624	578.002	
815.1	410.919	453.843	493.516	529.556	561.595	578.002	
815.2	410.9	453.822	493.492	529.529	561.567	578.002	
815.3	410.881	453.8	493.467	529.503	561.538	578.002	
815.4	410.861	453.778	493.443	529.476	561.511	578.001	
815.5	410.842	453.756	493.418	529.449	561.483	578.001	
815.6	410.823	453.734	493.394	529.422	561.456	578.001	
815.7	410.804	453.712	493.369	529.395	561.429	578.001	
815.8	410.785	453.69	493.345	529.368	561.402	578.001	
815.9	410.766	453.668	493.32	529.342	561.376	578.001	
816	410.746	453.646	493.296	529.315	561.35	578.001	
816.1	410.727	453.625	493.271	529.288	561.324	578.001	
816.2	410.708	453.603	493.247	529.261	561.298	578.001	
816.3	410.689	453.581	493.222	529.234	561.273	578.001	
816.4	410.67	453.559	493.198	529.207	561.248	578.001	
816.5	410.651	453.537	493.174	529.18	561.223	578.001	
816.6	410.631	453.515	493.149	529.153	561.198	578.001	
816.7	410.612	453.493	493.125	529.127	561.173	578.001	
816.8	410.593	453.471	493.1	529.1	561.149	578.001	
816.9	410.574	453.449	493.076	529.073	561.125	578.001	
817	410.555	453.428	493.051	529.046	561.101	578.001	
817.1	410.535	453.406	493.027	529.019	561.077	578.001	
817.2	410.516	453.384	493.002	528.992	561.053	578.001	
817.3	410.497	453.362	492.978	528.966	561.03	578.001	
817.4	410.478	453.34	492.954	528.939	561.006	578.001	
817.5	410.459	453.318	492.929	528.912	560.983	578.001	
817.6	410.44	453.296	492.905	528.886	560.958	578.001	
817.7	410.42	453.274	492.88	528.859	560.932	578.001	
817.8	410.401	453.253	492.856	528.832	560.904	578.001	
817.9	410.382	453.231	492.831	528.806	560.875	578.001	
818	410.363	453.209	492.807	528.779	560.844	578.001	
818.1	410.344	453.187	492.783	528.753	560.812	578.001	
818.2	410.325	453.165	492.758	528.726	560.779	578.001	
818.3	410.305	453.143	492.734	528.7	560.746	578.001	
818.4	410.286	453.121	492.709	528.673	560.713	578.001	
818.5	410.267	453.099	492.685	528.647	560.68	578.001	
818.6	410.248	453.078	492.66	528.62	560.647	578.001	
818.7	410.229	453.056	492.636	528.594	560.614	578.001	
818.8	410.209	453.034	492.612	528.567	560.582	578.001	
818.9	410.19	453.012	492.587	528.541	560.55	578.001	
819	410.171	452.99	492.563	528.515	560.518	578.001	
819.1	410.152	452.968	492.538	528.488	560.486	578.001	
819.2	410.133	452.946	492.514	528.462	560.455	578	
819.3	410.114	452.925	492.49	528.435	560.425	578	
819.4	410.094	452.903	492.465	528.409	560.394	578	
819.5	410.075	452.881	492.441	528.382	560.364	578	
819.6	410.056	452.859	492.416	528.356	560.334	578	
819.7	410.037	452.837	492.392	528.33	560.305	578	
819.8	410.018	452.815	492.368	528.303	560.276	578	
819.9	409.999	452.793	492.343	528.277	560.247	578	
820	409.979	452.772	492.319	528.25	560.218	578	
820.1	409.96	452.75	492.294	528.223	560.19	578	
820.2	409.941	452.728	492.27	528.197	560.162	578	
820.3	409.922	452.706	492.246	528.17	560.134	578	
820.4	409.903	452.684	492.221	528.144	560.107	578	
820.5	409.884	452.662	492.197	528.117	560.08	578	
820.6	409.865	452.64	492.173	528.091	560.053	578	
820.7	409.845	452.619	492.148	528.064	560.026	578	
820.8	409.826	452.597	492.124	528.037	560	578	
820.9	409.807	452.575	492.1	528.011	559.974	578	
821	409.788	452.553	492.075	527.984	559.948	578	
821.1	409.769	452.531	492.051	527.957	559.922	578	
821.2	409.75	452.509	492.027	527.931	559.896	578	
821.3	409.73	452.488	492.002	527.904	559.871	578	
821.4	409.711	452.466	491.978	527.878	559.846	578	
821.5	409.692	452.444	491.954	527.851	559.821	578	
821.6	409.673	452.422	491.929	527.824	559.796	578	
821.7	409.654	452.4	491.905	527.798	559.771	578	
821.8	409.635	452.378	491.881	527.771	559.747	578	
821.9	409.616	452.357	491.856	527.745	559.723	578	
822	409.596	452.335	491.832	527.718	559.699	578	
822.1	409.577	452.313	491.808	527.691	559.675	578	
822.2	409.558	452.291	491.783	527.665	559.651	578	
822.3	409.539	452.269	491.759	527.638	559.627	578	
822.4	409.52	452.247	491.735	527.612	559.603	578	
822.5	409.501	452.226	491.71	527.585	559.579	578	
822.6	409.481	452.204	491.686	527.559	559.553	578	
822.7	409.462	452.182	491.662	527.533	559.526	578	
822.8	409.443	452.16	491.637	527.506	559.497	578	
822.9	409.424	452.138	491.613	527.48	559.467	578	
823	409.405	452.116	491.589	527.453	559.437	578	
823.1	409.386	452.095	491.564	527.427	559.406	578	
823.2	409.367	452.073	491.54	527.401	559.375	578	
823.3	409.347	452.051	491.516	527.375	559.343	578	
823.4	409.328	452.029	491.491	527.348	559.311	578	
823.5	409.309	452.007	491.467	527.322	559.279	578	
823.6	409.29	451.986	491.443	527.296	559.248	578	
823.7	409.271	451.964	491.419	527.27	559.216	578	
823.8	409.252	451.942	491.394	527.243	559.185	578	
823.9	409.233	451.92	491.37	527.217	559.154	578	
