Time	pos1	pos2	pos3	pos4	pos5	pos6
276	536.784	590.602	617.431	629.209	636.928	639.612	
276.1	536.768	590.579	617.411	629.181	636.893	639.575	
276.2	536.751	590.558	617.392	629.154	636.859	639.539	
276.3	536.735	590.535	617.372	629.126	636.825	639.502	
276.4	536.718	590.513	617.352	629.099	636.791	639.466	
276.5	536.702	590.491	617.334	629.071	636.757	639.43	
276.6	536.686	590.47	617.317	629.044	636.723	639.393	
276.7	536.67	590.448	617.299	629.017	636.689	639.357	
276.8	536.654	590.426	617.282	628.989	636.655	639.321	
276.9	536.638	590.403	617.265	628.962	636.621	639.284	
277	536.621	590.38	617.248	628.935	636.587	639.248	
277.1	536.6	590.356	617.232	628.907	636.553	639.212	
277.2	536.575	590.331	617.215	628.88	636.519	639.176	
277.3	536.545	590.302	617.2	628.853	636.485	639.14	
277.4	536.508	590.272	617.184	628.826	636.451	639.104	
277.5	536.466	590.24	617.168	628.798	636.417	639.068	
277.6	536.419	590.206	617.152	628.771	636.383	639.032	
277.7	536.367	590.172	617.136	628.744	636.35	638.996	
277.8	536.312	590.136	617.119	628.717	636.316	638.96	
277.9	536.254	590.1	617.103	628.69	636.282	638.924	
278	536.194	590.064	617.085	628.663	636.249	638.888	
278.1	536.134	590.029	617.068	628.636	636.215	638.852	
278.2	536.072	589.993	617.05	628.609	636.181	638.816	
278.3	536.011	589.958	617.033	628.582	636.148	638.78	
278.4	535.951	589.923	617.015	628.556	636.114	638.744	
278.5	535.892	589.889	616.997	628.529	636.081	638.709	
278.6	535.834	589.855	616.979	628.502	636.047	638.673	
278.7	535.777	589.822	616.961	628.475	636.014	638.637	
278.8	535.721	589.789	616.942	628.449	635.98	638.602	
278.9	535.667	589.757	616.924	628.422	635.947	638.566	
279	535.614	589.726	616.905	628.395	635.914	638.53	
279.1	535.563	589.695	616.887	628.369	635.88	638.495	
279.2	535.512	589.664	616.868	628.342	635.847	638.459	
279.3	535.463	589.634	616.85	628.316	635.814	638.424	
279.4	535.415	589.605	616.831	628.289	635.78	638.388	
279.5	535.369	589.575	616.812	628.263	635.747	638.353	
279.6	535.323	589.546	616.794	628.236	635.714	638.317	
279.7	535.278	589.518	616.775	628.21	635.681	638.282	
279.8	535.235	589.489	616.756	628.184	635.648	638.247	
279.9	535.193	589.461	616.737	628.157	635.615	638.211	
280	535.151	589.433	616.718	628.131	635.582	638.176	
280.1	535.111	589.406	616.699	628.104	635.549	638.141	
280.2	535.071	589.379	616.68	628.078	635.516	638.106	
280.3	535.032	589.352	616.661	628.052	635.483	638.07	
280.4	534.995	589.325	616.642	628.026	635.45	638.035	
280.5	534.958	589.299	616.624	627.999	635.417	638	
280.6	534.922	589.273	616.606	627.973	635.384	637.965	
280.7	534.887	589.247	616.588	627.947	635.351	637.93	
280.8	534.853	589.222	616.57	627.92	635.318	637.895	
280.9	534.82	589.198	616.553	627.894	635.285	637.86	
281	534.788	589.173	616.535	627.868	635.253	637.825	
281.1	534.757	589.149	616.518	627.842	635.22	637.79	
281.2	534.726	589.124	616.5	627.816	635.187	637.755	
281.3	534.696	589.101	616.483	627.79	635.155	637.72	
281.4	534.667	589.077	616.465	627.764	635.122	637.685	
281.5	534.639	589.053	616.448	627.738	635.089	637.65	
281.6	534.611	589.03	616.43	627.712	635.057	637.615	
281.7	534.584	589.007	616.413	627.686	635.024	637.581	
281.8	534.557	588.983	616.395	627.66	634.992	637.546	
281.9	534.531	588.961	616.378	627.635	634.959	637.511	
282	534.506	588.937	616.36	627.609	634.927	637.476	
282.1	534.481	588.915	616.342	627.583	634.894	637.442	
282.2	534.456	588.892	616.325	627.558	634.862	637.407	
282.3	534.432	588.869	616.307	627.532	634.829	637.372	
282.4	534.408	588.847	616.289	627.506	634.797	637.338	
282.5	534.385	588.825	616.271	627.481	634.765	637.303	
282.6	534.363	588.803	616.253	627.455	634.733	637.269	
282.7	534.34	588.781	616.235	627.43	634.7	637.234	
282.8	534.318	588.759	616.217	627.405	634.668	637.2	
282.9	534.297	588.737	616.199	627.379	634.636	637.165	
283	534.276	588.716	616.18	627.354	634.604	637.131	
283.1	534.255	588.694	616.162	627.328	634.572	637.097	
283.2	534.234	588.672	616.143	627.303	634.539	637.062	
283.3	534.214	588.651	616.125	627.278	634.507	637.028	
283.4	534.194	588.629	616.106	627.253	634.475	636.994	
283.5	534.174	588.607	616.088	627.227	634.443	636.96	
283.6	534.154	588.586	616.069	627.202	634.411	636.925	
283.7	534.135	588.565	616.05	627.177	634.379	636.891	
283.8	534.116	588.544	616.032	627.152	634.347	636.857	
283.9	534.097	588.523	616.013	627.126	634.316	636.823	
284	534.079	588.502	615.994	627.101	634.284	636.789	
284.1	534.06	588.481	615.974	627.076	634.252	636.755	
284.2	534.042	588.46	615.955	627.051	634.22	636.721	
284.3	534.025	588.439	615.936	627.026	634.188	636.687	
284.4	534.007	588.418	615.918	627.001	634.157	636.653	
284.5	533.989	588.397	615.899	626.975	634.125	636.619	
284.6	533.972	588.377	615.881	626.95	634.093	636.585	
284.7	533.955	588.356	615.863	626.925	634.062	636.551	
284.8	533.938	588.336	615.845	626.9	634.03	636.517	
284.9	533.921	588.314	615.827	626.875	633.998	636.483	
285	533.903	588.291	615.809	626.85	633.967	636.449	
285.1	533.884	588.265	615.791	626.825	633.935	636.416	
285.2	533.862	588.236	615.773	626.801	633.904	636.382	
285.3	533.836	588.202	615.755	626.776	633.872	636.348	
285.4	533.805	588.165	615.737	626.751	633.841	636.315	
285.5	533.77	588.126	615.719	626.726	633.809	636.281	
285.6	533.73	588.087	615.701	626.702	633.778	636.247	
285.7	533.686	588.046	615.683	626.677	633.747	636.214	
285.8	533.638	588.005	615.665	626.653	633.715	636.18	
285.9	533.588	587.964	615.647	626.628	633.684	636.147	
286	533.535	587.924	615.628	626.604	633.653	636.113	
286.1	533.481	587.886	615.61	626.579	633.622	636.08	
286.2	533.426	587.848	615.592	626.555	633.59	636.046	
286.3	533.37	587.812	615.574	626.53	633.559	636.013	
286.4	533.315	587.777	615.556	626.506	633.528	635.979	
286.5	533.26	587.742	615.537	626.482	633.497	635.946	
286.6	533.205	587.709	615.519	626.457	633.466	635.913	
286.7	533.152	587.676	615.501	626.433	633.435	635.88	
286.8	533.099	587.644	615.482	626.409	633.404	635.846	
286.9	533.047	587.612	615.464	626.384	633.373	635.813	
287	532.995	587.582	615.445	626.36	633.342	635.78	
287.1	532.945	587.551	615.427	626.336	633.311	635.747	
287.2	532.896	587.522	615.408	626.312	633.28	635.714	
287.3	532.848	587.492	615.389	626.288	633.249	635.68	
287.4	532.8	587.464	615.371	626.263	633.218	635.647	
287.5	532.754	587.435	615.352	626.239	633.188	635.614	
287.6	532.709	587.407	615.333	626.215	633.157	635.581	
287.7	532.664	587.38	615.314	626.191	633.126	635.548	
287.8	532.62	587.353	615.296	626.167	633.095	635.515	
287.9	532.578	587.326	615.277	626.143	633.065	635.482	
288	532.536	587.299	615.258	626.119	633.034	635.45	
288.1	532.495	587.273	615.24	626.095	633.003	635.417	
288.2	532.455	587.247	615.221	626.071	632.973	635.384	
288.3	532.415	587.223	615.203	626.047	632.942	635.351	
288.4	532.377	587.198	615.184	626.023	632.912	635.318	
288.5	532.339	587.174	615.166	625.999	632.881	635.286	
288.6	532.303	587.15	615.147	625.975	632.851	635.253	
288.7	532.267	587.127	615.129	625.951	632.82	635.22	
288.8	532.232	587.103	615.11	625.927	632.79	635.188	
288.9	532.198	587.08	615.092	625.904	632.759	635.155	
289	532.164	587.057	615.074	625.88	632.729	635.122	
289.1	532.132	587.035	615.055	625.856	632.699	635.09	
289.2	532.1	587.013	615.037	625.833	632.668	635.057	
289.3	532.068	586.991	615.019	625.809	632.638	635.025	
289.4	532.038	586.969	615	625.786	632.608	634.992	
289.5	532.008	586.947	614.982	625.763	632.578	634.96	
289.6	531.979	586.925	614.963	625.739	632.547	634.927	
289.7	531.95	586.903	614.944	625.716	632.517	634.895	
289.8	531.922	586.882	614.926	625.693	632.487	634.863	
289.9	531.894	586.86	614.907	625.669	632.457	634.83	
290	531.867	586.838	614.889	625.646	632.427	634.798	
290.1	531.84	586.817	614.87	625.623	632.397	634.766	
290.2	531.814	586.796	614.852	625.6	632.367	634.734	
290.3	531.788	586.775	614.833	625.577	632.337	634.701	
290.4	531.763	586.755	614.815	625.553	632.307	634.669	
290.5	531.738	586.734	614.796	625.53	632.277	634.637	
290.6	531.714	586.713	614.778	625.507	632.247	634.605	
290.7	531.69	586.693	614.759	625.484	632.217	634.573	
290.8	531.666	586.673	614.74	625.461	632.188	634.541	
290.9	531.643	586.652	614.722	625.438	632.158	634.509	
291	531.62	586.632	614.703	625.415	632.128	634.477	
291.1	531.598	586.612	614.684	625.392	632.098	634.445	
291.2	531.576	586.592	614.665	625.369	632.069	634.413	
291.3	531.554	586.571	614.646	625.346	632.039	634.381	
291.4	531.532	586.551	614.627	625.323	632.009	634.349	
291.5	531.511	586.531	614.609	625.3	631.98	634.317	
291.6	531.49	586.512	614.59	625.277	631.95	634.285	
291.7	531.469	586.492	614.571	625.254	631.921	634.254	
291.8	531.449	586.472	614.552	625.231	631.891	634.222	
291.9	531.429	586.452	614.533	625.208	631.862	634.19	
292	531.409	586.432	614.514	625.185	631.832	634.159	
292.1	531.389	586.413	614.495	625.162	631.803	634.127	
292.2	531.37	586.394	614.476	625.139	631.773	634.095	
292.3	531.35	586.375	614.458	625.117	631.744	634.064	
292.4	531.331	586.356	614.439	625.094	631.715	634.032	
292.5	531.313	586.337	614.42	625.071	631.685	634.001	
292.6	531.294	586.318	614.401	625.049	631.656	633.969	
292.7	531.276	586.299	614.383	625.026	631.627	633.938	
292.8	531.258	586.276	614.364	625.004	631.598	633.906	
292.9	531.24	586.251	614.345	624.982	631.568	633.875	
293	531.221	586.221	614.327	624.959	631.539	633.843	
293.1	531.201	586.186	614.308	624.937	631.51	633.812	
293.2	531.177	586.141	614.289	624.915	631.481	633.781	
293.3	531.151	586.094	614.27	624.893	631.452	633.749	
293.4	531.121	586.045	614.252	624.87	631.423	633.718	
293.5	531.088	585.996	614.233	624.848	631.394	633.687	
293.6	531.05	585.947	614.214	624.826	631.365	633.656	
293.7	531.009	585.898	614.196	624.804	631.336	633.624	
293.8	530.966	585.853	614.177	624.782	631.307	633.593	
293.9	530.92	585.811	614.158	624.76	631.278	633.562	
294	530.871	585.771	614.14	624.737	631.249	633.531	
294.1	530.822	585.733	614.121	624.715	631.221	633.5	
294.2	530.772	585.696	614.102	624.693	631.192	633.469	
294.3	530.721	585.661	614.083	624.671	631.163	633.438	
294.4	530.669	585.628	614.065	624.649	631.134	633.407	
294.5	530.618	585.595	614.046	624.627	631.106	633.376	
294.6	530.568	585.563	614.027	624.605	631.077	633.345	
294.7	530.517	585.533	614.008	624.583	631.048	633.314	
294.8	530.467	585.502	613.989	624.561	631.02	633.283	
294.9	530.418	585.473	613.97	624.539	630.991	633.253	
295	530.369	585.444	613.951	624.517	630.963	633.222	
295.1	530.321	585.416	613.931	624.495	630.934	633.191	
295.2	530.274	585.388	613.912	624.473	630.906	633.16	
295.3	530.228	585.361	613.893	624.451	630.877	633.13	
295.4	530.182	585.334	613.874	624.429	630.849	633.099	
295.5	530.137	585.308	613.855	624.407	630.82	633.068	
295.6	530.093	585.282	613.836	624.385	630.792	633.038	
295.7	530.049	585.256	613.817	624.364	630.764	633.007	
295.8	530.006	585.231	613.798	624.342	630.735	632.977	
295.9	529.964	585.208	613.779	624.32	630.707	632.946	
296	529.923	585.185	613.76	624.299	630.679	632.916	
296.1	529.883	585.162	613.741	624.278	630.65	632.885	
296.2	529.843	585.14	613.722	624.256	630.622	632.855	
296.3	529.804	585.118	613.702	624.235	630.594	632.824	
296.4	529.766	585.095	613.683	624.214	630.566	632.794	
296.5	529.729	585.074	613.664	624.192	630.538	632.764	
296.6	529.693	585.053	613.645	624.171	630.51	632.733	
296.7	529.657	585.033	613.626	624.15	630.482	632.703	
296.8	529.622	585.011	613.607	624.129	630.454	632.673	
296.9	529.588	584.992	613.589	624.108	630.426	632.643	
297	529.554	584.97	613.57	624.087	630.398	632.612	
297.1	529.521	584.951	613.551	624.066	630.37	632.582	
297.2	529.489	584.93	613.532	624.045	630.342	632.552	
297.3	529.457	584.91	613.513	624.024	630.314	632.522	
297.4	529.426	584.889	613.494	624.003	630.286	632.492	
297.5	529.395	584.869	613.475	623.982	630.258	632.462	
297.6	529.365	584.851	613.456	623.961	630.231	632.432	
297.7	529.336	584.83	613.437	623.94	630.203	632.402	
297.8	529.307	584.811	613.418	623.919	630.175	632.372	
297.9	529.278	584.793	613.399	623.898	630.148	632.342	
298	529.25	584.772	613.38	623.877	630.12	632.312	
298.1	529.223	584.753	613.361	623.856	630.092	632.282	
298.2	529.196	584.735	613.343	623.835	630.065	632.252	
298.3	529.169	584.714	613.324	623.814	630.037	632.223	
298.4	529.143	584.695	613.305	623.793	630.01	632.193	
298.5	529.117	584.676	613.286	623.772	629.982	632.163	
298.6	529.092	584.659	613.267	623.751	629.955	632.133	
298.7	529.067	584.638	613.248	623.73	629.927	632.104	
298.8	529.043	584.619	613.229	623.709	629.9	632.074	
298.9	529.018	584.601	613.21	623.689	629.872	632.045	
299	528.994	584.583	613.191	623.668	629.845	632.015	
299.1	528.971	584.565	613.172	623.647	629.818	631.985	
299.2	528.948	584.548	613.153	623.627	629.791	631.956	
299.3	528.925	584.528	613.134	623.606	629.763	631.926	
299.4	528.902	584.508	613.114	623.586	629.736	631.897	
299.5	528.88	584.489	613.095	623.565	629.709	631.868	
299.6	528.858	584.471	613.076	623.545	629.682	631.838	
299.7	528.836	584.453	613.057	623.525	629.655	631.809	
299.8	528.815	584.435	613.038	623.504	629.627	631.779	
299.9	528.793	584.418	613.019	623.484	629.6	631.75	
300	528.772	584.4	613	623.464	629.573	631.721	
300.1	528.752	584.382	612.98	623.444	629.546	631.692	
300.2	528.731	584.364	612.961	623.424	629.519	631.662	
300.3	528.711	584.346	612.941	623.404	629.492	631.633	
300.4	528.691	584.328	612.922	623.384	629.466	631.604	
300.5	528.672	584.31	612.903	623.364	629.439	631.575	
300.6	528.652	584.292	612.883	623.344	629.412	631.546	
300.7	528.633	584.264	612.864	623.324	629.385	631.517	
300.8	528.613	584.228	612.845	623.304	629.358	631.488	
300.9	528.593	584.18	612.825	623.284	629.331	631.459	
301	528.572	584.117	612.806	623.264	629.305	631.43	
301.1	528.549	584.054	612.786	623.244	629.278	631.401	
301.2	528.523	583.991	612.767	623.224	629.251	631.372	
301.3	528.495	583.93	612.747	623.204	629.225	631.343	
301.4	528.463	583.87	612.728	623.184	629.198	631.314	
301.5	528.429	583.813	612.708	623.164	629.171	631.285	
301.6	528.392	583.766	612.689	623.144	629.145	631.256	
301.7	528.352	583.723	612.67	623.124	629.118	631.228	
301.8	528.31	583.684	612.65	623.104	629.092	631.199	
301.9	528.266	583.647	612.631	623.084	629.065	631.17	
302	528.22	583.613	612.612	623.064	629.039	631.141	
302.1	528.174	583.579	612.593	623.044	629.012	631.113	
302.2	528.127	583.548	612.573	623.024	628.986	631.084	
302.3	528.08	583.517	612.554	623.004	628.96	631.056	
302.4	528.032	583.487	612.535	622.984	628.933	631.027	
302.5	527.984	583.458	612.515	622.964	628.907	630.999	
302.6	527.937	583.43	612.496	622.945	628.881	630.97	
302.7	527.89	583.402	612.477	622.925	628.855	630.942	
302.8	527.843	583.375	612.458	622.906	628.829	630.913	
302.9	527.796	583.349	612.438	622.887	628.802	630.885	
303	527.75	583.323	612.419	622.868	628.776	630.856	
303.1	527.705	583.298	612.4	622.848	628.75	630.828	
303.2	527.66	583.273	612.381	622.829	628.724	630.8	
303.3	527.616	583.248	612.362	622.81	628.698	630.771	
303.4	527.572	583.224	612.342	622.791	628.672	630.743	
303.5	527.529	583.2	612.323	622.772	628.646	630.715	
303.6	527.486	583.183	612.304	622.753	628.62	630.687	
303.7	527.444	583.162	612.285	622.734	628.594	630.659	
303.8	527.403	583.14	612.266	622.715	628.568	630.63	
303.9	527.362	583.124	612.246	622.696	628.542	630.602	
304	527.323	583.103	612.227	622.677	628.516	630.574	
304.1	527.283	583.08	612.208	622.658	628.491	630.546	
304.2	527.245	583.064	612.189	622.639	628.465	630.518	
304.3	527.207	583.043	612.17	622.621	628.439	630.49	
304.4	527.17	583.028	612.15	622.602	628.413	630.462	
304.5	527.133	583.006	612.131	622.583	628.388	630.434	
