pos1	pos2	pos3	pos4	pos5	pos6
0	0	0	0	0.5347	0.584098	
0	0	0	0	0.534579	0.583926	
0	0	0	0	0.534458	0.583754	
0	0	0	0	0.534338	0.583583	
0	0	0	0	0.534217	0.583411	
0	0	0	0	0.534097	0.58324	
0	0	0	0	0.533978	0.583069	
0	0	0	0	0.533858	0.582898	
0	0	0	0	0.533737	0.582727	
0	0	0	0	0.533616	0.582556	
0	0	0	0	0.533494	0.582385	
0	0	0	0	0.533371	0.582214	
0	0	0	0	0.533248	0.582044	
0	0	0	0	0.533124	0.581873	
0	0	0	0	0.532999	0.581703	
0	0	0	0	0.532874	0.581532	
0	0	0	0	0.532749	0.581362	
0	0	0	0	0.532623	0.581192	
0	0	0	0	0.532497	0.581021	
0	0	0	0	0.532371	0.580851	
0	0	0	0	0.532244	0.580681	
0	0	0	0	0.532117	0.580511	
0	0	0	0	0.531991	0.580341	
0	0	0	0	0.531864	0.580171	
0	0	0	0	0.531737	0.580001	
0	0	0	0	0.53161	0.579831	
0	0	0	0	0.531484	0.579661	
0	0	0	0	0.531357	0.579492	
0	0	0	0	0.531231	0.579322	
0	0	0	0	0.531105	0.579152	
0	0	0	0	0.530979	0.578982	
0	0	0	0	0.530853	0.578813	
0	0	0	0	0.530727	0.578643	
0	0	0	0	0.530602	0.578473	
0	0	0	0	0.530477	0.578304	
0	0	0	0	0.530353	0.578134	
0	0	0	0	0.530228	0.577964	
0	0	0	0	0.530105	0.577795	
0	0	0	0	0.529981	0.577625	
0	0	0	0	0.529858	0.577455	
0	0	0	0	0.529735	0.577286	
0	0	0	0	0.529613	0.577116	
0	0	0	0	0.529491	0.576946	
0	0	0	0	0.52937	0.576776	
0	0	0	0	0.529249	0.576605	
0	0	0	0	0.529128	0.576435	
0	0	0	0	0.529008	0.576264	
0	0	0	0	0.528889	0.576094	
0	0	0	0	0.52877	0.575925	
0	0	0	0	0.528651	0.575757	
0	0	0	0	0.528533	0.57559	
0	0	0	0	0.528415	0.575422	
0	0	0	0	0.528298	0.575255	
0	0	0	0	0.528181	0.575089	
0	0	0	0	0.528065	0.574922	
0	0	0	0	0.527949	0.574756	
0	0	0	0	0.527833	0.574589	
0	0	0	0	0.527717	0.574423	
0	0	0	0	0.527602	0.574257	
0	0	0	0	0.527488	0.574091	
0	0	0	0	0.527374	0.573925	
0	0	0	0	0.527259	0.57376	
0	0	0	0	0.527146	0.573594	
0	0	0	0	0.527033	0.573429	
0	0	0	0	0.526922	0.573263	
0	0	0	0	0.526808	0.573098	
0	0	0	0	0.526695	0.572933	
0	0	0	0	0.526581	0.572768	
0	0	0	0	0.526468	0.572603	
0	0	0	0	0.526354	0.572438	
0	0	0	0	0.52624	0.572273	
0	0	0	0	0.526125	0.572108	
0	0	0	0	0.526009	0.571943	
0	0	0	0	0.525892	0.571779	
0	0	0	0	0.525774	0.571614	
0	0	0	0	0.525656	0.57145	
0	0	0	0	0.525536	0.571285	
0	0	0	0	0.525416	0.571121	
0	0	0	0	0.525295	0.570956	
0	0	0	0	0.525174	0.570792	
0	0	0	0	0.525053	0.570628	
0	0	0	0	0.524932	0.570463	
0	0	0	0	0.524811	0.570299	
0	0	0	0	0.524689	0.570135	
0	0	0	0	0.524568	0.569971	
0	0	0	0	0.524446	0.569807	
0	0	0	0	0.524325	0.569643	
0	0	0	0	0.524204	0.569479	
0	0	0	0	0.524083	0.569315	
0	0	0	0	0.523963	0.569151	
0	0	0	0	0.523843	0.568987	
0	0	0	0	0.523723	0.568823	
0	0	0	0	0.523603	0.568659	
0	0	0	0	0.523485	0.568495	
0	0	0	0	0.523366	0.568331	
0	0	0	0	0.523248	0.568166	
0	0	0	0	0.523131	0.568002	
0	0	0	0	0.523014	0.567838	
0	0	0	0	0.522898	0.567673	
0	0	0	0	0.522782	0.567508	
0	0	0	0	0.522666	0.567343	
0	0	0	0	0.522551	0.56718	
0	0	0	0	0.522436	0.567017	
0	0	0	0	0.522322	0.566855	
0	0	0	0	0.522208	0.566693	
0	0	0	0	0.522095	0.566532	
0	0	0	0	0.521982	0.566371	
0	0	0	0	0.52187	0.56621	
0	0	0	0	0.521758	0.566049	
0	0	0	0	0.521647	0.565888	
0	0	0	0	0.521536	0.565728	
0	0	0	0	0.521426	0.565567	
0	0	0	0	0.521316	0.565407	
0	0	0	0	0.521207	0.565247	
0	0	0	0	0.521098	0.565087	
0	0	0	0	0.52099	0.564928	
0	0	0	0	0.520882	0.564768	
0	0	0	0	0.520774	0.564608	
0	0	0	0	0.520667	0.564449	
0	0	0	0	0.52056	0.564289	
0	0	0	0	0.520453	0.56413	
0	0	0	0	0.520346	0.563971	
0	0	0	0	0.52024	0.563812	
0	0	0	0	0.520135	0.563653	
0	0	0	0	0.520029	0.563494	
0	0	0	0	0.519927	0.563335	
0	0	0	0	0.519824	0.563176	
0	0	0	0	0.519718	0.563018	
0	0	0	0	0.519611	0.562859	
0	0	0	0	0.519503	0.5627	
0	0	0	0	0.519393	0.562542	
0	0	0	0	0.519282	0.562383	
0	0	0	0	0.519168	0.562225	
0	0	0	0	0.519054	0.562067	
0	0	0	0	0.518939	0.561909	
0	0	0	0	0.518824	0.56175	
0	0	0	0	0.518709	0.561592	
0	0	0	0	0.518593	0.561434	
0	0	0	0	0.518476	0.561276	
0	0	0	0	0.51836	0.561118	
0	0	0	0	0.518244	0.56096	
0	0	0	0	0.518128	0.560802	
0	0	0	0	0.518012	0.560644	
0	0	0	0	0.517897	0.560486	
0	0	0	0	0.517781	0.560329	
0	0	0	0	0.517666	0.560171	
0	0	0	0	0.517551	0.560013	
0	0	0	0	0.517437	0.559855	
0	0	0	0	0.517323	0.559697	
0	0	0	0	0.51721	0.559539	
0	0	0	0	0.517097	0.559381	
0	0	0	0	0.516985	0.559223	
0	0	0	0	0.516874	0.559065	
0	0	0	0	0.516763	0.558907	
0	0	0	0	0.516653	0.558748	
0	0	0	0	0.516543	0.55859	
0	0	0	0	0.516435	0.558434	
0	0	0	0	0.516326	0.558278	
0	0	0	0	0.516219	0.558122	
0	0	0	0	0.516112	0.557967	
0	0	0	0	0.516006	0.557812	
0	0	0	0	0.5159	0.557657	
0	0	0	0	0.515794	0.557503	
0	0	0	0	0.51569	0.557348	
0	0	0	0	0.515585	0.557194	
0	0	0	0	0.515481	0.55704	
0	0	0	0	0.515378	0.556886	
0	0	0	0	0.515274	0.556732	
0	0	0	0	0.515171	0.556579	
0	0	0	0	0.515069	0.556425	
0	0	0	0	0.514966	0.556272	
0	0	0	0	0.514865	0.556119	
0	0	0	0	0.514764	0.555965	
0	0	0	0	0.514663	0.555812	
0	0	0	0	0.514562	0.55566	
0	0	0	0	0.514462	0.555507	
0	0	0	0	0.514363	0.555354	
0	0	0	0	0.514264	0.555201	
0	0	0	0	0.514165	0.555049	
0	0	0	0	0.514066	0.554896	
0	0	0	0	0.513968	0.554744	
0	0	0	0	0.51387	0.554592	
0	0	0	0	0.513772	0.55444	
0	0	0	0	0.513674	0.554287	
0	0	0	0	0.513577	0.554135	
0	0	0	0	0.51348	0.553983	
0	0	0	0	0.513385	0.553832	
0	0	0	0	0.513291	0.55368	
0	0	0	0	0.513193	0.553528	
0	0	0	0	0.513092	0.553376	
0	0	0	0	0.51299	0.553225	
0	0	0	0	0.512885	0.553073	
0	0	0	0	0.512776	0.552922	
0	0	0	0	0.512667	0.55277	
0	0	0	0	0.512554	0.552619	
0	0	0	0	0.512442	0.552468	
0	0	0	0	0.512329	0.552316	
0	0	0	0	0.512216	0.552165	
0	0	0	0	0.512103	0.552014	
0	0	0	0	0.51199	0.551863	
0	0	0	0	0.511876	0.551711	
0	0	0	0	0.511763	0.55156	
0	0	0	0	0.511652	0.551409	
0	0	0	0	0.511542	0.551258	
0	0	0	0	0.511432	0.551107	
0	0	0	0	0.511324	0.550956	
0	0	0	0	0.511217	0.550804	
0	0	0	0	0.511111	0.550653	
0	0	0	0	0.511006	0.550501	
0	0	0	0	0.510901	0.550349	
0	0	0	0	0.510798	0.550199	
0	0	0	0	0.510695	0.550049	
0	0	0	0	0.510593	0.5499	
0	0	0	0	0.510492	0.549751	
0	0	0	0	0.510392	0.549603	
0	0	0	0	0.510292	0.549455	
0	0	0	0	0.510194	0.549307	
0	0	0	0	0.510095	0.549159	
0	0	0	0	0.509998	0.549012	
0	0	0	0	0.509901	0.548864	
0	0	0	0	0.509805	0.548717	
0	0	0	0	0.509709	0.54857	
0	0	0	0	0.509613	0.548423	
0	0	0	0	0.509519	0.548276	
0	0	0	0	0.509424	0.54813	
0	0	0	0	0.509331	0.547983	
0	0	0	0	0.509237	0.547837	
0	0	0	0	0.509144	0.547691	
0	0	0	0	0.509051	0.547545	
0	0	0	0	0.508959	0.547399	
0	0	0	0	0.508867	0.547253	
0	0	0	0	0.508775	0.547107	
0	0	0	0	0.508684	0.546961	
0	0	0	0	0.508593	0.546816	
0	0	0	0	0.508502	0.54667	
0	0	0	0	0.508411	0.546525	
0	0	0	0	0.508321	0.54638	
0	0	0	0	0.508231	0.546235	
0	0	0	0	0.508141	0.546089	
0	0	0	0	0.508051	0.545944	
0	0	0	0	0.507961	0.5458	
0	0	0	0	0.507872	0.545655	
0	0	0	0	0.507782	0.54551	
0	0	0	0	0.507693	0.545365	
0	0	0	0	0.507604	0.545221	
0	0	0	0	0.507515	0.545076	
0	0	0	0	0.507428	0.544932	
0	0	0	0	0.507338	0.544788	
0	0	0	0	0.507244	0.544643	
0	0	0	0	0.507147	0.544499	
0	0	0	0	0.507046	0.544355	
0	0	0	0	0.506942	0.544211	
0	0	0	0	0.506836	0.544067	
0	0	0	0	0.506729	0.543923	
0	0	0	0	0.50662	0.543779	
0	0	0	0	0.506512	0.543635	
0	0	0	0	0.506404	0.543491	
0	0	0	0	0.506296	0.543348	
0	0	0	0	0.50619	0.543204	
0	0	0	0	0.506084	0.54306	
0	0	0	0	0.50598	0.542916	
0	0	0	0	0.505877	0.542773	
0	0	0	0	0.505775	0.542629	
0	0	0	0	0.505675	0.542485	
0	0	0	0	0.505575	0.542341	
0	0	0	0	0.505477	0.542196	
0	0	0	0	0.505379	0.542053	
0	0	0	0	0.505283	0.541911	
0	0	0	0	0.505188	0.54177	
0	0	0	0	0.505093	0.541628	
0	0	0	0	0.504999	0.541487	
0	0	0	0	0.504906	0.541347	
0	0	0	0	0.504814	0.541206	
0	0	0	0	0.504722	0.541066	
0	0	0	0	0.504631	0.540926	
0	0	0	0	0.504542	0.540786	
0	0	0	0	0.504454	0.540646	
0	0	0	0	0.504366	0.540507	
0	0	0	0	0.50428	0.540367	
0	0	0	0	0.504194	0.540228	
0	0	0	0	0.504108	0.540089	
0	0	0	0	0.504022	0.53995	
0	0	0	0	0.503937	0.539811	
0	0	0	0	0.503853	0.539673	
0	0	0	0	0.503768	0.539534	
0	0	0	0	0.503684	0.539396	
0	0	0	0	0.5036	0.539257	
0	0	0	0	0.503517	0.539119	
0	0	0	0	0.503434	0.538981	
0	0	0	0	0.503351	0.538843	
0	0	0	0	0.503268	0.538705	
0	0	0	0	0.503186	0.538568	
0	0	0	0	0.503104	0.53843	
0	0	0	0	0.503022	0.538293	
0	0	0	0	0.50294	0.538155	
0	0	0	0	0.502858	0.538018	
0	0	0	0	0.502777	0.537881	
0	0	0	0	0.502695	0.537744	
0	0	0	0	0.502614	0.537607	
0	0	0	0	0.502533	0.53747	
0	0	0	0	0.502452	0.537333	
0	0	0	0	0.502371	0.537196	
0	0	0	0	0.50229	0.53706	
0	0	0	0	0.502209	0.536923	
0	0	0	0	0.502128	0.536787	
0	0	0	0	0.502042	0.536651	
0	0	0	0	0.50195	0.536514	
0	0	0	0	0.501855	0.536378	
0	0	0	0	0.501756	0.536242	
0	0	0	0	0.501655	0.536106	
0	0	0	0	0.501553	0.53597	
0	0	0	0	0.501451	0.535834	
0	0	0	0	0.50135	0.535698	
0	0	0	0	0.501251	0.535563	
0	0	0	0	0.501153	0.535427	
0	0	0	0	0.501057	0.535291	
0	0	0	0	0.500962	0.535156	
0	0	0	0	0.500869	0.53502	
0	0	0	0	0.500777	0.534885	
0	0	0	0	0.500687	0.534749	
0	0	0	0	0.500598	0.534614	
0	0	0	0	0.50051	0.534478	
0	0	0	0	0.500423	0.534342	
0	0	0	0	0.500337	0.534206	
0	0	0	0	0.500252	0.534072	
0	0	0	0	0.500168	0.533938	
0	0	0	0	0.500085	0.533805	
0	0	0	0	0.500002	0.533672	
0	0	0	0	0.49992	0.53354	
0	0	0	0	0.499839	0.533407	
0	0	0	0	0.499758	0.533275	
0	0	0	0	0.499678	0.533143	
0	0	0	0	0.499598	0.533011	
0	0	0	0	0.499518	0.53288	
0	0	0	0	0.499439	0.532748	
0	0	0	0	0.499361	0.532617	
0	0	0	0	0.499282	0.532486	
0	0	0	0	0.499204	0.532355	
0	0	0	0	0.499127	0.532224	
0	0	0	0	0.499049	0.532094	
0	0	0	0	0.498972	0.531963	
0	0	0	0	0.498895	0.531833	
0	0	0	0	0.498818	0.531703	
0	0	0	0	0.498741	0.531573	
0	0	0	0	0.498665	0.531443	
0	0	0	0	0.498588	0.531313	
0	0	0	0	0.498512	0.531184	
0	0	0	0	0.498436	0.531054	
0	0	0	0	0.49836	0.530925	
0	0	0	0	0.498284	0.530796	
0	0	0	0	0.498208	0.530666	
0	0	0	0	0.498132	0.530537	
0	0	0	0	0.498056	0.530408	
0	0	0	0	0.497981	0.53028	
0	0	0	0	0.497905	0.530151	
0	0	0	0	0.49783	0.530023	
0	0	0	0	0.497754	0.529894	
0	0	0	0	0.497679	0.529766	
0	0	0	0	0.497604	0.529638	
0	0	0	0	0.49753	0.52951	
0	0	0	0	0.497456	0.529382	
0	0	0	0	0.497373	0.529254	
0	0	0	0	0.497284	0.529126	
0	0	0	0	0.497191	0.528998	
0	0	0	0	0.497096	0.528871	
0	0	0	0	0.497002	0.528743	
0	0	0	0	0.496908	0.528616	
0	0	0	0	0.496817	0.528489	
0	0	0	0	0.496727	0.528362	
0	0	0	0	0.49664	0.528235	
0	0	0	0	0.496555	0.528108	
0	0	0	0	0.496472	0.527981	
0	0	0	0	0.496391	0.527854	
0	0	0	0	0.496311	0.527727	
0	0	0	0	0.496233	0.527601	
0	0	0	0	0.496155	0.527474	
0	0	0	0	0.496079	0.527348	
0	0	0	0	0.496004	0.527221	
0	0	0	0	0.495929	0.527095	
0	0	0	0	0.495856	0.526968	
0	0	0	0	0.495783	0.526842	
0	0	0	0	0.49571	0.526716	
0	0	0	0	0.495638	0.526589	
0	0	0	0	0.495567	0.526463	
0	0	0	0	0.495496	0.526338	
0	0	0	0	0.495425	0.526213	
0	0	0	0	0.495355	0.526089	
0	0	0	0	0.495284	0.525966	
0	0	0	0	0.495215	0.525842	
0	0	0	0	0.495145	0.525719	
0	0	0	0	0.495076	0.525596	
0	0	0	0	0.495006	0.525473	
0	0	0	0	0.494937	0.525351	
0	0	0	0	0.494868	0.525228	
0	0	0	0	0.494799	0.525106	
0	0	0	0	0.49473	0.524984	
0	0	0	0	0.494661	0.524862	
0	0	0	0	0.494592	0.524741	
0	0	0	0	0.494523	0.524619	
0	0	0	0	0.494454	0.524498	
0	0	0	0	0.494386	0.524376	
0	0	0	0	0.494317	0.524255	
0	0	0	0	0.494248	0.524134	
0	0	0	0	0.49418	0.524014	
0	0	0	0	0.494111	0.523893	
0	0	0	0	0.494043	0.523772	
0	0	0	0	0.493974	0.523652	
0	0	0	0	0.493905	0.523532	
0	0	0	0	0.493837	0.523412	
0	0	0	0	0.493768	0.523292	
0	0	0	0	0.493699	0.523172	
0	0	0	0	0.493631	0.523053	
0	0	0	0	0.493562	0.522933	
0	0	0	0	0.493493	0.522814	
0	0	0	0	0.493424	0.522694	
0	0	0	0	0.493355	0.522575	
0	0	0	0	0.493272	0.522456	
0	0	0	0	0.493164	0.522338	
0	0	0	0	0.49307	0.522219	
0	0	0	0	0.492981	0.5221	
0	0	0	0	0.492898	0.521982	
0	0	0	0	0.492819	0.521864	
0	0	0	0	0.492743	0.521745	
0	0	0	0	0.492669	0.521627	
0	0	0	0	0.492597	0.521509	
0	0	0	0	0.492527	0.521392	
0	0	0	0	0.492458	0.521274	
0	0	0	0	0.49239	0.521157	
0	0	0	0	0.492323	0.521039	
0	0	0	0	0.492256	0.520922	
0	0	0	0	0.492191	0.520805	
0	0	0	0	0.492126	0.520688	
0	0	0	0	0.492061	0.520571	
0	0	0	0	0.491996	0.520454	
0	0	0	0	0.491932	0.520337	
0	0	0	0	0.491869	0.520221	
0	0	0	0	0.491805	0.520104	
0	0	0	0	0.491741	0.519988	
0	0	0	0	0.491678	0.519871	
0	0	0	0	0.491615	0.519755	
0	0	0	0	0.491551	0.519639	
0	0	0	0	0.491488	0.519523	
0	0	0	0	0.491425	0.519407	
0	0	0	0	0.491362	0.51929	
0	0	0	0	0.491299	0.519174	
0	0	0	0	0.491236	0.519058	
0	0	0	0	0.491173	0.518942	
0	0	0	0	0.49111	0.518828	
0	0	0	0	0.491046	0.518714	
0	0	0	0	0.490983	0.5186	
0	0	0	0	0.49092	0.518486	
0	0	0	0	0.490858	0.518373	
0	0	0	0	0.490795	0.51826	
0	0	0	0	0.490733	0.518147	
0	0	0	0	0.490671	0.518035	
0	0	0	0	0.490609	0.517922	
0	0	0	0	0.490546	0.51781	
0	0	0	0	0.490484	0.517698	
0	0	0	0	0.490421	0.517586	
0	0	0	0	0.490359	0.517475	
0	0	0	0	0.490296	0.517363	
0	0	0	0	0.490233	0.517252	
0	0	0	0	0.490171	0.517141	
0	0	0	0	0.490109	0.51703	
0	0	0	0	0.490047	0.516919	
0	0	0	0	0.489987	0.516809	
0	0	0	0	0.489928	0.516698	
0	0	0	0	0.48987	0.516588	
0	0	0	0	0.489815	0.516478	
0	0	0	0	0.489762	0.516368	
0	0	0	0	0.489709	0.516258	
0	0	0	0	0.489564	0.516149	
0	0	0	0	0.489485	0.516039	
0	0	0	0	0.489415	0.51593	
0	0	0	0	0.48935	0.515821	
0	0	0	0	0.489288	0.515712	
0	0	0	0	0.489228	0.515603	
0	0	0	0	0.489169	0.515494	
0	0	0	0	0.489111	0.515386	
0	0	0	0	0.489053	0.515277	
0	0	0	0	0.488997	0.515169	
0	0	0	0	0.48894	0.515061	
0	0	0	0	0.488884	0.514953	
0	0	0	0	0.488828	0.514845	
0	0	0	0	0.488772	0.514738	
0	0	0	0	0.488716	0.51463	
0	0	0	0	0.48866	0.514523	
0	0	0	0	0.488604	0.514416	
0	0	0	0	0.488548	0.514309	
0	0	0	0	0.488491	0.514202	
0	0	0	0	0.488435	0.514095	
0	0	0	0	0.488378	0.513989	
0	0	0	0	0.488322	0.513882	
0	0	0	0	0.488265	0.513776	
0	0	0	0	0.488208	0.51367	
0	0	0	0	0.488151	0.513564	
0	0	0	0	0.488093	0.513458	
0	0	0	0	0.488036	0.513352	
0	0	0	0	0.487979	0.513246	
0	0	0	0	0.487921	0.513141	
0	0	0	0	0.487863	0.513035	
0	0	0	0	0.487805	0.51293	
0	0	0	0	0.487747	0.512825	
0	0	0	0	0.487689	0.51272	
0	0	0	0	0.48763	0.512615	
0	0	0	0	0.487572	0.51251	
0	0	0	0	0.487513	0.512406	
0	0	0	0	0.487454	0.512301	
0	0	0	0	0.487396	0.512197	
0	0	0	0	0.48734	0.512092	
0	0	0	0	0.487284	0.511988	
0	0	0	0	0.48723	0.511883	
0	0	0	0	0.487179	0.511779	
0	0	0	0	0.487128	0.511674	
0	0	0	0	0.487081	0.511571	
0	0	0	0	0.487036	0.511469	
0	0	0	0	0.486994	0.511366	
0	0	0	0	0.486956	0.511265	
0	0	0	0	0.48692	0.511163	
0	0	0	0	0.486886	0.511061	
0	0	0	0	0.486853	0.51096	
0	0	0	0	0.48682	0.510859	
0	0	0	0	0.486788	0.510759	
0	0	0	0	0.486756	0.510658	
0	0	0	0	0.486489	0.510558	
0	0	0	0	0.486425	0.510458	
0	0	0	0	0.486362	0.510358	
0	0	0	0	0.486303	0.510258	
0	0	0	0	0.486247	0.510158	
0	0	0	0	0.486192	0.510059	
0	0	0	0	0.486138	0.50996	
0	0	0	0	0.486085	0.509861	
0	0	0	0	0.486032	0.509762	
0	0	0	0	0.485979	0.509663	
0	0	0	0	0.485926	0.509565	
0	0	0	0	0.485873	0.509466	
0	0	0	0	0.48582	0.509368	
0	0	0	0	0.485767	0.50927	
0	0	0	0	0.485714	0.509173	
0	0	0	0	0.48566	0.509075	
0	0	0	0	0.485606	0.508978	
0	0	0	0	0.485552	0.50888	
0	0	0	0	0.485498	0.508783	
0	0	0	0	0.485444	0.508686	
0	0	0	0	0.485389	0.50859	
0	0	0	0	0.485334	0.508493	
0	0	0	0	0.485279	0.508397	
0	0	0	0	0.485224	0.508301	
0	0	0	0	0.485168	0.508205	
0	0	0	0	0.485112	0.508109	
0	0	0	0	0.485056	0.508013	
0	0	0	0	0.485	0.507918	
0	0	0	0	0.484943	0.507823	
0	0	0	0	0.484884	0.507728	
0	0	0	0	0.484819	0.507633	
0	0	0	0	0.484747	0.507538	
0	0	0	0	0.484667	0.507443	
0	0	0	0	0.484574	0.507349	
0	0	0	0	0.484467	0.507255	
0	0	0	0	0.484321	0.50716	
0	0	0	0	0.484131	0.507066	
0	0	0	0	0.483885	0.506973	
0	0	0	0	0.483586	0.506879	
0	0	0	0	0.483242	0.506786	
0	0	0	0	0.482854	0.506692	
0	0	0	0	0.482422	0.506599	
0	0	0	0	0.481949	0.506506	
0	0	0	0	0.481434	0.506413	
0	0	0	0	0.48088	0.506321	
0	0	0	0	0.480286	0.506228	
0	0	0	0	0.479653	0.506136	
0	0	0	0	0.478983	0.506044	
0	0	0	0	0.478275	0.505951	
0	0	0	0	0.477531	0.505859	
0	0	0	0	0.476751	0.505768	
0	0	0	0	0.475936	0.505676	
0	0	0	0	0.47458	0.505584	
0	0	0	0	0.472725	0.505493	
0	0	0	0	0.470682	0.505402	
0	0	0	0	0.468522	0.505311	
0	0	0	0	0.466273	0.50522	
0	0	0	0	0.463952	0.505129	
0	0	0	0	0.461566	0.505038	
0	0	0	0	0.459123	0.504947	
0	0	0	0	0.456626	0.504857	
0	0	0	0	0.454078	0.504766	
0	0	0	0	0.451483	0.504675	
0	0	0	0	0.448842	0.504585	
0	0	0	0	0.446157	0.504495	
0	0	0	0	0.443429	0.504407	
0	0	0	0	0.440659	0.504318	
0	0	0	0	0.437849	0.50423	
0	0	0	0	0.435	0.504142	
0	0	0	0	0.432112	0.504054	
0	0	0	0	0.429187	0.503967	
0	0	0	0	0.426224	0.50388	
0	0	0	0	0.423226	0.503793	
0	0	0	0	0.420195	0.503707	
0	0	0	0	0.417131	0.50362	
0	0	0	0	0.414039	0.503534	
0	0	0	0	0.41092	0.503448	
0	0	0	0	0.407776	0.503362	
0	0	0	0	0.404607	0.503277	
0	0	0	0	0.401417	0.503192	
0	0	0	0	0.398207	0.503107	
0	0	0	0	0.39498	0.503022	
0	0	0	0	0.39174	0.502937	
0	0	0	0	0.388492	0.502853	
0	0	0	0	0.385236	0.502768	
0	0	0	0	0.381974	0.502684	
0	0	0	0	0.378704	0.5026	
0	0	0	0	0.375428	0.502516	
0	0	0	0	0.372145	0.502433	
0	0	0	0	0.368855	0.50235	
0	0	0	0	0.36556	0.502266	
0	0	0	0	0.362258	0.502183	
0	0	0	0	0.358951	0.502101	
0	0	0	0	0.355638	0.502018	
0	0	0	0	0.352319	0.501935	
0	0	0	0	0.348994	0.501853	
0	0	0	0	0.345664	0.501771	
0	0	0	0	0.342328	0.501689	
0	0	0	0	0.338987	0.501607	
0	0	0	0	0.33564	0.501526	
0	0	0	0	0.332289	0.501444	
0	0	0	0	0.328932	0.501363	
0	0	0	0	0.32557	0.501282	
0	0	0	0	0.322238	0.501201	
0	0	0	0	0.317467	0.50112	
0	0	0	0	0.311214	0.50104	
0	0	0	0	0.304762	0.50096	
0	0	0	0	0.298187	0.50088	
0	0	0	0	0.291537	0.5008	
0	0	0	0	0.284836	0.50072	
0	0	0	0	0.278103	0.500641	
0	0	0	0	0.271349	0.500561	
0	0	0	0	0.264583	0.500482	
0	0	0	0	0.257811	0.500403	
0	0	0	0	0.251037	0.500325	
0	0	0	0	0.244265	0.500246	
0	0	0	0	0.237498	0.500168	
0	0	0	0	0.230738	0.50009	
0	0	0	0	0.223989	0.500012	
0	0	0	0	0.217251	0.499935	
0	0	0	0	0.210526	0.499857	
0	0	0	0	0.203816	0.49978	
0	0	0	0	0.197123	0.499703	
0	0	0	0	0.190449	0.499626	
0	0	0	0	0.183794	0.49955	
0	0	0	0	0.177161	0.499473	
0	0	0	0	0.170552	0.499397	
0	0	0	0	0.163966	0.499321	
0	0	0	0	0.157405	0.499245	
0	0	0	0	0.150868	0.499169	
0	0	0	0	0.144355	0.499093	
0	0	0	0	0.137867	0.499018	
0	0	0	0	0.131404	0.498943	
0	0	0	0	0.124965	0.498868	
0	0	0	0	0.11855	0.498793	
0	0	0	0	0.11216	0.498718	
0	0	0	0	0.105795	0.498643	
0	0	0	0	0.0994533	0.498569	
0	0	0	0	0.0931362	0.498494	
0	0	0	0	0.0868431	0.49842	
0	0	0	0	0.080574	0.498346	
0	0	0	0	0.0743288	0.498272	
0	0	0	0	0.0681072	0.498199	
0	0	0	0	0.0619092	0.498125	
0	0	0	0	0.0557346	0.498052	
0	0	0	0	0.0495831	0.497978	
0	0	0	0	0.0434547	0.497905	
0	0	0	0	0.0373491	0.497832	
0	0	0	0	0.0312662	0.497759	
0	0	0	0	0.0252058	0.497686	
0	0	0	0	0.0191678	0.497613	
0	0	0	0	0.0131518	0.497542	
0	0	0	0	0.00715776	0.49747	
0	0	0	0	0.00118545	0.497399	
0	0	0	0	0	0.497329	
0	0	0	0	0	0.497258	
0	0	0	0	0	0.497188	
0	0	0	0	0	0.497118	
0	0	0	0	0	0.497049	
0	0	0	0	0	0.49698	
0	0	0	0	0	0.496911	
0	0	0	0	0	0.496842	
0	0	0	0	0	0.496773	
0	0	0	0	0	0.496705	
0	0	0	0	0	0.496637	
0	0	0	0	0	0.496569	
0	0	0	0	0	0.496502	
0	0	0	0	0	0.496434	
0	0	0	0	0	0.496367	
0	0	0	0	0	0.4963	
0	0	0	0	0	0.496234	
0	0	0	0	0	0.496167	
0	0	0	0	0	0.496101	
0	0	0	0	0	0.496035	
0	0	0	0	0	0.495969	
0	0	0	0	0	0.495903	
0	0	0	0	0	0.495838	
0	0	0	0	0	0.495772	
0	0	0	0	0	0.495707	
0	0	0	0	0	0.495642	
0	0	0	0	0	0.495578	
0	0	0	0	0	0.495513	
0	0	0	0	0	0.495449	
0	0	0	0	0	0.495385	
0	0	0	0	0	0.495321	
0	0	0	0	0	0.495257	
0	0	0	0	0	0.495193	
0	0	0	0	0	0.49513	
0	0	0	0	0	0.495067	
0	0	0	0	0	0.495004	
0	0	0	0	0	0.494941	
0	0	0	0	0	0.494878	
0	0	0	0	0	0.494816	
0	0	0	0	0	0.494754	
0	0	0	0	0	0.494692	
0	0	0	0	0	0.49463	
0	0	0	0	0	0.494569	
0	0	0	0	0	0.494507	
0	0	0	0	0	0.494446	
0	0	0	0	0	0.494386	
0	0	0	0	0	0.494325	
0	0	0	0	0	0.494265	
0	0	0	0	0	0.494204	
0	0	0	0	0	0.494144	
0	0	0	0	0	0.494085	
0	0	0	0	0	0.494025	
0	0	0	0	0	0.493966	
0	0	0	0	0	0.493907	
0	0	0	0	0	0.493848	
0	0	0	0	0	0.493789	
0	0	0	0	0	0.493731	
0	0	0	0	0	0.493673	
0	0	0	0	0	0.493615	
0	0	0	0	0	0.493557	
0	0	0	0	0	0.493499	
0	0	0	0	0	0.493442	
0	0	0	0	0	0.493385	
0	0	0	0	0	0.493328	
0	0	0	0	0	0.493271	
0	0	0	0	0	0.493215	
0	0	0	0	0	0.493158	
