TemperatureC,Vitesse0,Vitesse1,Vitesse2,FractionLiq,Concentration_carbon,Concentration_chromium,FractionBCC,FractionFCC,FractionM7C3,FractionCementite,vtkValidPointMask,arc_length,Points0,Points1,Points2,vtkOriginalIndices,__vtkIsSelected__
125.171,-7.49048e-018,5.15809e-018,7.33146e-018,0,2.05673,30.2387,0.712323,0,0,0.287677,1,0.0675,-4.49829e-007,5.49946e-007,0.0675,450,0
125.18,-7.97147e-018,7.31217e-018,4.68385e-018,0,2.05691,30.2367,0.712298,0,0,0.287702,1,0.06765,-4.49829e-007,5.49946e-007,0.06765,451,0
125.189,-7.74272e-018,6.88066e-018,4.14444e-018,0,2.05735,30.2375,0.712236,0,0,0.287764,1,0.0678,-4.49829e-007,5.49946e-007,0.0678,452,0
125.198,-7.39926e-018,5.67624e-018,4.24085e-018,0,2.0579,30.2395,0.712159,0,0,0.287841,1,0.06795,-4.49829e-007,5.49946e-007,0.06795,453,0
125.207,-7.0558e-018,4.47183e-018,4.33725e-018,0,2.05845,30.2415,0.712083,0,0,0.287917,1,0.0681,-4.49829e-007,5.49946e-007,0.0681,454,0
125.216,-6.71236e-018,3.26747e-018,4.43366e-018,0,2.059,30.2434,0.712006,0,0,0.287994,1,0.06825,-4.49829e-007,5.49946e-007,0.06825,455,0
125.224,-5.81452e-018,2.01355e-018,5.20972e-018,0,2.0596,30.2456,0.711921,0,0,0.288079,1,0.0684,-4.49829e-007,5.49946e-007,0.0684,456,0
125.232,-4.22798e-018,6.98134e-019,6.83011e-018,0,2.06029,30.2481,0.711825,0,0,0.288175,1,0.06855,-4.49829e-007,5.49946e-007,0.06855,457,0
125.24,-2.64151e-018,-6.17222e-019,8.45043e-018,0,2.06098,30.2505,0.711729,0,0,0.288271,1,0.0687,-4.49829e-007,5.49946e-007,0.0687,458,0
125.248,-3.90352e-018,-3.93375e-018,2.75915e-018,0,2.06185,30.2555,0.711607,0,0,0.288393,1,0.06885,-4.49829e-007,5.49946e-007,0.06885,459,0
125.256,-4.21252e-018,-5.7058e-018,5.73626e-019,0,2.06271,30.2594,0.711486,0,0,0.288514,1,0.069,-4.49829e-007,5.49946e-007,0.069,460,0
125.263,-3.46713e-018,-6.10469e-018,1.86036e-018,0,2.06355,30.2622,0.711369,0,0,0.288631,1,0.06915,-4.49829e-007,5.49946e-007,0.06915,461,0
125.271,-2.72171e-018,-6.50359e-018,3.14716e-018,0,2.06438,30.265,0.711253,0,0,0.288747,1,0.0693,-4.49829e-007,5.49946e-007,0.0693,462,0
125.278,-2.15979e-018,-6.47178e-018,4.33606e-018,0,2.06526,30.2682,0.711129,0,0,0.288871,1,0.06945,-4.49829e-007,5.49946e-007,0.06945,463,0
125.285,-2.57194e-018,-4.15377e-018,5.00527e-018,0,2.06639,30.2733,0.710971,0,0,0.289029,1,0.0696,-4.49829e-007,5.49946e-007,0.0696,464,0
125.292,-1.03109e-018,-1.55256e-018,5.26123e-018,0,2.06764,30.2793,0.710797,0,0,0.289203,1,0.06975,-4.49829e-007,5.49946e-007,0.06975,465,0
125.298,1.33244e-018,1.1679e-018,5.34309e-018,0,2.06893,30.2858,0.710616,0,0,0.289384,1,0.0699,-4.49829e-007,5.49946e-007,0.0699,466,0
125.305,3.14365e-018,3.33715e-018,5.15965e-018,0,2.0703,30.2927,0.710424,0,0,0.289576,1,0.07005,-4.49829e-007,5.49946e-007,0.07005,467,0
125.311,2.50439e-018,3.06099e-018,3.79887e-018,0,2.07203,30.302,0.710183,0,0,0.289817,1,0.0702,-4.49829e-007,5.49946e-007,0.0702,468,0
125.317,1.86513e-018,2.78483e-018,2.43808e-018,0,2.07375,30.3112,0.709942,0,0,0.290058,1,0.07035,-4.49829e-007,5.49946e-007,0.07035,469,0
125.323,1.12116e-018,1.80254e-018,1.33852e-018,0,2.07547,30.3198,0.709702,0,0,0.290298,1,0.0705,-4.49829e-007,5.49946e-007,0.0705,470,0
125.328,5.93287e-019,5.75837e-019,2.10539e-018,0,2.07716,30.3266,0.709466,0,0,0.290535,1,0.07065,-4.49829e-007,5.49946e-007,0.07065,471,0
125.333,2.55336e-019,-4.15784e-019,3.87652e-018,0,2.07884,30.3326,0.70923,0,0,0.29077,1,0.0708,-4.49829e-007,5.49946e-007,0.0708,472,0
125.338,-4.74372e-019,-1.20157e-018,5.56483e-018,0,2.08039,30.3368,0.709014,0,0,0.290986,1,0.07095,-4.49829e-007,5.49946e-007,0.07095,473,0
125.344,-1.14821e-018,-1.89159e-018,7.0509e-018,0,2.0819,30.3406,0.708802,0,0,0.291198,1,0.0711,-4.49829e-007,5.49946e-007,0.0711,474,0
125.348,9.03279e-019,-2.52693e-018,6.57044e-018,0,2.08376,30.3475,0.708542,0,0,0.291458,1,0.07125,-4.49829e-007,5.49946e-007,0.07125,475,0
125.353,2.83964e-018,-2.40372e-018,5.2682e-018,0,2.08565,30.3542,0.708278,0,0,0.291722,1,0.0714,-4.49829e-007,5.49946e-007,0.0714,476,0
125.358,4.73591e-018,-2.01551e-018,3.6788e-018,0,2.08755,30.3607,0.708012,0,0,0.291988,1,0.07155,-4.49829e-007,5.49946e-007,0.07155,477,0
125.362,2.58463e-018,-4.51152e-019,3.05799e-018,0,2.08986,30.3713,0.707689,0,0,0.292311,1,0.0717,-4.49829e-007,5.49946e-007,0.0717,478,0
125.366,1.73547e-019,1.18875e-018,2.49929e-018,0,2.0922,30.3821,0.707362,0,0,0.292638,1,0.07185,-4.49829e-007,5.49946e-007,0.07185,479,0
125.37,-2.23753e-018,2.82865e-018,1.94058e-018,0,2.09454,30.393,0.707035,0,0,0.292965,1,0.072,-4.49829e-007,5.49946e-007,0.072,480,0
125.373,-4.11757e-018,3.48918e-018,1.31662e-018,0,2.09673,30.4019,0.706728,0,0,0.293272,1,0.07215,-4.49829e-007,5.49946e-007,0.07215,481,0
125.377,-5.60795e-018,3.43086e-018,6.447e-019,0,2.09881,30.4095,0.706437,0,0,0.293563,1,0.0723,-4.49829e-007,5.49946e-007,0.0723,482,0
125.381,-6.40101e-018,3.93585e-018,2.36453e-019,0,2.10087,30.4175,0.706149,0,0,0.293851,1,0.07245,-4.49829e-007,5.49946e-007,0.07245,483,0
125.384,-5.35533e-018,4.45306e-018,1.48095e-018,0,2.10299,30.4264,0.705853,0,0,0.294147,1,0.0726,-4.49829e-007,5.49946e-007,0.0726,484,0
125.386,-4.29554e-018,4.96852e-018,2.67555e-018,0,2.10514,30.4357,0.705552,0,0,0.294448,1,0.07275,-4.49829e-007,5.49946e-007,0.07275,485,0
125.389,-2.26686e-018,4.21338e-018,2.90621e-018,0,2.10697,30.4417,0.705296,0,0,0.294704,1,0.0729,-4.49829e-007,5.49946e-007,0.0729,486,0
125.392,-1.2438e-019,3.30891e-018,3.02355e-018,0,2.10876,30.4473,0.705045,0,0,0.294955,1,0.07305,-4.49829e-007,5.49946e-007,0.07305,487,0
125.395,2.0182e-018,2.4044e-018,3.1409e-018,0,2.11055,30.4529,0.704795,0,0,0.295205,1,0.0732,-4.49829e-007,5.49946e-007,0.0732,488,0
125.397,2.39022e-018,1.85344e-018,3.1474e-018,0,2.11235,30.4612,0.704543,0,0,0.295457,1,0.07335,-4.49829e-007,5.49946e-007,0.07335,489,0
125.398,1.75009e-018,1.5046e-018,3.09053e-018,0,2.11416,30.4712,0.70429,0,0,0.29571,1,0.0735,-4.49829e-007,5.49946e-007,0.0735,490,0
125.4,1.10992e-018,1.15575e-018,3.03366e-018,0,2.11596,30.4812,0.704038,0,0,0.295962,1,0.07365,-4.49829e-007,5.49946e-007,0.07365,491,0
125.401,5.83927e-019,6.85266e-019,2.58408e-018,0,2.11763,30.4899,0.703804,0,0,0.296196,1,0.0738,-4.49829e-007,5.49946e-007,0.0738,492,0
125.403,5.41246e-019,3.4363e-019,1.93395e-018,0,2.11915,30.4967,0.703592,0,0,0.296408,1,0.07395,-4.49829e-007,5.49946e-007,0.07395,493,0
125.405,1.15376e-018,4.83848e-019,1.7096e-018,0,2.12067,30.5023,0.703379,0,0,0.296621,1,0.0741,-4.49829e-007,5.49946e-007,0.0741,494,0
125.406,1.10719e-018,4.26827e-019,1.40902e-018,0,2.12152,30.5066,0.703261,0,0,0.296739,1,0.07425,-4.49829e-007,5.49946e-007,0.07425,495,0
125.406,8.40333e-019,3.03884e-019,1.08298e-018,0,2.12214,30.5104,0.703173,0,0,0.296827,1,0.0744,-4.49829e-007,5.49946e-007,0.0744,496,0
125.407,5.73464e-019,1.80934e-019,7.56916e-019,0,2.12277,30.5143,0.703086,0,0,0.296914,1,0.07455,-4.49829e-007,5.49946e-007,0.07455,497,0
125.408,3.06595e-019,5.79846e-020,4.30855e-019,0,2.12339,30.5181,0.702998,0,0,0.297002,1,0.0747,-4.49829e-007,5.49946e-007,0.0747,498,0
125.408,1.47178e-019,2.25076e-020,2.06835e-019,0,2.12405,30.522,0.702907,0,0,0.297093,1,0.07485,-4.49829e-007,5.49946e-007,0.07485,499,0
125.409,4.13997e-035,1.48076e-035,4.33051e-035,0,2.12471,30.5259,0.702814,0,0,0.297186,1,0.075,-4.49829e-007,5.49946e-007,0.075,500,0
